reward,numerosity,fitness
0,744,0.0
0,60,0.0
0,48,0.0
0,48,0.0
0,36,0.0
0,12,0.0
-6,12,0.0
0,12,0.0
0,12,0.0
0,612,0.0
0,12,0.0
-6,12,0.0
-6,12,0.0
0,1302,0.0
0,54,0.0
-18,72,0.0
0,12,0.0
0,12,0.0
0,816,0.0
0,48,0.0
-6,12,0.0
-6,12,0.0
0,1044,0.0
0,270,0.0
0,96,0.0
0,36,0.0
0,54,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,990,0.0
0,540,0.0
0,420,0.0
0,144,0.0
0,192,0.0
0,192,0.0
0,144,0.0
0,72,0.0
0,72,0.0
0,72,0.0
0,72,0.0
0,72,0.0
0,108,0.0
0,72,0.0
0,1116,0.0
-12,24,0.0
0,1026,0.0
0,120,0.0
0,180,0.0
0,48,0.0
-24,96,-14.399999999999995
0,48,0.0
0,48,0.0
0,432,0.0
0,108,0.0
0,60,0.0
0,18,0.0
-6,18,0.0
0,18,0.0
0,1566,0.0
0,336,0.0
-42,336,-50.400000000000034
0,168,0.0
0,36,0.0
0,1344,0.0
0,210,0.0
0,90,0.0
0,48,0.0
0,48,0.0
0,72,0.0
0,48,0.0
0,624,0.0
0,126,0.0
0,18,0.0
0,24,0.0
0,18,0.0
0,12,0.0
0,432,0.0
0,936,0.0
0,54,0.0
-18,162,-32.400000000000006
0,24,0.0
0,36,0.0
0,24,0.0
0,1080,0.0
0,180,0.0
0,12,0.0
0,12,0.0
0,780,0.0
0,288,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,1392,0.0
0,462,0.0
0,120,0.0
0,48,0.0
0,48,0.0
0,48,0.0
-24,48,0.0
0,1225,0.0
0,22,0.0
0,22,0.0
0,1406,0.0
0,108,0.0
0,930,0.0
0,192,0.0
0,36,0.0
-18,36,0.0
0,36,0.0
0,36,0.0
0,1632,0.0
-24,72,0.0
0,48,0.0
0,48,0.0
0,1353,0.0
0,51,0.0
-17,68,0.0
0,51,0.0
0,22,0.0
0,22,0.0
