reward,numerosity,fitness
0,540,0.0
0,912,0.0
0,60,0.0
0,36,0.0
0,12,0.0
0,776,0.0
0,66,0.0
0,10,0.0
0,15,0.0
0,15,0.0
0,15,0.0
0,15,0.0
0,15,0.0
0,25,0.0
-5,10,0.0
-5,15,0.0
0,10,0.0
0,1253,0.0
0,192,0.0
0,216,0.0
0,456,0.0
0,540,0.0
0,600,0.0
0,18,0.0
0,12,0.0
0,48,0.0
0,840,0.0
0,144,0.0
0,12,0.0
-6,24,0.0
0,12,0.0
-6,18,0.0
0,1260,0.0
0,72,0.0
0,126,0.0
0,48,0.0
0,12,0.0
0,853,0.0
0,72,0.0
0,18,0.0
0,18,0.0
0,12,0.0
0,42,0.0
0,1638,0.0
0,54,0.0
0,36,0.0
0,36,0.0
0,36,0.0
0,54,0.0
0,36,0.0
0,54,0.0
0,36,0.0
0,630,0.0
0,12,0.0
0,24,0.0
0,12,0.0
0,18,0.0
0,468,0.0
0,306,0.0
0,60,0.0
-6,36,0.0
0,18,0.0
0,721,0.0
0,198,0.0
0,90,0.0
0,90,0.0
0,24,0.0
0,36,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,48,0.0
0,24,0.0
0,558,0.0
0,1364,0.0
0,54,0.0
0,72,0.0
0,108,0.0
0,54,0.0
0,835,0.0
0,12,0.0
0,24,0.0
0,2,0.0
0,1174,0.0
0,33,0.0
0,33,0.0
0,22,0.0
0,22,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,1134,0.0
0,360,0.0
0,252,0.0
0,120,0.0
0,48,0.0
-12,36,0.0
0,36,0.0
0,72,0.0
0,24,0.0
0,648,0.0
0,1137,0.0
0,54,0.0
0,18,0.0
0,12,0.0
0,18,0.0
0,24,0.0
0,468,0.0
0,912,0.0
0,108,0.0
0,48,0.0
0,36,0.0
0,36,0.0
0,12,0.0
0,12,0.0
0,612,0.0
0,24,0.0
0,12,0.0
0,12,0.0
0,24,0.0
0,12,0.0
0,18,0.0
-6,12,0.0
0,12,0.0
0,558,0.0
-6,12,0.0
0,30,0.0
0,24,0.0
0,12,0.0
0,12,0.0
0,18,0.0
0,18,0.0
0,702,0.0
0,60,0.0
0,84,0.0
0,18,0.0
0,18,0.0
0,24,0.0
0,1875,0.0
0,120,0.0
0,126,0.0
0,54,0.0
0,54,0.0
0,24,0.0
0,24,0.0
0,900,0.0
0,108,0.0
0,72,0.0
0,24,0.0
-12,24,0.0
0,1216,0.0
0,12,0.0
0,18,0.0
0,12,0.0
0,1116,0.0
0,96,0.0
0,36,0.0
0,36,0.0
0,108,0.0
0,1126,0.0
-6,18,0.0
-6,12,0.0
0,12,0.0
0,12,0.0
0,870,0.0
0,270,0.0
0,120,0.0
0,36,0.0
0,1802,0.0
-30,60,0.0
0,970,0.0
0,720,0.0
0,144,0.0
0,72,0.0
0,108,0.0
0,36,0.0
0,24,0.0
-12,36,-21.600000000000005
0,36,0.0
0,36,0.0
0,24,0.0
0,24,0.0
0,1273,0.0
0,168,0.0
0,90,0.0
0,36,0.0
0,36,0.0
0,24,0.0
0,72,0.0
0,36,0.0
-12,24,0.0
0,904,0.0
0,494,0.0
0,84,0.0
0,108,0.0
0,18,0.0
0,18,0.0
0,612,0.0
