reward,numerosity,fitness
0,278,0.0
0,482,0.0
-6,192,0.0
0,291,0.0
0,278,0.0
0,494,0.0
-6,174,-54.0
0,271,0.0
0,532,0.0
0,168,0.0
0,2,0.0
0,274,0.0
0,489,0.0
0,36,0.0
-6,96,-21.6
0,30,0.0
0,509,0.0
-6,168,-18.0
0,296,0.0
0,283,0.0
0,532,0.0
-6,276,0.0
0,521,0.0
-6,258,0.0
0,285,0.0
0,280,0.0
0,291,0.0
0,200,0.0
0,484,0.0
0,48,0.0
-6,138,0.0
0,24,0.0
0,564,0.0
0,144,0.0
0,4,0.0
0,494,0.0
-6,162,0.0
0,303,0.0
0,493,0.0
-6,120,-14.4
0,538,0.0
-6,240,0.0
0,6,0.0
0,292,0.0
0,531,0.0
-6,174,0.0
0,4,0.0
0,545,0.0
0,168,0.0
0,280,0.0
0,545,0.0
-6,162,-54.0
0,14,0.0
0,533,0.0
0,312,0.0
0,2,0.0
0,494,0.0
0,168,0.0
0,554,0.0
-6,258,-36.0
0,519,0.0
0,36,0.0
0,102,0.0
0,12,0.0
0,518,0.0
-6,150,0.0
0,274,0.0
0,273,0.0
0,532,0.0
0,168,0.0
0,287,0.0
0,544,0.0
-6,186,-36.0
0,5,0.0
0,274,0.0
0,279,0.0
0,532,0.0
0,48,0.0
-6,150,-21.6
0,36,0.0
0,568,0.0
0,168,0.0
0,543,0.0
0,150,0.0
0,2,0.0
0,520,0.0
-6,174,0.0
0,18,0.0
0,36,0.0
0,30,0.0
0,285,0.0
0,520,0.0
-6,198,0.0
0,23,0.0
0,506,0.0
0,54,0.0
-6,126,0.0
0,36,0.0
0,279,0.0
0,508,0.0
-6,174,0.0
0,508,0.0
0,108,0.0
0,5,0.0
0,526,0.0
0,168,0.0
0,288,0.0
0,281,0.0
0,395,0.0
0,24,0.0
-6,84,0.0
0,36,0.0
0,12,0.0
0,24,0.0
0,24,0.0
0,12,0.0
0,2,0.0
0,496,0.0
-6,84,0.0
0,279,0.0
0,638,0.0
-12,216,0.0
0,48,0.0
0,60,0.0
0,12,0.0
0,12,0.0
0,18,0.0
0,516,0.0
-6,144,0.0
0,24,0.0
0,18,0.0
0,263,0.0
0,496,0.0
-6,306,-27.0
0,506,0.0
-6,144,-54.0
0,518,0.0
0,168,0.0
0,4,0.0
0,529,0.0
-6,96,0.0
0,482,0.0
-6,90,0.0
0,492,0.0
-6,108,-21.6
0,508,0.0
0,162,0.0
0,520,0.0
-6,180,-54.0
0,528,0.0
0,54,0.0
-6,144,-16.2
0,24,0.0
0,24,0.0
0,521,0.0
-6,204,-27.0
0,495,0.0
0,18,0.0
-6,72,-16.2
0,12,0.0
0,717,0.0
-12,276,-36.0
0,60,0.0
0,12,0.0
0,435,0.0
0,60,0.0
0,18,0.0
0,30,0.0
0,78,0.0
0,532,0.0
-6,204,0.0
0,517,0.0
0,42,0.0
-6,120,0.0
0,714,0.0
0,60,0.0
-12,324,-57.59999999999999
0,36,0.0
0,12,0.0
0,545,0.0
-6,192,0.0
0,9,0.0
0,697,0.0
-12,372,-72.0
0,60,0.0
0,60,0.0
0,18,0.0
-6,30,-3.6
0,556,0.0
-6,228,0.0
0,292,0.0
0,517,0.0
-6,186,-54.0
0,496,0.0
-6,222,-21.6
0,496,0.0
0,84,0.0
0,48,0.0
0,138,0.0
0,24,0.0
0,532,0.0
-6,222,-54.0
0,495,0.0
-6,228,-18.0
0,5,0.0
0,293,0.0
0,533,0.0
0,126,0.0
0,285,0.0
0,280,0.0
0,507,0.0
0,192,0.0
0,457,0.0
0,484,0.0
-6,246,-18.0
0,42,0.0
0,506,0.0
-6,96,-10.8
0,42,0.0
0,42,0.0
0,471,0.0
-6,126,0.0
0,495,0.0
0,270,0.0
0,292,0.0
0,645,0.0
0,72,0.0
0,204,0.0
0,12,0.0
0,12,0.0
0,507,0.0
-6,252,-45.0
0,286,0.0
0,269,0.0
0,507,0.0
0,126,0.0
0,543,0.0
-6,186,-16.2
0,60,0.0
0,36,0.0
0,519,0.0
-6,228,0.0
0,3,0.0
0,293,0.0
0,531,0.0
0,186,0.0
0,488,0.0
-6,168,-54.0
0,519,0.0
-6,180,0.0
0,2,0.0
0,495,0.0
-6,204,-45.0
0,428,0.0
0,36,0.0
-6,144,-21.6
0,24,0.0
0,30,0.0
0,24,0.0
0,527,0.0
0,180,0.0
0,507,0.0
-6,198,0.0
0,285,0.0
0,544,0.0
-6,204,-27.0
0,3,0.0
0,286,0.0
0,292,0.0
0,484,0.0
-6,192,-54.0
0,508,0.0
-6,162,-18.0
0,531,0.0
-6,108,0.0
0,569,0.0
0,234,0.0
0,522,0.0
0,42,0.0
0,126,0.0
0,285,0.0
0,513,0.0
-6,210,-18.0
0,3,0.0
0,297,0.0
0,496,0.0
-6,150,0.0
0,520,0.0
-6,240,0.0
0,519,0.0
-6,282,0.0
0,494,0.0
0,120,0.0
-12,240,0.0
0,60,0.0
0,72,0.0
0,24,0.0
0,18,0.0
0,534,0.0
0,48,0.0
0,18,0.0
-6,162,-21.6
0,3,0.0
0,508,0.0
-6,210,0.0
0,508,0.0
-6,216,0.0
0,2,0.0
0,487,0.0
-6,114,0.0
0,36,0.0
0,24,0.0
0,24,0.0
0,557,0.0
-6,276,-27.0
0,483,0.0
-6,180,0.0
0,285,0.0
0,290,0.0
0,293,0.0
0,460,0.0
0,54,0.0
-6,144,0.0
0,30,0.0
0,18,0.0
0,18,0.0
0,2,0.0
