reward,numerosity,fitness
0,150,0.0
-6,96,0.0
0,42,0.0
0,36,0.0
0,30,0.0
0,198,0.0
-6,126,0.0
0,30,0.0
0,24,0.0
0,174,0.0
-6,114,0.0
0,186,0.0
-6,150,0.0
0,114,0.0
0,48,0.0
-6,162,0.0
0,30,0.0
0,384,0.0
-12,192,0.0
0,60,0.0
0,156,0.0
0,36,0.0
0,24,0.0
-6,78,0.0
0,30,0.0
0,18,0.0
0,198,0.0
-6,138,-3.6
0,48,0.0
0,445,0.0
0,30,0.0
0,36,0.0
-6,108,-3.6
-6,138,0.0
0,168,0.0
0,192,0.0
-6,126,0.0
0,225,0.0
0,180,0.0
-6,108,0.0
0,186,0.0
-6,90,0.0
0,186,0.0
-6,90,0.0
0,186,0.0
-6,126,-3.6
0,60,0.0
-6,114,0.0
0,48,0.0
0,48,0.0
0,42,0.0
0,24,0.0
0,138,0.0
-6,96,0.0
0,24,0.0
0,372,0.0
-6,180,0.0
0,186,0.0
-6,144,0.0
0,204,0.0
-6,180,-3.6
-6,126,-3.6
0,192,0.0
0,186,0.0
0,126,0.0
0,24,0.0
0,219,0.0
0,180,0.0
-6,132,0.0
0,6,0.0
0,192,0.0
-6,138,-28.8
0,186,0.0
0,42,0.0
-6,144,-21.6
0,210,0.0
-6,192,0.0
0,348,0.0
-12,168,0.0
0,48,0.0
0,36,0.0
0,204,0.0
-6,192,-54.0
0,18,0.0
0,180,0.0
-6,102,0.0
-6,150,-3.6
0,198,0.0
0,204,0.0
-6,126,-45.0
0,180,0.0
-6,72,0.0
0,18,0.0
0,398,0.0
-6,132,0.0
0,2,0.0
0,224,0.0
0,180,0.0
-6,78,0.0
0,180,0.0
-6,102,0.0
0,18,0.0
0,186,0.0
0,66,0.0
0,186,0.0
-6,138,0.0
0,66,0.0
0,72,0.0
-6,120,0.0
0,54,0.0
0,48,0.0
0,18,0.0
0,30,0.0
0,468,0.0
-6,192,0.0
0,423,0.0
-6,102,-54.0
0,186,0.0
0,96,0.0
0,348,0.0
-12,276,-7.199999999999998
0,180,0.0
-6,180,-45.0
0,410,0.0
-6,180,-45.0
0,218,0.0
0,180,0.0
-6,102,0.0
0,18,0.0
0,24,0.0
0,236,0.0
0,435,0.0
0,144,0.0
0,422,0.0
-6,174,0.0
0,186,0.0
-6,150,0.0
0,336,0.0
-12,252,-72.0
0,174,0.0
0,54,0.0
0,90,0.0
0,24,0.0
0,394,0.0
0,30,0.0
0,54,0.0
0,60,0.0
0,36,0.0
0,36,0.0
0,192,0.0
-6,132,-3.6
0,398,0.0
-6,180,0.0
-6,84,0.0
0,162,0.0
0,186,0.0
-6,90,-7.2
0,232,0.0
0,459,0.0
-6,180,0.0
0,174,0.0
-6,120,-36.0
0,186,0.0
-6,132,0.0
0,36,0.0
-12,336,0.0
0,336,0.0
0,12,0.0
0,12,0.0
-6,12,0.0
0,2,0.0
0,186,0.0
-6,156,0.0
0,186,0.0
0,54,0.0
0,216,0.0
-6,174,-18.0
0,24,0.0
0,12,0.0
0,12,0.0
0,231,0.0
-6,132,-7.2
0,18,0.0
0,18,0.0
0,192,0.0
-6,102,0.0
0,174,0.0
0,36,0.0
-6,78,-3.6
0,24,0.0
0,186,0.0
-6,156,-28.8
0,224,0.0
-12,228,0.0
0,360,0.0
0,84,0.0
0,18,0.0
-6,30,0.0
0,12,0.0
0,3,0.0
0,198,0.0
-6,108,0.0
0,18,0.0
0,162,0.0
0,66,0.0
0,12,0.0
0,19,0.0
0,192,0.0
-6,162,-54.0
0,168,0.0
0,102,0.0
0,24,0.0
0,186,0.0
0,120,0.0
0,174,0.0
0,24,0.0
0,78,0.0
0,66,0.0
0,84,0.0
0,18,0.0
0,72,0.0
0,42,0.0
0,60,0.0
0,211,0.0
0,168,0.0
0,72,0.0
0,54,0.0
0,66,0.0
0,12,0.0
0,417,0.0
-6,108,-10.8
0,186,0.0
-6,84,0.0
0,446,0.0
0,108,0.0
0,238,0.0
0,42,0.0
0,36,0.0
0,114,0.0
0,186,0.0
0,108,0.0
0,198,0.0
-6,72,0.0
0,186,0.0
-6,156,0.0
0,216,0.0
-6,216,-54.0
0,15,0.0
0,186,0.0
0,84,0.0
0,233,0.0
0,156,0.0
0,36,0.0
-6,126,-28.8
0,36,0.0
0,198,0.0
-6,114,-3.6
0,126,0.0
0,18,0.0
-6,114,-3.6
0,54,0.0
0,36,0.0
0,18,0.0
0,232,0.0
0,231,0.0
0,496,0.0
-6,210,-3.6
0,180,0.0
-6,114,0.0
0,412,0.0
-6,132,0.0
0,180,0.0
-6,168,0.0
0,230,0.0
0,174,0.0
-6,108,0.0
0,32,0.0
0,180,0.0
-6,144,0.0
0,396,0.0
-12,288,0.0
0,180,0.0
0,102,0.0
0,12,0.0
0,174,0.0
0,30,0.0
0,48,0.0
0,54,0.0
0,448,0.0
-6,78,-18.0
0,225,0.0
0,132,0.0
0,24,0.0
0,126,0.0
0,54,0.0
0,48,0.0
0,24,0.0
-6,156,-3.6
0,198,0.0
0,42,0.0
0,30,0.0
0,186,0.0
-6,126,0.0
0,398,0.0
-6,168,0.0
0,168,0.0
-6,102,0.0
0,446,0.0
-6,162,0.0
0,180,0.0
-6,168,0.0
0,411,0.0
-6,132,0.0
0,126,0.0
0,18,0.0
0,30,0.0
-6,90,-21.6
0,24,0.0
0,66,0.0
0,470,0.0
-6,108,0.0
0,24,0.0
0,230,0.0
-6,96,0.0
0,156,0.0
0,18,0.0
0,437,0.0
-6,108,0.0
0,174,0.0
-6,78,0.0
0,198,0.0
-6,180,-45.0
-6,72,0.0
0,174,0.0
0,24,0.0
0,186,0.0
-6,114,0.0
0,12,0.0
0,236,0.0
0,236,0.0
0,213,0.0
0,168,0.0
-6,156,0.0
-6,150,0.0
0,198,0.0
-6,72,0.0
0,168,0.0
0,108,0.0
0,72,0.0
0,18,0.0
0,48,0.0
-6,102,0.0
0,168,0.0
0,174,0.0
-6,84,0.0
0,186,0.0
-6,66,0.0
0,15,0.0
0,461,0.0
-6,186,0.0
0,162,0.0
-6,60,-3.6
0,186,0.0
-6,144,-45.0
0,348,0.0
0,96,0.0
0,36,0.0
-12,144,-43.20000000000001
0,384,0.0
-12,264,-90.0
0,18,0.0
0,30,0.0
0,186,0.0
-6,198,0.0
-6,48,0.0
0,168,0.0
0,180,0.0
-6,102,-36.0
0,3,0.0
0,174,0.0
-6,114,0.0
0,384,0.0
-12,216,-43.20000000000001
0,12,0.0
-6,48,-3.6
0,13,0.0
0,186,0.0
-6,132,0.0
0,5,0.0
0,180,0.0
-6,120,0.0
-6,162,0.0
0,180,0.0
0,338,0.0
-6,90,0.0
0,66,0.0
0,24,0.0
0,42,0.0
0,204,0.0
-6,162,-3.6
0,3,0.0
0,66,0.0
-6,102,0.0
0,54,0.0
0,24,0.0
0,30,0.0
0,48,0.0
0,24,0.0
0,18,0.0
0,174,0.0
-6,138,-28.8
0,220,0.0
0,156,0.0
-6,54,-45.0
0,174,0.0
-6,108,0.0
0,231,0.0
0,348,0.0
0,264,0.0
0,84,0.0
0,12,0.0
-6,162,0.0
0,174,0.0
0,585,0.0
-12,216,0.0
0,24,0.0
0,180,0.0
0,108,0.0
0,6,0.0
0,156,0.0
0,120,0.0
0,231,0.0
0,218,0.0
0,156,0.0
-6,54,-3.6
0,423,0.0
0,24,0.0
0,120,0.0
0,18,0.0
0,11,0.0
0,219,0.0
0,436,0.0
-6,174,-27.0
0,174,0.0
-6,72,0.0
0,4,0.0
0,422,0.0
-6,114,0.0
0,24,0.0
0,192,0.0
0,78,0.0
0,20,0.0
0,224,0.0
0,180,0.0
0,186,0.0
0,36,0.0
-6,222,-28.8
0,192,0.0
-6,162,0.0
0,186,0.0
0,126,0.0
0,18,0.0
0,12,0.0
0,174,0.0
-6,132,0.0
0,36,0.0
0,30,0.0
0,192,0.0
-6,150,0.0
0,180,0.0
0,108,0.0
0,192,0.0
-6,96,-18.0
0,192,0.0
-6,66,-27.0
0,359,0.0
-6,150,-3.6
0,48,0.0
0,231,0.0
0,180,0.0
-6,96,0.0
-6,108,-3.6
0,180,0.0
0,168,0.0
-6,84,0.0
0,232,0.0
0,192,0.0
0,12,0.0
-6,132,-36.0
0,12,0.0
0,192,0.0
-6,180,0.0
0,186,0.0
-6,126,0.0
0,174,0.0
0,126,0.0
0,186,0.0
-6,42,-3.6
0,138,0.0
0,18,0.0
0,30,0.0
-6,144,-36.0
0,24,0.0
0,18,0.0
0,192,0.0
-6,102,0.0
0,156,0.0
0,30,0.0
0,96,0.0
0,24,0.0
0,192,0.0
-6,90,0.0
0,186,0.0
-6,144,0.0
0,622,0.0
-12,252,0.0
0,174,0.0
-6,78,0.0
0,230,0.0
0,162,0.0
-6,66,-54.0
0,198,0.0
-6,90,-18.0
0,192,0.0
0,126,0.0
0,138,0.0
-6,72,0.0
0,24,0.0
0,18,0.0
0,180,0.0
-6,78,0.0
0,18,0.0
0,18,0.0
0,410,0.0
-6,60,-28.8
0,168,0.0
0,132,0.0
0,180,0.0
-6,126,-36.0
-6,90,0.0
0,174,0.0
0,36,0.0
0,30,0.0
0,18,0.0
0,2,0.0
0,198,0.0
-6,162,-3.6
0,24,0.0
0,602,0.0
-12,156,0.0
0,36,0.0
0,12,0.0
0,150,0.0
0,36,0.0
0,36,0.0
-6,90,-21.6
0,174,0.0
0,24,0.0
-6,108,0.0
