agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,87,0,13,2,0.0,0.0,1131.0,1,-1.1,22,13
1,1,81,1,12,6,0.0,5.999999999999962,1206.0,0,-1.0,23,13
2,1,63,0,9,6,0.0,0.0,645.0,0,-1.0,21,9
3,1,200,2,41,2,5.500000000000008,67.00000000000007,7476.0,0,1.8,28,43
0,2,200,0,44,1,7.200000000000018,72.00000000000017,7404.0,0,1.0,19,44
1,2,9,1,0,0,0.0,5.000000000000001,77.0,4,-1.1,4,1
2,2,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,5,1
3,2,200,0,45,0,7.800000000000015,78.00000000000014,7488.0,0,1.0,16,45
0,3,15,0,1,1,0.0,0.0,81.0,1,-1.1,8,1
1,3,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,3,1
2,3,68,0,10,0,0.0,0.0,612.0,2,-1.1,19,10
3,3,200,2,43,0,6.6000000000000005,78.0,7650.0,0,1.8,22,45
0,4,62,0,9,1,0.0,0.0,693.0,1,-1.1,16,9
1,4,56,0,8,1,0.0,0.0,564.0,0,-1.0,16,8
2,4,9,0,0,0,0.0,0.0,36.0,0,-1.0,8,0
3,4,200,2,42,0,6.000000000000013,72.00000000000013,9084.0,0,1.8,21,44
0,5,200,0,37,2,2.9999999999999862,29.99999999999986,5058.0,0,1.0,24,37
1,5,200,3,34,7,1.19999999999999,29.999999999999897,4470.0,0,1.0,33,37
2,5,9,0,0,0,0.0,0.0,36.0,4,-1.1,5,0
3,5,200,1,45,3,7.800000000000022,84.00000000000021,9576.0,0,1.8,23,46
0,6,164,0,26,16,0.0,0.0,3696.0,1,-1.1,33,26
1,6,33,0,4,1,0.0,0.0,216.0,0,-1.0,13,4
2,6,176,1,28,9,0.0,5.999999999999921,3732.0,4,-1.1,42,29
3,6,200,1,42,0,6.000000000000031,66.0000000000003,8430.0,0,1.0,32,43
0,7,200,1,39,4,4.200000000000007,48.000000000000064,6420.0,0,1.8,28,40
1,7,200,3,36,16,2.3999999999999884,41.999999999999886,5250.0,0,1.8,34,39
2,7,33,0,4,1,0.0,0.0,222.0,4,-1.1,15,4
3,7,200,0,47,6,9.00000000000003,90.0000000000003,11952.0,0,1.0,31,47
0,8,51,0,7,1,0.0,0.0,273.0,1,-1.1,19,7
1,8,68,3,10,2,0.0,17.999999999999982,810.0,0,-0.1999999999999999,25,13
2,8,75,0,11,3,0.0,0.0,783.0,2,-1.1,30,11
3,8,200,1,47,0,9.00000000000003,96.0000000000003,11040.0,0,1.0,24,48
0,9,15,0,1,0,0.0,0.0,87.0,1,-1.1,8,1
1,9,15,0,1,0,0.0,0.0,57.0,0,-1.0,8,1
2,9,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
3,9,200,1,43,0,6.6000000000000085,72.00000000000007,7242.0,0,1.0,16,44
0,10,200,1,34,12,1.1999999999999873,17.999999999999872,3702.0,0,1.8,34,35
1,10,200,0,36,30,2.399999999999988,23.99999999999988,3018.0,0,1.0,24,36
2,10,200,0,33,24,0.5999999999999904,5.999999999999904,2730.0,0,1.0,32,33
3,10,200,0,35,11,1.7999999999999905,17.999999999999904,2556.0,1,1.8,25,35
0,11,15,0,1,1,0.0,0.0,81.0,1,-1.1,10,1
1,11,33,3,4,1,0.0,16.999999999999996,413.0,4,-1.1,17,7
2,11,33,0,4,0,0.0,0.0,252.0,2,-1.1,14,4
3,11,200,3,44,0,7.2000000000000215,90.00000000000021,9726.0,0,1.8,17,47
0,12,51,0,7,0,0.0,0.0,363.0,1,-1.1,19,7
1,12,50,2,7,2,0.0,11.999999999999991,441.0,0,-1.0,17,9
2,12,45,2,6,1,0.0,11.0,353.0,0,-0.1999999999999999,25,8
3,12,200,2,43,0,6.6000000000000165,78.00000000000016,8796.0,0,1.8,26,45
0,13,200,0,45,0,7.800000000000023,78.00000000000023,7626.0,1,1.8,24,45
1,13,50,2,7,1,0.0,11.999999999999988,561.0,0,-1.0,22,9
2,13,39,2,5,1,0.0,11.0,362.0,0,-0.1999999999999999,20,7
3,13,200,0,47,0,9.000000000000025,90.00000000000024,10824.0,1,1.8,27,47
0,14,200,0,39,4,4.200000000000015,42.00000000000015,7968.0,0,1.0,25,39
1,14,68,0,10,9,0.0,0.0,966.0,0,-1.0,26,10
2,14,200,2,42,5,6.000000000000002,72.00000000000001,5430.0,0,1.0,32,44
3,14,68,0,10,2,0.0,0.0,960.0,1,-1.1,20,10
0,15,21,0,2,1,0.0,0.0,132.0,1,-1.1,15,2
1,15,21,1,2,0,0.0,5.000000000000002,155.0,0,-1.0,9,3
2,15,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,5,1
3,15,200,1,42,0,6.000000000000015,66.00000000000014,8322.0,1,1.8,15,43
0,16,15,0,1,1,0.0,0.0,93.0,1,-1.1,7,1
1,16,15,1,1,0,0.0,5.000000000000001,92.0,0,-0.1999999999999999,7,2
2,16,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,8,1
3,16,200,1,41,0,5.400000000000007,60.00000000000006,7392.0,0,1.0,16,42
0,17,200,0,43,3,6.600000000000027,66.00000000000027,8316.0,0,1.0,19,43
1,17,33,0,4,2,0.0,0.0,222.0,4,-1.1,14,4
2,17,21,2,2,1,0.0,11.000000000000002,143.0,0,-0.1999999999999999,12,4
3,17,200,0,45,0,7.800000000000024,78.00000000000023,9078.0,0,1.0,17,45
0,18,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
1,18,200,0,43,22,6.600000000000023,66.00000000000023,10578.0,4,1.1,33,43
2,18,128,0,20,8,0.0,0.0,2286.0,2,-1.1,31,20
3,18,200,4,43,13,6.600000000000016,90.00000000000016,8856.0,0,1.0,27,47
0,19,15,0,1,0,0.0,0.0,81.0,1,-1.1,9,1
1,19,15,2,1,0,0.0,11.0,146.0,4,-1.1,7,3
2,19,27,0,3,0,0.0,0.0,141.0,4,-1.1,17,3
3,19,200,1,42,0,6.000000000000011,66.0000000000001,7080.0,1,1.8,19,43
0,20,32,0,4,2,0.0,0.0,240.0,1,-1.1,15,4
1,20,56,4,8,2,0.0,23.999999999999982,768.0,4,-1.1,19,12
2,20,50,0,7,3,0.0,0.0,453.0,2,-1.1,23,7
3,20,200,1,43,1,6.600000000000008,72.00000000000007,8334.0,0,1.0,28,44
0,21,176,0,28,2,0.0,0.0,2904.0,1,-1.1,26,28
1,21,152,4,24,2,0.0,23.999999999999936,2562.0,0,-0.1999999999999999,22,28
2,21,15,1,1,1,0.0,5.000000000000001,104.0,0,-1.0,10,2
3,21,200,1,43,1,6.600000000000015,72.00000000000014,8196.0,0,1.0,23,44
0,22,200,0,42,6,6.000000000000012,60.000000000000114,5520.0,0,1.0,35,42
1,22,45,0,6,3,0.0,0.0,258.0,0,-1.0,16,6
2,22,123,0,19,2,0.0,0.0,903.0,2,-1.1,30,19
3,22,200,0,42,0,6.000000000000003,60.00000000000002,5418.0,0,1.0,36,42
0,23,62,0,9,1,0.0,0.0,573.0,1,-1.1,26,9
1,23,51,2,7,3,0.0,11.000000000000004,422.0,0,-1.0,24,9
2,23,50,1,7,1,0.0,5.999999999999997,537.0,4,-1.1,23,8
3,23,200,3,46,0,8.400000000000045,102.00000000000044,13824.0,1,1.8,26,49
0,24,116,0,18,1,0.0,0.0,1692.0,1,-1.1,19,18
1,24,110,4,17,3,0.0,23.99999999999996,1761.0,0,-1.0,26,21
2,24,21,1,2,1,0.0,5.000000000000001,131.0,0,-0.1999999999999999,10,3
3,24,200,1,43,1,6.600000000000022,72.00000000000021,8556.0,0,1.0,24,44
0,25,9,0,0,1,0.0,0.0,42.0,1,-1.1,7,0
1,25,15,2,1,0,0.0,11.0,134.0,0,-1.0,6,3
2,25,27,0,3,0,0.0,0.0,171.0,4,-1.1,15,3
3,25,200,1,44,0,7.200000000000018,78.00000000000017,8940.0,0,1.0,19,45
0,26,200,0,43,3,6.600000000000026,66.00000000000026,8472.0,0,1.0,17,43
1,26,9,0,0,1,0.0,0.0,42.0,0,-1.0,4,0
2,26,15,0,1,0,0.0,0.0,69.0,4,-1.1,10,1
3,26,200,0,43,0,6.60000000000001,66.0000000000001,8022.0,0,1.0,13,43
0,27,45,0,6,2,0.0,0.0,354.0,1,-1.1,22,6
1,27,45,1,6,1,0.0,5.000000000000001,305.0,0,-1.0,20,7
2,27,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,6,1
3,27,200,2,42,0,6.000000000000013,72.00000000000013,8160.0,0,1.8,21,44
0,28,15,0,1,0,0.0,0.0,87.0,1,-1.1,8,1
1,28,21,2,2,0,0.0,11.0,119.0,0,-1.0,12,4
2,28,27,0,3,0,0.0,0.0,153.0,4,-1.1,17,3
3,28,200,2,41,0,5.400000000000008,66.00000000000007,6636.0,0,1.8,19,43
0,29,200,0,44,3,7.200000000000026,72.00000000000026,7722.0,1,1.8,28,44
1,29,27,0,3,1,0.0,0.0,195.0,0,-1.0,11,3
2,29,33,0,4,1,0.0,0.0,210.0,4,-1.1,20,4
3,29,200,1,44,0,7.20000000000001,78.00000000000009,7500.0,0,1.8,21,45
0,30,74,0,11,1,0.0,0.0,921.0,1,-1.1,24,11
1,30,50,1,7,5,0.0,5.999999999999997,573.0,4,-1.1,22,8
2,30,15,0,1,1,0.0,0.0,99.0,0,-1.0,8,1
3,30,200,1,49,0,10.200000000000044,108.00000000000044,15276.0,0,1.0,28,50
0,31,15,0,1,0,0.0,0.0,81.0,1,-1.1,7,1
1,31,9,1,0,0,0.0,5.000000000000001,65.0,4,-1.1,5,1
2,31,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,6,1
3,31,200,1,44,0,7.200000000000009,78.00000000000009,7158.0,1,1.8,17,45
0,32,200,0,38,10,3.5999999999999868,35.999999999999865,6108.0,4,0.9,27,38
1,32,128,1,20,6,0.0,5.999999999999926,2580.0,3,-1.1,36,21
2,32,33,0,4,2,0.0,0.0,228.0,2,-1.1,12,4
3,32,200,1,43,15,6.600000000000034,72.00000000000034,11046.0,2,1.9,32,44
0,33,200,0,34,10,1.1999999999999882,11.99999999999988,4152.0,0,1.0,37,34
1,33,200,6,33,20,0.5999999999999958,41.99999999999996,5616.0,0,1.0,43,39
2,33,146,1,23,15,0.0,5.999999999999944,2079.0,0,-1.0,37,24
3,33,200,3,41,5,5.400000000000001,72.0,5808.0,0,1.0,47,44
0,34,27,0,3,1,0.0,0.0,183.0,1,-1.1,14,3
1,34,33,2,4,1,0.0,11.0,263.0,0,-0.1999999999999999,17,6
2,34,15,1,1,0,0.0,5.000000000000002,98.0,0,-1.0,12,2
3,34,200,2,45,0,7.800000000000026,90.00000000000024,9762.0,0,1.0,23,47
0,35,98,0,15,1,0.0,0.0,1035.0,1,-1.1,26,15
1,35,92,4,14,3,0.0,23.999999999999968,1524.0,0,-1.0,29,18
2,35,15,2,1,1,0.0,11.0,158.0,0,-1.0,9,3
3,35,200,1,43,0,6.600000000000026,72.00000000000026,9444.0,0,1.0,27,44
0,36,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
1,36,20,3,2,2,0.0,17.99999999999999,252.0,0,-0.1999999999999999,9,5
2,36,9,0,0,1,0.0,0.0,42.0,2,-1.1,5,0
3,36,200,2,44,0,7.200000000000025,84.00000000000024,9540.0,0,1.8,14,46
0,37,26,0,3,0,0.0,0.0,231.0,1,-1.1,13,3
1,37,26,2,3,2,0.0,11.999999999999988,351.0,0,-1.0,17,5
2,37,9,2,0,1,0.0,11.0,71.0,0,-0.1999999999999999,6,2
3,37,200,1,42,0,6.000000000000016,66.00000000000016,7710.0,0,1.0,19,43
0,38,164,0,26,2,0.0,0.0,3096.0,1,-1.1,29,26
1,38,146,7,23,3,0.0,41.99999999999993,3303.0,0,-1.0,31,30
2,38,15,1,1,0,0.0,5.000000000000001,98.0,0,-1.0,10,2
3,38,200,1,48,0,9.60000000000003,102.00000000000028,11934.0,0,1.0,34,49
0,39,200,0,44,2,7.200000000000022,72.00000000000021,7506.0,1,1.8,24,44
1,39,27,1,3,0,0.0,5.000000000000003,212.0,4,-1.1,11,4
2,39,27,1,3,0,0.0,5.000000000000002,164.0,0,-1.0,11,4
3,39,200,0,45,0,7.800000000000017,78.00000000000016,7902.0,0,1.0,19,45
0,40,200,1,43,4,6.60000000000003,72.00000000000028,7662.0,0,1.8,29,44
1,40,21,1,2,1,0.0,5.000000000000001,173.0,4,-1.1,10,3
2,40,9,2,0,0,0.0,11.0,77.0,3,-1.1,6,2
3,40,200,0,44,0,7.20000000000001,72.0000000000001,5844.0,1,1.8,26,44
0,41,39,0,5,1,0.0,0.0,249.0,1,-1.1,18,5
1,41,38,2,5,2,0.0,11.999999999999996,375.0,0,-1.0,18,7
2,41,33,1,4,2,0.0,5.000000000000001,287.0,0,-1.0,13,5
3,41,200,1,44,0,7.200000000000025,78.00000000000024,9402.0,1,1.8,21,45
0,42,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
1,42,81,0,12,0,0.0,0.0,624.0,0,-1.0,10,12
2,42,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
3,42,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,3,1
0,43,9,0,0,0,0.0,0.0,36.0,1,-1.1,7,0
1,43,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
2,43,21,0,2,0,0.0,0.0,102.0,2,-1.1,14,2
3,43,200,1,42,0,6.000000000000026,66.00000000000026,8604.0,1,1.8,17,43
0,44,200,1,41,1,5.400000000000001,60.00000000000001,5694.0,0,1.8,27,42
1,44,45,0,6,1,0.0,0.0,264.0,0,-1.0,14,6
2,44,51,0,7,0,0.0,0.0,309.0,4,-1.1,15,7
3,44,200,0,41,0,5.4,53.99999999999999,5364.0,0,1.0,22,41
0,45,33,0,4,1,0.0,0.0,210.0,1,-1.1,14,4
1,45,44,2,6,3,0.0,11.999999999999988,474.0,0,-1.0,18,8
2,45,81,0,12,4,0.0,0.0,732.0,4,-1.1,29,12
3,45,200,1,43,0,6.600000000000026,72.00000000000026,9756.0,0,1.0,26,44
0,46,33,0,4,0,0.0,0.0,204.0,0,-1.0,15,4
1,46,33,1,4,0,0.0,5.000000000000004,203.0,0,-1.0,12,5
2,46,9,2,0,0,0.0,11.0,77.0,0,-0.1999999999999999,7,2
3,46,200,1,44,0,7.2000000000000135,78.00000000000013,8460.0,0,1.0,17,45
0,47,200,0,35,12,1.799999999999987,17.99999999999987,5226.0,4,0.9,22,35
1,47,21,0,2,1,0.0,0.0,156.0,4,-1.1,12,2
2,47,9,2,0,0,0.0,11.0,95.0,3,-1.1,6,2
3,47,200,2,42,15,6.00000000000003,72.0000000000003,10512.0,0,1.8,25,44
0,48,15,0,1,0,0.0,0.0,87.0,1,-1.1,9,1
1,48,21,2,2,1,0.0,11.0,137.0,4,-1.1,12,4
2,48,15,2,1,0,0.0,11.0,122.0,0,-0.1999999999999999,9,3
3,48,200,1,41,0,5.400000000000007,60.00000000000006,6990.0,0,1.0,16,42
0,49,200,0,46,1,8.400000000000025,84.00000000000024,9420.0,0,1.0,21,46
1,49,27,1,3,3,0.0,5.000000000000002,266.0,0,-1.0,13,4
2,49,15,1,1,1,0.0,5.000000000000002,98.0,0,-1.0,11,2
3,49,200,0,48,0,9.60000000000003,96.0000000000003,10992.0,0,1.0,19,48
0,50,50,0,7,0,0.0,0.0,417.0,1,-1.1,21,7
1,50,44,2,6,2,0.0,11.999999999999996,378.0,0,-0.1999999999999999,16,8
