day,baseline,maximin,utilitarian
1,0.0,0.0,0.0
2,0.4726027397260274,0.41711956521739135,0.33241758241758235
3,0.43703427719821153,0.33195177091183126,0.31784968684759907
4,0.44777121374865747,0.30557022175290405,0.3064831261101244
5,0.4285115303983228,0.2077451354444868,0.2672650041107153
6,0.3574648110074332,0.1874308628318584,0.19326626789922075
7,0.281653901388224,0.16053278230760637,0.14641358260206028
8,0.2641133054059446,0.14099240881318265,0.14647955350434705
9,0.2672654952355976,0.14537818439940065,0.14076166180757999
10,0.18316453052802117,0.1402787290279237,0.11297200366587123
11,0.18657097739630446,0.1282247441812865,0.11016905436459057
12,0.1666690296491402,0.12477723233553517,0.09492117469158012
13,0.15341744582370187,0.1187580396679111,0.08546008483325296
14,0.1546829780446195,0.12049235865417773,0.09066173914308506
15,0.15698437106784136,0.12324335815016019,0.1045355838015678
16,0.1360411089881508,0.12001962650463094,0.10630527033079495
17,0.136407058177636,0.11892973309686683,0.10227303742301097
18,0.12461424051114411,0.11746224080989243,0.09191787476973401
19,0.12074139464868949,0.11359746040142382,0.08824389195762605
20,0.12392912253277277,0.11470012405672225,0.0945514488093433
21,0.12815274314321567,0.11632681099801823,0.10259685853622136
22,0.11999190903234491,0.11319055573884151,0.10417456207331877
23,0.11460030440332125,0.11290093676494428,0.10037482366393258
24,0.1131905699562874,0.11031448364128948,0.0936134674786866
25,0.11256467336086096,0.1072732205203506,0.09283750839143412
26,0.11502520580177245,0.10829579738542572,0.09623034291444821
27,0.11822214105892659,0.10903753418346018,0.10201049190833689
28,0.1151776951731962,0.10457611959440305,0.10127178946506121
29,0.11349994927953233,0.10651746187355449,0.09930437011509397
30,0.11286385016445832,0.10400806202573332,0.09614039627176241
31,0.11356770412161743,0.1012302902933746,0.09425035677682092
32,0.11559423751067466,0.10047796768247497,0.09669331948921611
33,0.11870635230043858,0.10074625608208088,0.10044333806344907
34,0.11550771532547466,0.09749467931161115,0.09846271078097457
35,0.11528951122058873,0.09956733678017438,0.09636048296925881
36,0.11488726361897417,0.09830880456518876,0.09432105159180937
37,0.11539720022088318,0.09667940929599528,0.09428920765297444
38,0.11754480897382957,0.09592235665444537,0.09521042881567476
39,0.1205358009018922,0.09538004804896572,0.09756568939834054
40,0.11779009536815632,0.08950216453527471,0.09515858428749535
41,0.11749295375166602,0.09194848688600898,0.0939191591580748
42,0.11871463944438365,0.09122195207316985,0.09164429358994908
43,0.12003688177268867,0.08955646022863495,0.09080650493694642
44,0.12165175161798913,0.08877830847614421,0.09201907121119413
45,0.1231996364602379,0.08767414649001504,0.0931418081241524
46,0.11936791920384149,0.08220225463896491,0.08999788990140845
47,0.11890472266699192,0.08426504957626668,0.08829601277837495
48,0.12046504618317044,0.08285310189614625,0.0861649955138839
49,0.12272580197967731,0.08144230575459277,0.08537386038162409
50,0.12379033115035343,0.0815401581614188,0.08628363751610135
