,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
189,0,1,50,1,9,3,1.3000000000000005,19.000000000000004,447.0,1,1.8,20,10
177,1,1,46,0,6,0,0.0,0.0,342.0,2,-1.1,17,6
190,2,1,50,0,13,0,3.6999999999999966,36.999999999999964,1263.0,0,1.0,22,13
191,3,1,50,0,8,0,0.7000000000000008,7.000000000000008,345.0,1,1.8,24,8
377,0,2,50,1,8,2,0.6000000000000008,12.000000000000004,363.0,0,1.8,31,9
341,1,2,38,0,5,2,0.0,0.0,369.0,2,-1.1,19,5
378,2,2,50,0,14,0,4.1999999999999975,41.99999999999997,1299.0,1,1.8,27,14
379,3,2,50,0,9,0,1.1999999999999995,11.999999999999996,345.0,0,1.0,31,9
514,0,3,50,0,10,4,1.7999999999999976,17.999999999999975,735.0,3,1.5,19,10
468,1,3,27,0,3,1,0.0,0.0,171.0,2,-1.1,15,3
515,2,3,50,0,15,1,4.799999999999996,47.99999999999996,1383.0,1,1.8,20,15
415,3,3,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,6,1
672,0,4,50,0,8,2,0.6000000000000011,6.000000000000011,363.0,0,1.0,21,8
673,1,4,50,0,10,0,1.7999999999999994,17.999999999999993,495.0,0,1.0,18,10
674,2,4,50,0,12,0,2.999999999999999,29.99999999999999,609.0,1,1.8,20,12
551,3,4,9,0,0,0,0.0,0.0,36.0,3,-1.1,5,0
861,0,5,50,0,8,5,0.6000000000000004,6.000000000000004,411.0,0,1.0,26,8
828,1,5,39,0,5,0,0.0,0.0,237.0,2,-1.1,23,5
862,2,5,50,0,13,0,3.599999999999997,35.999999999999964,1461.0,0,1.0,25,13
863,3,5,50,0,10,1,1.7999999999999985,17.999999999999982,483.0,0,1.0,26,10
1010,0,6,39,3,5,2,0.0,17.0,500.0,3,-1.1,25,8
1011,1,6,39,0,5,1,0.0,0.0,297.0,1,-1.1,20,5
990,2,6,32,0,4,3,0.0,0.0,264.0,3,-1.1,18,4
1023,3,6,50,3,12,0,3.0000000000000027,48.00000000000002,1851.0,0,1.0,24,15
1180,0,7,50,0,8,1,0.6000000000000005,6.000000000000005,381.0,4,0.9,19,8
1181,1,7,50,0,9,1,1.1999999999999975,11.999999999999975,765.0,0,1.0,16,9
1182,2,7,50,0,14,0,4.199999999999998,41.99999999999998,933.0,0,1.0,19,14
1059,3,7,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,8,1
