day,baseline,egalitarian,maximin,utilitarian,all_principles,multiobjective_mp
1.0,7.498498498498498,7.216216216216216,7.408408408408408,7.48048048048048,7.528528528528528,
2.0,7.471000000000001,7.087000000000001,7.609000000000001,7.675000000000001,7.675000000000001,13.0
3.0,8.673,7.491,7.989,8.697,7.773,12.000000000000002
4.0,8.777,7.643,8.087,9.029,7.967,17.0
5.0,8.965,7.939,8.161,9.343,8.071,10.0
6.0,8.925,7.779000000000001,8.193,9.309,8.175,9.0
7.0,9.161,7.649000000000001,8.477,9.635,7.979000000000001,13.999999999999998
8.0,9.415,7.705000000000001,8.683,10.171,8.071000000000002,19.0
9.0,9.682,8.016,8.875,10.649,8.146,17.999999999999996
10.0,10.101783840503673,8.71960569550931,9.33092037228542,11.050251256281408,8.75969827586207,23.0
11.0,10.178384050367262,8.744797371303395,9.503619441571871,11.376884422110553,8.87176724137931,22.0
12.0,10.236096537250788,8.618838992332968,9.88728024819028,11.751758793969847,9.094240837696335,21.0
13.0,10.375655823714583,8.611171960569552,10.17166494312306,12.018090452261305,9.112041884816755,19.999999999999996
14.0,10.571878279118572,8.610076670317634,10.344364012409514,12.34472361809045,9.224083769633507,24.999999999999996
15.0,10.830010493179431,8.93537787513691,10.69079627714581,12.923618090452258,9.394764397905758,23.999999999999996
16.0,11.163019693654265,10.167085427135678,11.149462365591399,13.502036659877797,10.309289617486339,22.999999999999996
17.0,11.160831509846824,10.214824120603014,11.459139784946235,13.730142566191443,10.456830601092896,21.999999999999996
18.0,11.119256017505469,10.247487437185928,11.730107526881719,14.110997963340118,10.650273224043715,26.999999999999996
19.0,11.031728665207874,10.408291457286433,12.13010752688172,14.36354378818737,10.365027322404371,19.99999999999999
20.0,11.265864332603934,10.350502512562812,12.304301075268816,14.793279022403253,10.460109289617487,18.99999999999999
21.0,11.516411378555794,10.866666666666664,12.534408602150533,15.207739307535636,10.902625820568927,17.99999999999999
22.0,11.958525345622116,11.740384615384613,13.084538375973299,15.467280163599176,11.716400911161731,16.999999999999986
23.0,12.010380622837365,11.712912087912086,13.225806451612899,15.78629856850715,11.878132118451026,16.0
24.0,12.055363321799303,11.95741758241758,13.607341490545046,16.191206543967272,12.306378132118452,20.999999999999982
25.0,12.107266435986153,12.08653846153846,13.882091212458283,16.614519427402854,12.24259681093394,19.999999999999982
26.0,12.207612456747398,12.306318681318677,14.110122358175746,16.866053169734144,12.294988610478358,18.999999999999982
27.0,12.54157043879907,12.663911845730022,14.252502780867625,17.29447852760735,12.384965831435078,17.999999999999996
28.0,12.832929782082317,13.523598820058991,14.689066059225507,17.717078189300402,13.081871345029237,17.000000000000004
29.0,12.748184019370454,13.594395280235982,14.987471526195893,18.105967078189288,13.295906432748536,21.999999999999982
30.0,12.728813559322028,13.718289085545717,15.238041002277898,18.420781893004104,13.615204678362572,20.999999999999982
31.0,12.876513317191277,14.01917404129793,15.563781321184502,18.723251028806573,13.478362573099414,19.999999999999982
32.0,12.84261501210653,14.266961651917399,15.787015945330287,19.112139917695462,13.783625730994148,24.999999999999982
33.0,13.091019417475719,14.459940652818982,16.04337899543378,19.517489711934143,14.168815943728015,29.999999999999982
34.0,13.749999999999996,15.49921011058451,16.46324387397899,19.918388429752053,14.702153110047842,28.99999999999998
35.0,14.124999999999996,15.59873617693522,16.84247374562426,20.319214876033044,15.008373205741622,27.99999999999998
36.0,14.187499999999996,15.745655608214841,17.025670945157515,20.589876033057838,15.386363636363631,32.99999999999998
37.0,14.574999999999996,15.864139020537117,17.271878646441063,20.941115702479323,15.333732057416263,31.99999999999998
38.0,14.687499999999996,16.26698262243285,17.553092182030326,21.459710743801633,15.553827751196165,30.99999999999998
39.0,14.841666666666661,16.674603174603163,17.77686915887849,21.842975206611552,15.859880239520951,29.99999999999997
40.0,15.701943844492435,17.08986928104574,18.05992949471209,22.14374353671146,16.20484848484848,28.99999999999997
41.0,16.114470842332608,17.109477124182995,18.23031727379552,22.477766287487054,16.623030303030298,27.99999999999997
42.0,16.12526997840172,17.20751633986927,18.42890716803759,22.880041365046516,16.86666666666666,32.99999999999997
43.0,16.51187904967602,17.46241830065358,18.747356051703864,23.164426059979295,16.66666666666666,31.99999999999997
44.0,16.768898488120943,17.73692810457515,18.833137485311383,23.603929679420865,16.852121212121205,30.99999999999997
