,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
240,0,1,63,1,9,5,0.0,5.999999999999993,525.0,0,-0.1999999999999999,,10
225,1,1,58,0,8,2,0.0,0.0,342.0,4,-1.1,,8
241,2,1,63,1,9,0,0.0,5.999999999999994,591.0,2,-1.1,,10
579,3,1,400,0,71,6,3.4999999999999742,34.99999999999974,11030.0,0,1.0,,71
631,0,2,15,0,1,0,0.0,0.0,63.0,2,-1.1,,1
668,1,2,33,0,4,1,0.0,0.0,210.0,4,-1.1,,4
674,2,2,38,0,5,0,0.0,0.0,309.0,4,-1.1,,5
615,3,2,9,0,0,1,0.0,0.0,42.0,2,-1.1,,0
1401,0,3,400,0,73,1,4.60000000000008,46.0000000000008,23658.0,1,0.9,,73
756,1,3,21,0,2,1,0.0,0.0,132.0,4,-1.1,,2
1280,2,3,279,14,45,0,0.0,83.00000000000001,12506.0,0,-1.0,,59
776,3,3,27,0,3,2,0.0,0.0,165.0,4,-1.1,,3
1888,0,4,400,1,75,1,5.80000000000005,64.00000000000048,15438.0,0,1.8,,76
1435,1,4,9,1,0,0,0.0,5.000000000000001,65.0,3,-1.1,,1
1539,2,4,51,0,7,0,0.0,0.0,357.0,0,-1.0,,7
1491,3,4,27,0,3,1,0.0,0.0,195.0,2,-1.1,,3
2561,0,5,400,0,69,2,2.200000000000038,22.000000000000377,15384.0,0,1.0,,69
1989,1,5,27,1,3,1,0.0,5.000000000000001,194.0,2,-1.1,,4
2386,2,5,225,9,36,0,0.0,53.00000000000005,8513.0,0,-1.0,,45
1972,3,5,21,0,2,3,0.0,0.0,144.0,2,-1.1,,2
3006,0,6,400,0,73,0,4.600000000000054,46.00000000000053,15690.0,1,1.8,,73
2614,1,6,15,0,1,0,0.0,0.0,69.0,3,-1.1,,1
2596,2,6,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
2627,3,6,21,0,2,0,0.0,0.0,114.0,4,-1.1,,2
