episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries
38,176.0,9258.0,2531.5,10126.0,4,70,22.5,90
39,77.0,15330.0,4123.25,16493.0,2,75,24.75,99
40,75.0,9624.0,2504.75,10019.0,1,70,19.5,78
41,141.0,10008.0,2662.25,10649.0,3,69,20.25,81
42,36.0,384.0,146.0,584.0,0,6,2.0,8
43,108.0,615.0,245.5,982.0,2,9,4.25,17
44,131.0,6252.0,1671.0,6684.0,3,69,19.75,79
45,41.0,23688.0,9245.0,36980.0,1,84,43.25,173
46,141.0,24420.0,11843.25,47373.0,3,86,58.5,234
47,59.0,1884.0,632.75,2531.0,1,22,8.0,32
48,104.0,30228.0,11828.75,47315.0,3,89,50.75,203
49,36.0,31806.0,11017.25,44069.0,0,89,41.5,166
50,53.0,25200.0,11030.0,44120.0,1,83,42.5,170
51,53.0,8556.0,3180.25,12721.0,1,74,34.25,137
52,42.0,1560.0,537.5,2150.0,0,20,7.25,29
53,65.0,10788.0,2974.0,11896.0,1,71,22.25,89
54,59.0,10896.0,2807.75,11231.0,1,72,19.75,79
55,389.0,33348.0,11486.75,45947.0,9,90,49.0,196
56,92.0,582.0,260.0,1040.0,2,12,5.5,22
57,59.0,13740.0,3534.5,14138.0,1,75,20.75,83
58,119.0,12870.0,3348.0,13392.0,3,71,20.75,83
59,180.0,5235.0,1828.25,7313.0,4,38,20.5,82
60,47.0,2307.0,692.5,2770.0,1,25,8.25,33
61,98.0,21474.0,5461.0,21844.0,3,82,22.75,91
62,264.0,26388.0,9207.0,36828.0,6,83,41.75,167
63,102.0,28218.0,13103.25,52413.0,2,92,57.25,229
64,77.0,948.0,330.25,1321.0,1,14,6.25,25
65,57.0,1851.0,529.0,2116.0,1,29,8.5,34
66,77.0,3000.0,850.75,3403.0,1,32,10.25,41
67,221.0,6456.0,1958.0,7832.0,6,68,23.5,94
68,42.0,8574.0,2197.75,8791.0,0,69,18.0,72
69,74.0,31950.0,11525.75,46103.0,2,89,42.0,168
70,114.0,34908.0,11320.25,45281.0,2,91,42.0,168
71,57.0,29232.0,14934.75,59739.0,1,84,58.25,233
72,59.0,26730.0,11695.25,46781.0,1,87,55.75,223
73,141.0,17028.0,6075.0,24300.0,3,81,38.25,153
74,77.0,16896.0,4292.5,17170.0,1,77,20.75,83
75,83.0,19488.0,5142.5,20570.0,2,80,25.75,103
76,74.0,12681.0,3725.75,14903.0,2,49,21.25,85
77,129.0,31098.0,13367.25,53469.0,3,89,58.0,232
78,71.0,29760.0,12317.75,49271.0,1,89,51.75,207
79,77.0,840.0,331.5,1326.0,2,14,6.25,25
80,84.0,34038.0,11490.0,45960.0,2,91,42.75,171
81,86.0,25218.0,8885.0,35540.0,2,85,45.0,180
82,161.0,23886.0,12556.25,50225.0,5,82,59.0,236
83,203.0,18000.0,5332.25,21329.0,4,77,28.0,112
84,89.0,23652.0,13879.25,55517.0,2,83,58.75,235
85,41.0,15960.0,4036.5,16146.0,1,62,16.5,66
86,59.0,28002.0,10693.25,42773.0,1,89,42.0,168
87,36.0,11412.0,2897.0,11588.0,0,74,19.0,76
88,201.0,1281.0,488.75,1955.0,5,19,8.75,35
89,84.0,5955.0,1585.0,6340.0,2,49,14.75,59
90,86.0,24366.0,11972.0,47888.0,2,86,58.75,235
91,77.0,17826.0,6176.5,24706.0,1,78,38.0,152
92,231.0,11562.0,3136.0,12544.0,5,70,22.75,91
93,71.0,16002.0,4192.0,16768.0,1,77,23.75,95
94,224.0,26274.0,11286.5,45146.0,6,88,59.0,236
95,69.0,18564.0,8139.0,32556.0,1,82,40.75,163
96,77.0,16878.0,4325.75,17303.0,2,76,21.0,84
97,77.0,966.0,328.75,1315.0,1,12,4.75,19
98,41.0,8430.0,2382.25,9529.0,1,73,23.5,94
99,36.0,22686.0,13488.0,53952.0,0,84,59.0,236
100,68.0,17004.0,4354.0,17416.0,2,77,21.75,87
101,41.0,255.0,126.0,504.0,1,5,2.5,10
102,192.0,22524.0,12031.5,48126.0,6,84,58.75,235
103,104.0,446.0,327.0,1308.0,2,12,8.0,32
104,74.0,29214.0,12914.0,51656.0,2,92,59.25,237
105,71.0,32196.0,12001.0,48004.0,1,90,42.0,168
106,59.0,12426.0,4518.5,18074.0,1,76,38.25,153
107,41.0,927.0,303.0,1212.0,1,13,4.5,18
108,294.0,21090.0,8674.5,34698.0,8,85,48.0,192
109,110.0,20784.0,5668.75,22675.0,3,81,29.25,117
110,53.0,8061.0,2656.75,10627.0,1,39,20.5,82
111,71.0,978.0,359.0,1436.0,1,14,6.0,24
112,57.0,564.0,267.75,1071.0,1,9,4.75,19
113,65.0,233.0,129.0,516.0,1,5,3.0,12
114,77.0,17748.0,7294.75,29179.0,1,79,40.25,161
115,113.0,25368.0,10220.75,40883.0,3,87,47.75,191
116,300.0,6552.0,1889.75,7559.0,6,70,23.25,93
117,189.0,24948.0,8766.75,35067.0,5,84,41.5,166
118,57.0,14652.0,3719.5,14878.0,1,74,19.5,78
119,140.0,8622.0,2600.75,10403.0,4,68,25.5,102
120,71.0,5226.0,1385.25,5541.0,1,68,18.75,75
121,221.0,18786.0,11224.25,44897.0,7,84,59.25,237
122,239.0,30258.0,10349.5,41398.0,5,91,44.5,178
123,57.0,29112.0,12948.75,51795.0,1,88,58.0,232
124,77.0,24732.0,10090.75,40363.0,1,83,43.5,174
125,71.0,8010.0,2810.75,11243.0,1,70,30.5,122
126,81.0,12864.0,3278.5,13114.0,1,73,19.5,78
127,99.0,2106.0,628.75,2515.0,1,20,7.25,29
128,65.0,22284.0,5665.0,22660.0,1,80,22.0,88
129,84.0,137.0,115.5,462.0,2,3,2.5,10
130,171.0,28470.0,10071.75,40287.0,3,89,55.75,223
131,57.0,12990.0,3416.75,13667.0,1,75,21.75,87
132,71.0,28764.0,11635.25,46541.0,1,88,57.5,230
133,71.0,18930.0,4912.75,19651.0,1,74,23.25,93
134,36.0,402.0,158.25,633.0,0,8,2.75,11
135,36.0,84.0,66.5,266.0,0,2,1.25,5
136,315.0,12942.0,3978.5,15914.0,7,76,30.5,122
137,119.0,29892.0,11244.5,44978.0,3,89,44.0,176
138,71.0,348.0,207.25,829.0,1,8,4.75,19
139,36.0,1518.0,420.5,1682.0,0,26,7.0,28
140,77.0,263.0,151.5,606.0,1,7,3.5,14
141,156.0,13176.0,5836.25,23345.0,4,76,38.5,154
142,317.0,19764.0,9025.25,36101.0,9,83,57.5,230
143,47.0,20610.0,5232.25,20929.0,1,81,22.0,88
144,81.0,12468.0,3691.75,14767.0,1,70,23.75,95
145,65.0,23214.0,5943.25,23773.0,1,81,23.5,94
146,71.0,25878.0,8764.0,35056.0,1,88,44.75,179
147,140.0,10020.0,2625.5,10502.0,3,73,20.75,83
148,83.0,222.0,126.0,504.0,2,4,3.0,12
149,86.0,6972.0,2211.75,8847.0,2,69,25.5,102
150,125.0,29370.0,11663.75,46655.0,3,88,55.0,220
151,36.0,28290.0,12447.0,49788.0,0,89,58.0,232
152,102.0,27138.0,8662.25,34649.0,2,87,40.5,162
153,42.0,8226.0,2146.75,8587.0,0,68,18.5,74
154,191.0,28524.0,10926.5,43706.0,5,88,48.5,194
155,165.0,12120.0,4921.25,19685.0,3,78,38.0,152
156,135.0,9846.0,2633.0,10532.0,3,73,22.25,89
157,36.0,22644.0,8778.0,35112.0,0,84,42.5,170
158,125.0,9864.0,2596.5,10386.0,3,70,20.5,82
159,221.0,10662.0,3047.75,12191.0,5,74,26.5,106
160,71.0,24810.0,9881.75,39527.0,2,87,57.25,229
161,200.0,24456.0,9284.75,37139.0,4,88,54.75,219
162,113.0,27120.0,10547.75,42191.0,3,88,55.0,220
163,110.0,21468.0,7472.0,29888.0,4,81,40.25,161
164,59.0,11271.0,2949.25,11797.0,1,51,15.75,63
165,143.0,26454.0,11525.75,46103.0,3,86,43.5,174
166,86.0,2919.0,798.75,3195.0,2,31,9.25,37
167,83.0,14736.0,5627.5,22510.0,2,75,37.5,150
168,239.0,30288.0,8857.25,35429.0,6,79,40.75,163
169,36.0,13140.0,3332.0,13328.0,0,74,19.25,77
170,42.0,8388.0,2277.25,9109.0,0,70,20.5,82
171,36.0,6762.0,1759.0,7036.0,0,67,18.0,72
172,71.0,15096.0,3940.75,15763.0,1,76,23.0,92
173,41.0,24792.0,7712.75,30851.0,1,89,36.5,146
174,120.0,1383.0,505.0,2020.0,2,17,8.0,32
175,63.0,37812.0,12596.25,50385.0,1,94,49.5,198
176,261.0,40362.0,13845.5,55382.0,7,91,51.75,207
177,65.0,12090.0,3397.75,13591.0,1,75,26.25,105
178,84.0,501.0,214.75,859.0,2,7,4.25,17
179,288.0,32688.0,10441.25,41765.0,5,83,42.75,171
180,36.0,28122.0,11775.0,47100.0,0,87,45.75,183
181,321.0,6327.0,1856.5,7426.0,7,61,22.0,88
182,47.0,5916.0,1524.25,6097.0,1,69,18.0,72
183,71.0,16644.0,4264.75,17059.0,1,77,21.5,86
184,42.0,18834.0,4973.0,19892.0,0,79,24.5,98
185,302.0,9324.0,2640.75,10563.0,8,72,25.0,100
186,57.0,7800.0,2242.0,8968.0,1,70,22.0,88
187,84.0,291.0,157.25,629.0,2,5,3.25,13
188,62.0,21456.0,9606.25,38425.0,2,84,41.25,165
189,71.0,31302.0,15809.75,63239.0,1,84,59.25,237
190,77.0,318.0,180.0,720.0,1,6,3.5,14
191,71.0,248.0,147.5,590.0,1,6,3.5,14
192,222.0,27282.0,12121.5,48486.0,4,87,58.25,233
193,36.0,26208.0,10224.75,40899.0,0,84,41.0,164
194,161.0,29052.0,9916.75,39667.0,5,84,41.5,166
195,65.0,24180.0,6101.0,24404.0,1,81,21.25,85
196,77.0,14496.0,3728.25,14913.0,1,80,22.25,89
197,36.0,17082.0,4362.0,17448.0,0,80,21.5,86
198,80.0,9378.0,2765.5,11062.0,2,73,22.75,91
199,80.0,28800.0,12521.0,50084.0,2,87,57.0,228
200,36.0,26214.0,11999.25,47997.0,0,88,54.25,217
201,65.0,13704.0,3575.5,14302.0,1,78,22.5,90
202,53.0,6918.0,1860.0,7440.0,1,72,21.5,86
203,59.0,23130.0,7445.5,29782.0,1,87,41.5,166
204,42.0,33744.0,11161.25,44645.0,0,88,40.75,163
205,59.0,16506.0,5507.75,22031.0,1,75,36.75,147
206,125.0,29574.0,10973.0,43892.0,3,89,50.25,201
207,159.0,19392.0,11943.75,47775.0,3,83,59.0,236
208,41.0,20496.0,5226.75,20907.0,1,64,18.5,74
209,134.0,5676.0,1536.25,6145.0,3,68,19.75,79
210,120.0,8985.0,2696.0,10784.0,2,45,17.25,69
211,68.0,33042.0,13111.25,52445.0,2,89,47.5,190
212,63.0,23610.0,7249.25,28997.0,1,85,39.25,157
213,288.0,22452.0,10114.5,40458.0,6,85,55.0,220
214,42.0,26976.0,9803.0,39212.0,0,85,40.25,161
215,71.0,336.0,148.0,592.0,1,6,2.5,10
216,77.0,687.0,253.75,1015.0,1,11,4.25,17
217,36.0,25614.0,12064.5,48258.0,0,85,47.0,188
218,126.0,28248.0,12078.0,48312.0,2,89,58.0,232
219,74.0,32508.0,12969.5,51878.0,2,91,43.75,175
220,65.0,8787.0,2292.25,9169.0,1,43,13.25,53
221,81.0,12516.0,3374.75,13499.0,1,74,23.75,95
222,71.0,393.0,184.0,736.0,1,9,4.5,18
223,59.0,18648.0,4797.25,19189.0,1,80,22.75,91
224,75.0,975.0,442.0,1768.0,1,13,7.0,28
225,47.0,16260.0,4122.75,16491.0,1,78,20.75,83
226,83.0,27834.0,11494.25,45977.0,1,88,57.75,231
227,59.0,23856.0,9747.5,38990.0,1,85,48.5,194
228,41.0,7218.0,1891.5,7566.0,1,71,19.75,79
229,48.0,28704.0,11655.75,46623.0,0,87,48.0,192
230,42.0,24882.0,9131.75,36527.0,0,86,45.25,181
231,141.0,35766.0,12090.5,48362.0,3,91,43.25,173
232,78.0,19080.0,4858.25,19433.0,2,76,21.0,84
233,53.0,19680.0,5152.0,20608.0,1,80,24.5,98
234,138.0,9954.0,2624.5,10498.0,2,73,21.25,85
235,47.0,20946.0,12040.25,48161.0,1,83,58.0,232
236,122.0,16926.0,4723.5,18894.0,3,77,29.5,118
237,77.0,24030.0,9700.25,38801.0,1,81,40.25,161
238,71.0,545.0,223.5,894.0,1,11,4.25,17
239,285.0,1527.0,608.0,2432.0,6,21,10.75,43
240,77.0,251.0,166.75,667.0,1,7,3.75,15
241,77.0,20826.0,7472.0,29888.0,2,83,39.5,158
242,96.0,21870.0,13165.5,52662.0,2,85,58.25,233
243,149.0,885.0,402.0,1608.0,4,17,8.75,35
244,114.0,663.0,362.75,1451.0,2,11,6.5,26
245,77.0,7560.0,1979.5,7918.0,1,70,19.5,78
246,71.0,14730.0,3821.25,15285.0,1,76,22.0,88
247,47.0,28068.0,11841.5,47366.0,1,90,57.25,229
248,108.0,15678.0,4216.5,16866.0,2,54,18.25,73
249,42.0,9978.0,2627.0,10508.0,0,40,12.25,49
250,41.0,813.0,362.5,1450.0,1,21,8.0,32
251,89.0,117.0,104.75,419.0,2,3,2.5,10
252,81.0,3492.0,956.5,3826.0,1,30,9.0,36
253,53.0,19416.0,8163.25,32653.0,1,81,40.5,162
254,98.0,13536.0,3511.75,14047.0,2,78,22.25,89
255,155.0,366.0,213.75,855.0,3,6,4.25,17
256,77.0,18804.0,6728.75,26915.0,1,78,37.75,151
257,47.0,21138.0,7866.25,31465.0,1,82,40.75,163
258,113.0,28536.0,12260.75,49043.0,3,91,46.25,185
259,104.0,8892.0,2722.0,10888.0,2,72,28.0,112
260,86.0,22884.0,6914.0,27656.0,2,80,37.5,150
261,65.0,27060.0,10436.75,41747.0,1,87,44.0,176
262,69.0,543.0,257.0,1028.0,1,13,6.0,24
263,98.0,18690.0,6494.0,25976.0,2,78,39.0,156
264,65.0,11820.0,5113.75,20455.0,1,71,37.5,150
265,258.0,615.0,413.25,1653.0,6,9,7.75,31
266,87.0,9354.0,2449.0,9796.0,1,70,19.5,78
267,398.0,14766.0,5362.75,21451.0,8,76,41.5,166
268,59.0,24378.0,6219.25,24877.0,1,83,23.5,94
269,41.0,1002.0,286.0,1144.0,0,14,4.0,16
270,101.0,28632.0,10396.25,41585.0,3,85,47.0,188
271,380.0,19920.0,5314.75,21259.0,8,74,25.25,101
272,59.0,22680.0,6217.0,24868.0,1,83,29.75,119
273,303.0,11088.0,3224.75,12899.0,7,70,27.0,108
274,126.0,16500.0,4223.75,16895.0,2,78,21.25,85
275,59.0,28554.0,10220.75,40883.0,1,87,41.0,164
276,86.0,26388.0,11412.5,45650.0,2,87,56.75,227
277,71.0,11232.0,2982.25,11929.0,1,73,21.5,86
278,65.0,117.0,100.5,402.0,1,3,2.5,10
279,65.0,327.0,172.75,691.0,1,7,3.75,15
280,59.0,12090.0,6047.75,24191.0,1,76,42.75,171
281,74.0,6936.0,1816.0,7264.0,1,68,18.75,75
282,36.0,16674.0,4504.0,18016.0,0,76,26.5,106
283,71.0,20262.0,5777.5,23110.0,1,78,31.5,126
284,80.0,26532.0,9559.75,38239.0,2,84,40.5,162
285,36.0,21264.0,8002.5,32010.0,0,83,42.75,171
286,119.0,23988.0,11164.25,44657.0,3,86,57.75,231
287,206.0,23814.0,11759.0,47036.0,4,88,58.5,234
288,53.0,11400.0,2907.5,11630.0,1,76,20.0,80
289,36.0,179.0,114.25,457.0,0,5,2.75,11
290,321.0,24366.0,9426.75,37707.0,7,85,53.5,214
291,251.0,16092.0,7310.75,29243.0,6,80,40.25,161
292,77.0,2667.0,811.5,3246.0,1,39,12.5,50
293,168.0,24774.0,12412.5,49650.0,4,85,58.5,234
294,179.0,29430.0,10047.25,40189.0,5,87,42.75,171
295,36.0,28860.0,10910.75,43643.0,0,88,44.25,177
296,36.0,26124.0,10723.25,42893.0,0,87,42.0,168
297,68.0,16368.0,4745.0,18980.0,2,78,32.0,128
298,282.0,22824.0,10190.25,40761.0,6,84,50.75,203
299,158.0,11376.0,3544.25,14177.0,4,48,21.25,85
300,53.0,24768.0,6276.5,25106.0,1,82,22.0,88
301,77.0,281.0,157.5,630.0,1,7,3.5,14
302,47.0,23652.0,11488.25,45953.0,1,87,58.75,235
303,69.0,9084.0,2353.75,9415.0,1,72,19.75,79
304,92.0,21978.0,11148.5,44594.0,2,84,58.0,232
305,101.0,29436.0,11339.0,45356.0,3,87,55.25,221
306,41.0,12072.0,3076.5,12306.0,1,50,14.0,56
307,74.0,19014.0,4824.25,19297.0,2,76,20.5,82
308,71.0,12486.0,3383.5,13534.0,1,71,23.75,95
309,36.0,22938.0,8611.5,34446.0,0,84,40.0,160
310,63.0,23364.0,7596.75,30387.0,1,85,41.0,164
311,42.0,10128.0,2583.25,10333.0,0,71,18.5,74
312,248.0,17808.0,8922.5,35690.0,6,81,57.5,230
313,71.0,9810.0,2662.75,10651.0,1,71,21.75,87
314,116.0,1977.0,687.5,2750.0,3,29,10.5,42
315,197.0,10290.0,3986.5,15946.0,5,72,37.25,149
316,98.0,23718.0,6941.0,27764.0,2,74,34.25,137
317,59.0,32412.0,11140.25,44561.0,1,92,45.5,182
318,71.0,108.0,86.25,345.0,1,2,1.75,7
319,80.0,15345.0,3952.5,15810.0,2,61,18.0,72
320,186.0,20322.0,5301.25,21205.0,4,74,23.0,92
321,92.0,27654.0,9666.5,38666.0,2,84,42.25,169
322,98.0,11670.0,3027.25,12109.0,2,73,20.5,82
323,108.0,266.0,171.25,685.0,2,6,3.75,15
324,87.0,867.0,298.75,1195.0,1,13,4.75,19
325,81.0,31884.0,13169.25,52677.0,1,92,56.5,226
326,77.0,9324.0,2407.75,9631.0,1,70,18.75,75
327,65.0,15354.0,3983.5,15934.0,1,77,22.5,90
328,65.0,7716.0,2093.0,8372.0,1,67,20.25,81
329,116.0,19536.0,7527.25,30109.0,2,83,42.0,168
330,81.0,14322.0,3851.75,15407.0,1,74,23.75,95
331,168.0,24768.0,12087.0,48348.0,4,83,57.75,231
332,36.0,107.0,75.0,300.0,0,3,1.75,7
333,75.0,13626.0,3656.0,14624.0,1,76,23.5,94
334,65.0,9306.0,2486.5,9946.0,1,70,20.5,82
335,65.0,26112.0,13444.25,53777.0,1,84,59.25,237
336,179.0,22014.0,6137.5,24550.0,3,82,31.5,126
337,165.0,2565.0,1000.25,4001.0,3,31,15.25,61
338,159.0,21648.0,8160.75,32643.0,3,82,44.0,176
339,41.0,19488.0,4916.5,19666.0,1,76,20.0,80
340,87.0,26556.0,12561.75,50247.0,1,84,59.0,236
341,74.0,12606.0,3232.75,12931.0,2,72,19.75,79
342,36.0,3690.0,1000.0,4000.0,0,42,12.0,48
343,41.0,21420.0,9139.0,36556.0,1,85,43.75,175
344,192.0,29880.0,10572.0,42288.0,4,90,42.75,171
345,65.0,14394.0,3877.25,15509.0,2,62,20.75,83
346,41.0,20064.0,5054.0,20216.0,0,82,21.0,84
347,86.0,2421.0,685.75,2743.0,1,33,9.75,39
348,135.0,16467.0,4247.5,16990.0,3,63,18.5,74
349,65.0,20502.0,7068.25,28273.0,1,78,38.25,153
350,59.0,29514.0,11818.25,47273.0,1,91,43.75,175
351,81.0,18420.0,4754.75,19019.0,1,78,22.25,89
352,41.0,375.0,138.25,553.0,1,5,2.25,9
353,71.0,19044.0,4851.25,19405.0,1,80,21.75,87
354,113.0,37776.0,12968.75,51875.0,3,92,48.75,195
355,59.0,18372.0,4762.0,19048.0,1,78,23.5,94
356,89.0,27372.0,10952.75,43811.0,2,87,45.5,182
357,59.0,7338.0,2077.0,8308.0,1,70,21.0,84
358,104.0,16788.0,4954.5,19818.0,2,82,30.25,121
359,65.0,15156.0,3895.75,15583.0,1,76,21.25,85
360,159.0,25056.0,13268.25,53073.0,3,83,59.0,236
361,42.0,7554.0,2041.25,8165.0,0,68,19.25,77
362,42.0,23142.0,5851.75,23407.0,0,84,22.25,89
363,41.0,23526.0,5929.75,23719.0,1,83,21.75,87
364,41.0,9222.0,2356.5,9426.0,1,71,19.0,76
365,170.0,6762.0,1821.75,7287.0,4,60,18.25,73
366,74.0,20592.0,5691.5,22766.0,2,78,27.0,108
367,63.0,8082.0,2087.5,8350.0,1,69,18.75,75
368,230.0,24498.0,8390.75,33563.0,5,81,40.5,162
369,65.0,19998.0,7704.25,30817.0,1,78,41.5,166
370,47.0,11406.0,3901.0,15604.0,1,74,34.0,136
371,83.0,27648.0,9613.0,38452.0,2,89,42.0,168
372,80.0,29628.0,12626.0,50504.0,2,90,59.0,236
373,65.0,14088.0,3875.0,15500.0,1,77,26.0,104
374,168.0,20916.0,6796.25,27185.0,4,78,38.5,154
375,36.0,192.0,89.0,356.0,0,4,1.75,7
376,65.0,25626.0,11560.25,46241.0,1,88,57.75,231
377,110.0,7272.0,1919.25,7677.0,2,69,19.5,78
378,116.0,11886.0,3117.25,12469.0,2,73,21.5,86
379,135.0,3486.0,1009.75,4039.0,3,38,12.75,51
380,96.0,18078.0,9430.5,37722.0,2,82,51.0,204
381,47.0,9273.0,2709.5,10838.0,1,39,15.75,63
382,53.0,7152.0,1907.5,7630.0,1,72,20.5,82
383,36.0,36228.0,12732.0,50928.0,0,92,53.5,214
384,74.0,23658.0,10328.0,41312.0,2,86,57.0,228
385,71.0,12036.0,3461.5,13846.0,1,75,27.25,109
386,59.0,3792.0,1297.25,5189.0,1,28,11.75,47
387,149.0,28962.0,11789.5,47158.0,3,87,42.5,170
388,42.0,12384.0,3142.75,12571.0,0,74,19.25,77
389,113.0,2637.0,1091.0,4364.0,2,22,11.25,45
390,65.0,24978.0,6604.25,26417.0,1,81,27.0,108
391,110.0,17430.0,5582.75,22331.0,2,80,38.5,154
392,236.0,29106.0,9886.25,39545.0,6,88,43.0,172
393,69.0,32736.0,10637.25,42549.0,1,91,41.25,165
394,191.0,1608.0,679.0,2716.0,5,22,11.25,45
395,42.0,33672.0,10646.25,42585.0,0,90,42.75,171
396,41.0,3849.0,1008.75,4035.0,1,39,10.75,43
397,210.0,32700.0,11147.75,44591.0,4,92,43.75,175
398,71.0,876.0,386.5,1546.0,1,14,7.0,28
399,177.0,27030.0,9321.0,37284.0,3,84,44.25,177
400,69.0,17826.0,8829.0,35316.0,1,78,39.25,157
401,36.0,21798.0,11599.5,46398.0,0,84,57.5,230
402,81.0,13242.0,3531.25,14125.0,1,75,23.5,94
403,119.0,11184.0,4552.0,18208.0,3,74,35.0,140
404,119.0,797.0,348.0,1392.0,3,17,7.5,30
405,41.0,743.0,247.5,990.0,1,15,5.0,20
406,77.0,17028.0,5677.25,22709.0,1,78,37.5,150
407,57.0,4821.0,1334.0,5336.0,1,55,16.25,65
408,42.0,26580.0,10761.75,43047.0,0,84,43.25,173
409,108.0,22962.0,9511.5,38046.0,2,85,48.0,192
410,77.0,12876.0,4420.75,17683.0,1,75,37.75,151
411,69.0,25266.0,9890.25,39561.0,1,85,44.5,178
412,42.0,22374.0,5732.0,22928.0,0,74,21.0,84
413,218.0,10098.0,5309.75,21239.0,6,74,42.25,169
414,41.0,18576.0,4786.75,19147.0,1,79,22.5,90
415,71.0,14958.0,4115.75,16463.0,1,77,27.0,108
416,86.0,24264.0,11367.5,45470.0,2,86,58.5,234
417,42.0,6114.0,1596.25,6385.0,0,69,18.5,74
418,47.0,16554.0,4327.75,17311.0,1,69,21.5,86
419,71.0,15816.0,4078.75,16315.0,1,79,22.5,90
420,36.0,13698.0,3501.5,14006.0,0,74,20.0,80
421,57.0,354.0,168.25,673.0,1,6,3.0,12
422,53.0,3852.0,1292.75,5171.0,1,58,21.0,84
423,71.0,5313.0,1636.0,6544.0,1,51,17.0,68
424,63.0,30180.0,11474.75,45899.0,1,88,41.0,164
425,114.0,13458.0,4649.0,18596.0,2,60,30.25,121
426,59.0,13038.0,4092.25,16369.0,1,75,33.0,132
427,71.0,16584.0,4243.25,16973.0,1,75,21.0,84
428,47.0,332.0,162.5,650.0,1,8,3.75,15
429,71.0,19728.0,5116.75,20467.0,1,77,23.0,92
430,104.0,26976.0,10900.75,43603.0,2,86,42.5,170
431,312.0,30228.0,10489.5,41958.0,8,85,51.25,205
432,231.0,26652.0,12702.75,50811.0,5,89,59.75,239
433,42.0,1785.0,537.25,2149.0,0,27,8.25,33
434,309.0,21672.0,11264.25,45057.0,7,83,58.5,234
435,42.0,20760.0,5246.75,20987.0,0,77,20.0,80
436,92.0,24624.0,6455.5,25822.0,3,81,27.0,108
437,77.0,23610.0,6020.5,24082.0,2,80,22.75,91
438,36.0,2520.0,711.5,2846.0,0,32,9.5,38
439,77.0,1140.0,463.0,1852.0,1,15,7.25,29
440,98.0,34020.0,8660.25,34641.0,2,84,24.5,98
441,63.0,11712.0,2991.0,11964.0,1,74,19.5,78
442,378.0,21768.0,12034.5,48138.0,10,80,58.5,234
443,41.0,19278.0,4893.25,19573.0,1,78,20.75,83
444,65.0,9102.0,2443.0,9772.0,1,72,21.5,86
445,71.0,22014.0,5663.75,22655.0,1,77,22.25,89
446,63.0,2718.0,757.75,3031.0,1,32,9.5,38
447,53.0,14604.0,3738.75,14955.0,1,78,21.25,85
448,41.0,28938.0,10124.75,40499.0,1,88,43.25,173
449,137.0,24954.0,10826.75,43307.0,3,85,57.25,229
450,137.0,22434.0,5757.25,23029.0,3,80,23.0,92
451,81.0,26130.0,8574.75,34299.0,1,87,39.75,159
452,59.0,3819.0,1152.0,4608.0,1,37,13.25,53
453,119.0,41838.0,13615.0,54460.0,3,97,44.75,179
454,93.0,11880.0,5349.5,21398.0,1,79,37.75,151
