episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries
95,78.0,29622.0,11896.25,47585.0,2,83,41.0,164
96,41.0,24936.0,6341.5,25366.0,1,86,24.0,96
97,75.0,32850.0,10249.5,40998.0,1,90,42.5,170
98,80.0,953.0,393.0,1572.0,2,21,9.0,36
99,42.0,25194.0,9712.25,38849.0,0,82,40.0,160
100,153.0,22836.0,10246.5,40986.0,3,84,42.0,168
101,108.0,13116.0,3459.5,13838.0,2,77,23.25,93
102,41.0,21396.0,5417.75,21671.0,1,76,20.25,81
103,141.0,22176.0,9976.25,39905.0,3,80,41.5,166
104,324.0,18288.0,11065.5,44262.0,8,83,59.5,238
105,57.0,24678.0,6407.25,25629.0,1,85,25.25,101
106,36.0,23652.0,15577.5,62310.0,0,81,59.75,239
107,36.0,33372.0,8372.75,33491.0,0,91,23.0,92
108,77.0,12870.0,3443.0,13772.0,1,76,23.5,94
109,69.0,15210.0,5358.5,21434.0,1,79,33.75,135
110,147.0,13014.0,6394.5,25578.0,3,73,41.0,164
111,158.0,18054.0,4772.5,19090.0,4,77,25.75,103
112,47.0,15822.0,4196.5,16786.0,1,79,23.75,95
113,53.0,302.0,128.25,513.0,1,6,2.75,11
114,36.0,591.0,262.25,1049.0,0,11,4.75,19
115,59.0,19002.0,5215.25,20861.0,1,78,26.0,104
116,80.0,24528.0,9214.25,36857.0,2,83,41.25,165
117,156.0,17820.0,12364.5,49458.0,2,81,58.5,234
118,36.0,29892.0,12819.75,51279.0,0,83,45.75,183
119,71.0,17958.0,5312.5,21250.0,1,78,29.25,117
120,111.0,19794.0,9783.75,39135.0,2,79,40.25,161
121,1088.0,25980.0,7399.75,29599.0,22,79,37.0,148
122,77.0,18600.0,4897.25,19589.0,1,80,24.75,99
123,47.0,13572.0,3784.0,15136.0,1,75,25.75,103
124,164.0,38262.0,9716.25,38865.0,4,91,26.0,104
125,186.0,20778.0,9137.25,36549.0,3,81,40.75,163
126,86.0,26808.0,9619.0,38476.0,2,85,42.75,171
127,150.0,21420.0,10330.5,41322.0,4,79,44.5,178
128,110.0,16314.0,4290.25,17161.0,2,75,22.25,89
129,129.0,21888.0,10655.25,42621.0,3,80,41.0,164
130,62.0,17802.0,7761.5,31046.0,2,77,39.0,156
131,36.0,23046.0,5814.0,23256.0,0,85,21.75,87
132,77.0,560.0,215.5,862.0,1,11,4.25,17
133,69.0,6330.0,1823.25,7293.0,1,69,21.0,84
134,77.0,11544.0,3102.0,12408.0,1,75,24.25,97
135,53.0,179.0,135.75,543.0,1,5,3.5,14
136,59.0,24930.0,10876.75,43507.0,1,85,42.25,169
137,120.0,35106.0,11904.5,47618.0,2,87,42.5,170
138,71.0,341.0,169.5,678.0,1,8,3.75,15
139,71.0,14226.0,3673.75,14695.0,1,75,21.0,84
140,75.0,26412.0,9564.0,38256.0,1,90,42.25,169
141,90.0,24384.0,10599.0,42396.0,2,81,40.75,163
142,71.0,28818.0,7445.0,29780.0,2,88,26.75,107
143,99.0,30420.0,12169.25,48677.0,1,85,42.25,169
144,69.0,28230.0,8102.25,32409.0,1,85,34.0,136
145,71.0,10344.0,3739.75,14959.0,1,73,33.75,135
146,69.0,22356.0,11073.0,44292.0,1,80,42.5,170
147,42.0,15480.0,3953.5,15814.0,0,76,20.5,82
148,65.0,840.0,336.25,1345.0,1,13,6.0,24
149,47.0,3419.0,906.75,3627.0,1,47,12.75,51
150,36.0,20760.0,9876.75,39507.0,0,83,41.0,164
151,41.0,29016.0,11175.25,44701.0,1,84,42.0,168
152,87.0,23106.0,12626.25,50505.0,1,79,59.25,237
153,96.0,29058.0,11412.75,45651.0,2,85,42.0,168
154,63.0,20100.0,5128.25,20513.0,1,79,21.75,87
155,36.0,26088.0,13161.0,52644.0,0,83,43.5,174
156,138.0,15870.0,8061.0,32244.0,4,82,48.0,192
157,36.0,22848.0,10188.0,40752.0,0,84,40.75,163
158,231.0,25014.0,11077.5,44310.0,5,84,43.75,175
159,371.0,19536.0,8447.75,33791.0,10,82,45.0,180
160,63.0,10116.0,2674.25,10697.0,1,72,20.75,83
161,63.0,16158.0,7341.75,29367.0,1,72,37.5,150
162,159.0,24654.0,12374.75,49499.0,5,81,43.25,173
163,36.0,25674.0,10467.0,41868.0,0,82,39.5,158
164,135.0,365.0,217.0,868.0,3,9,5.0,20
165,65.0,13470.0,3674.5,14698.0,1,78,24.5,98
166,36.0,26562.0,6896.75,27587.0,0,87,25.75,103
167,36.0,25272.0,7296.75,29187.0,0,85,29.75,119
168,102.0,27288.0,11923.5,47694.0,2,84,43.25,173
169,129.0,25842.0,11131.5,44526.0,3,83,41.75,167
170,77.0,2445.0,731.5,2926.0,1,27,9.5,38
171,63.0,17460.0,10617.75,42471.0,1,80,58.5,234
172,147.0,22278.0,10305.75,41223.0,3,81,42.5,170
173,57.0,31788.0,12834.0,51336.0,1,83,40.75,163
174,42.0,25128.0,12214.5,48858.0,0,83,43.5,174
175,369.0,19122.0,9325.5,37302.0,9,80,43.75,175
176,345.0,20850.0,9522.0,38088.0,7,82,45.0,180
177,41.0,20742.0,13622.75,54491.0,1,82,59.25,237
178,101.0,12996.0,3785.75,15143.0,3,74,27.75,111
179,36.0,33336.0,12166.5,48666.0,0,84,42.5,170
180,411.0,28164.0,8052.0,32208.0,11,81,35.5,142
181,65.0,476.0,230.75,923.0,1,10,4.75,19
182,123.0,25872.0,12526.5,50106.0,3,83,44.5,178
183,753.0,28416.0,8100.0,32400.0,10,74,32.0,128
184,63.0,17778.0,11717.25,46869.0,1,82,57.0,228
185,93.0,18144.0,10497.75,41991.0,1,77,58.0,232
186,210.0,23040.0,10911.75,43647.0,4,80,41.75,167
187,87.0,15876.0,8984.25,35937.0,1,75,55.25,221
188,41.0,25920.0,6623.5,26494.0,1,88,25.5,102
189,84.0,16848.0,10350.0,41400.0,2,79,57.25,229
190,41.0,15132.0,9241.25,36965.0,1,77,57.5,230
191,162.0,17202.0,9840.0,39360.0,4,78,57.75,231
192,63.0,642.0,294.0,1176.0,1,10,5.0,20
193,42.0,18054.0,10156.5,40626.0,0,78,57.25,229
194,80.0,22416.0,10351.25,41405.0,1,81,41.25,165
195,62.0,24138.0,11936.0,47744.0,2,83,42.75,171
196,77.0,176.0,109.25,437.0,1,4,2.25,9
197,57.0,119.0,92.25,369.0,1,3,1.75,7
198,36.0,16692.0,4240.75,16963.0,0,78,20.75,83
199,117.0,20886.0,12765.75,51063.0,3,79,58.75,235
200,200.0,13626.0,4791.5,19166.0,4,78,35.75,143
201,41.0,32940.0,11374.25,45497.0,1,86,45.0,180
202,129.0,21894.0,10693.5,42774.0,3,81,43.0,172
203,164.0,26454.0,11617.75,46471.0,3,84,42.75,171
204,69.0,25620.0,10924.5,43698.0,1,83,40.25,161
205,36.0,28962.0,11170.5,44682.0,0,84,41.25,165
206,53.0,18648.0,5256.25,21025.0,1,77,26.25,105
207,62.0,21378.0,10713.5,42854.0,2,81,44.0,176
208,216.0,24822.0,10743.0,42972.0,4,84,44.75,179
209,65.0,13524.0,3450.75,13803.0,1,73,19.5,78
210,93.0,17094.0,4678.25,18713.0,1,78,26.25,105
211,255.0,26712.0,11114.25,44457.0,7,84,45.25,181
212,108.0,24606.0,9477.5,37910.0,2,83,41.5,166
213,36.0,20952.0,13086.0,52344.0,0,80,58.75,235
214,68.0,7362.0,1895.5,7582.0,1,68,18.0,72
215,36.0,16506.0,10806.0,43224.0,0,80,58.0,232
216,69.0,18876.0,11634.75,46539.0,1,80,59.0,236
217,135.0,19014.0,10452.75,41811.0,3,75,56.75,227
218,345.0,23250.0,10802.0,43208.0,7,79,43.5,174
219,77.0,1035.0,485.5,1942.0,1,16,8.0,32
220,71.0,122.0,95.25,381.0,1,3,1.75,7
221,42.0,18726.0,8586.0,34344.0,0,81,41.25,165
222,81.0,12990.0,3430.75,13723.0,1,75,22.5,90
223,125.0,1407.0,496.25,1985.0,3,15,7.25,29
224,221.0,26610.0,11830.25,47321.0,4,85,43.5,174
225,161.0,21522.0,13702.25,54809.0,4,80,60.25,241
226,57.0,13458.0,3621.0,14484.0,1,75,24.25,97
227,53.0,18408.0,4975.25,19901.0,1,74,25.25,101
228,57.0,21816.0,10540.5,42162.0,1,85,44.75,179
229,261.0,24270.0,6498.75,25995.0,5,79,27.75,111
230,75.0,19152.0,8793.0,35172.0,1,73,36.5,146
231,47.0,28848.0,11319.5,45278.0,1,83,40.5,162
232,176.0,28080.0,11768.5,47074.0,4,84,42.75,171
233,57.0,22866.0,8160.75,32643.0,1,84,39.5,158
234,36.0,28650.0,11136.5,44546.0,0,84,41.5,166
235,173.0,30690.0,10753.75,43015.0,3,87,43.0,172
236,36.0,28962.0,10700.75,42803.0,0,83,40.25,161
237,87.0,16206.0,10800.75,43203.0,1,79,57.5,230
238,126.0,17202.0,10698.0,42792.0,2,78,57.75,231
239,153.0,21810.0,9347.25,37389.0,3,84,42.25,169
240,137.0,10230.0,4051.0,16204.0,3,70,36.5,146
241,63.0,26052.0,12497.25,49989.0,1,83,42.0,168
242,59.0,12174.0,3493.75,13975.0,1,73,27.5,110
243,120.0,12252.0,4439.0,17756.0,2,74,31.0,124
244,62.0,31128.0,12408.25,49633.0,2,83,42.0,168
245,36.0,24432.0,9802.25,39209.0,0,84,41.25,165
246,194.0,2100.0,766.75,3067.0,4,31,13.5,54
247,41.0,31068.0,10993.0,43972.0,1,85,42.5,170
248,114.0,22590.0,5780.0,23120.0,2,84,23.5,94
249,42.0,14148.0,3856.25,15425.0,0,75,23.0,92
250,71.0,179.0,100.5,402.0,1,5,2.0,8
251,63.0,23370.0,9527.0,38108.0,1,83,40.5,162
252,149.0,22674.0,5794.0,23176.0,3,86,24.0,96
253,42.0,18090.0,4712.25,18849.0,0,78,22.25,89
254,75.0,29310.0,12234.75,48939.0,1,85,42.25,169
255,336.0,18150.0,11383.5,45534.0,8,79,59.25,237
256,185.0,1827.0,708.5,2834.0,5,21,11.0,44
257,36.0,33744.0,8610.75,34443.0,0,90,26.25,105
258,99.0,23730.0,10387.5,41550.0,1,84,42.25,169
259,96.0,19236.0,12330.0,49320.0,2,82,57.25,229
260,63.0,17130.0,7622.25,30489.0,1,77,41.5,166
261,77.0,1571.0,485.5,1942.0,1,24,7.75,31
262,140.0,17070.0,4452.25,17809.0,4,77,23.5,94
263,81.0,33774.0,8637.0,34548.0,1,91,26.25,105
264,65.0,450.0,194.0,776.0,1,8,3.5,14
265,77.0,236.0,151.5,606.0,1,6,3.5,14
266,90.0,19356.0,5011.5,20046.0,2,78,22.25,89
267,75.0,32028.0,8250.5,33002.0,1,90,27.25,109
268,53.0,1665.0,715.25,2861.0,1,23,10.5,42
269,185.0,32802.0,11319.25,45277.0,5,84,43.75,175
270,120.0,26826.0,9834.0,39336.0,2,87,41.75,167
271,69.0,19782.0,12755.25,51021.0,1,80,58.25,233
272,75.0,17142.0,4406.0,17624.0,1,78,21.5,86
273,74.0,432.0,194.75,779.0,2,7,3.5,14
274,68.0,28236.0,11082.5,44330.0,2,83,42.5,170
275,171.0,21336.0,13764.75,55059.0,3,83,60.75,243
276,122.0,14652.0,3810.5,15242.0,2,72,21.0,84
277,98.0,12102.0,5249.75,20999.0,2,74,38.5,154
278,47.0,19170.0,12451.25,49805.0,1,81,57.75,231
279,63.0,32520.0,8190.5,32762.0,1,92,24.0,96
280,71.0,596.0,213.25,853.0,1,12,4.25,17
281,288.0,23748.0,11754.0,47016.0,6,83,45.0,180
282,117.0,22122.0,9490.5,37962.0,3,82,41.5,166
283,182.0,16182.0,10637.0,42548.0,5,79,57.75,231
284,65.0,13568.0,3453.0,13812.0,1,69,18.25,73
285,239.0,21312.0,13216.25,52865.0,6,81,59.5,238
286,92.0,942.0,415.0,1660.0,2,12,6.25,25
287,42.0,960.0,367.5,1470.0,0,13,5.25,21
288,95.0,17766.0,8945.75,35783.0,3,81,43.5,174
289,114.0,17886.0,7976.75,31907.0,2,84,40.75,163
290,75.0,28902.0,9616.25,38465.0,1,89,41.25,165
291,171.0,2964.0,1145.0,4580.0,5,25,12.75,51
292,36.0,29784.0,7505.75,30023.0,0,90,23.25,93
293,36.0,23118.0,9930.0,39720.0,0,83,41.75,167
294,71.0,161.0,106.5,426.0,1,5,2.5,10
295,36.0,25380.0,6408.5,25634.0,0,85,22.25,89
296,36.0,28560.0,7484.25,29937.0,0,90,28.0,112
297,36.0,31380.0,12331.5,49326.0,0,85,40.75,163
298,63.0,28440.0,11408.0,45632.0,1,83,42.5,170
299,71.0,429.0,172.25,689.0,1,9,3.25,13
300,77.0,8807.0,2263.0,9052.0,1,59,15.5,62
301,270.0,21780.0,10600.25,42401.0,6,82,44.25,177
302,71.0,551.0,312.0,1248.0,1,11,6.5,26
303,153.0,15864.0,9938.25,39753.0,3,77,57.0,228
304,90.0,29568.0,14003.25,56013.0,2,83,43.25,173
305,63.0,30396.0,7673.75,30695.0,1,89,23.5,94
306,36.0,15996.0,7107.5,28430.0,0,74,38.0,152
307,36.0,17946.0,8871.0,35484.0,0,77,40.0,160
308,126.0,14754.0,4758.75,19035.0,2,76,30.0,120
309,68.0,20784.0,5339.0,21356.0,2,77,22.0,88
310,71.0,17220.0,4508.0,18032.0,1,76,23.5,94
311,59.0,19956.0,5145.25,20581.0,1,79,23.0,92
312,168.0,14832.0,3882.0,15528.0,3,75,22.25,89
313,113.0,23970.0,12206.75,48827.0,3,81,57.25,229
314,110.0,25470.0,11218.25,44873.0,2,82,40.75,163
315,36.0,25242.0,8760.75,35043.0,0,88,40.0,160
316,102.0,24222.0,10581.5,42326.0,2,84,41.25,165
317,126.0,20970.0,5438.25,21753.0,2,79,23.5,94
318,159.0,16800.0,10427.25,41709.0,3,77,56.75,227
319,297.0,22536.0,6346.5,25386.0,7,77,30.5,122
320,240.0,22188.0,11275.25,45101.0,4,83,44.75,179
321,36.0,28548.0,10791.75,43167.0,0,84,40.5,162
322,47.0,21186.0,13007.75,52031.0,1,79,58.75,235
323,183.0,27012.0,10894.25,43577.0,3,83,42.0,168
324,41.0,24096.0,11203.25,44813.0,1,81,41.0,164
325,243.0,21402.0,8970.5,35882.0,5,82,42.75,171
326,36.0,21654.0,9840.0,39360.0,0,79,40.25,161
327,71.0,13314.0,6290.5,25162.0,1,74,40.25,161
328,89.0,24042.0,10597.25,42389.0,2,85,42.25,169
329,174.0,22554.0,9542.25,38169.0,4,82,43.5,174
330,369.0,21066.0,13266.75,53067.0,9,80,61.5,246
331,92.0,29304.0,11528.0,46112.0,2,83,42.25,169
332,251.0,19284.0,5018.5,20074.0,6,79,24.75,99
333,101.0,20940.0,13402.25,53609.0,3,82,59.75,239
334,69.0,23232.0,6097.5,24390.0,1,75,23.75,95
335,213.0,29502.0,9579.0,38316.0,5,91,43.5,174
336,102.0,13470.0,3455.0,13820.0,2,75,20.25,81
337,98.0,14358.0,3810.5,15242.0,2,76,23.5,94
338,63.0,26196.0,11289.0,45156.0,1,83,40.25,161
339,77.0,5162.0,1355.5,5422.0,1,41,11.25,45
340,108.0,15912.0,7670.25,30681.0,2,82,42.0,168
341,309.0,20628.0,8804.25,35217.0,7,78,43.5,174
342,86.0,23784.0,6379.75,25519.0,2,79,28.5,114
343,59.0,10140.0,2595.0,10380.0,1,74,19.5,78
344,47.0,17358.0,4633.0,18532.0,1,78,24.5,98
345,41.0,31290.0,12933.5,51734.0,1,84,45.25,181
346,174.0,27234.0,10865.25,43461.0,3,84,42.25,169
347,162.0,24456.0,9547.5,38190.0,4,83,42.25,169
348,135.0,17352.0,7848.0,31392.0,3,77,39.75,159
349,41.0,16566.0,7322.0,29288.0,1,79,40.75,163
350,432.0,22536.0,11173.5,44694.0,10,82,44.75,179
351,234.0,19740.0,11886.0,47544.0,4,79,59.0,236
352,36.0,20814.0,9340.5,37362.0,0,81,40.75,163
353,42.0,23436.0,11686.5,46746.0,0,83,42.5,170
354,65.0,11016.0,2849.0,11396.0,1,73,20.25,81
355,114.0,25356.0,11088.0,44352.0,2,85,41.5,166
356,57.0,16764.0,11330.25,45321.0,1,78,57.5,230
357,108.0,23166.0,9991.5,39966.0,2,84,42.0,168
358,80.0,28626.0,11263.75,45055.0,2,84,48.75,195
359,174.0,24222.0,10123.5,40494.0,4,83,42.0,168
360,113.0,22062.0,5709.0,22836.0,3,82,25.25,101
361,110.0,16608.0,4276.25,17105.0,2,78,22.25,89
362,41.0,22644.0,9704.75,38819.0,1,84,40.5,162
363,36.0,19824.0,5073.75,20295.0,0,79,22.0,88
364,47.0,1020.0,527.5,2110.0,1,20,10.75,43
365,210.0,24810.0,9144.5,36578.0,4,83,43.25,173
366,42.0,22134.0,13380.0,53520.0,0,81,58.0,232
367,101.0,24324.0,8325.5,33302.0,2,84,42.25,169
368,63.0,31530.0,12355.5,49422.0,1,83,41.75,167
369,102.0,29088.0,12822.75,51291.0,2,84,42.75,171
370,69.0,23292.0,5949.75,23799.0,1,79,22.0,88
371,114.0,30282.0,12359.25,49437.0,2,84,42.75,171
372,99.0,17562.0,10862.25,43449.0,1,80,57.75,231
373,65.0,30006.0,7806.25,31225.0,1,88,28.25,113
374,41.0,17934.0,11107.25,44429.0,1,79,58.25,233
375,47.0,19650.0,5208.25,20833.0,1,77,25.0,100
376,93.0,22152.0,14828.25,59313.0,1,82,60.0,240
377,116.0,12684.0,5861.5,23446.0,2,73,40.5,162
378,65.0,6956.0,1845.5,7382.0,1,49,14.25,57
379,41.0,10302.0,3064.0,12256.0,1,72,26.75,107
380,152.0,21288.0,10312.25,41249.0,3,79,41.25,165
381,69.0,194.0,148.25,593.0,1,4,2.75,11
382,47.0,20970.0,6796.25,27185.0,1,85,37.5,150
383,47.0,1203.0,458.0,1832.0,1,16,6.5,26
384,225.0,21096.0,10152.0,40608.0,5,80,42.0,168
385,99.0,19860.0,5351.75,21407.0,1,81,26.0,104
386,119.0,18294.0,9209.75,36839.0,3,79,44.0,176
387,36.0,26766.0,7144.5,28578.0,0,88,28.5,114
388,86.0,26988.0,11594.5,46378.0,2,84,41.5,166
389,71.0,12954.0,3698.5,14794.0,1,77,26.25,105
390,228.0,21498.0,8219.0,32876.0,4,85,42.25,169
391,131.0,506.0,251.5,1006.0,3,12,5.5,22
392,108.0,612.0,309.25,1237.0,2,9,5.5,22
393,42.0,17562.0,10932.0,43728.0,0,77,57.25,229
394,219.0,13608.0,3760.25,15041.0,3,72,23.25,93
395,602.0,21978.0,10606.25,42425.0,15,82,48.5,194
396,63.0,19692.0,5179.25,20717.0,1,77,24.0,96
397,86.0,21768.0,9160.25,36641.0,2,87,42.0,168
398,47.0,17202.0,11162.75,44651.0,1,76,56.5,226
399,171.0,20976.0,8441.75,33767.0,3,82,41.5,166
400,36.0,21006.0,5450.75,21803.0,0,82,24.75,99
401,170.0,15113.0,3968.25,15873.0,4,71,22.25,89
402,149.0,27450.0,10448.0,41792.0,5,83,46.5,186
403,71.0,2166.0,670.0,2680.0,1,29,9.75,39
404,195.0,20862.0,10166.0,40664.0,3,79,41.25,165
405,53.0,16362.0,4291.75,17167.0,1,76,22.5,90
406,120.0,35988.0,12919.5,51678.0,2,85,42.0,168
407,153.0,27684.0,11814.0,47256.0,3,83,41.75,167
408,36.0,23484.0,8487.5,33950.0,0,85,39.5,158
409,231.0,19644.0,11387.25,45549.0,5,78,59.0,236
410,42.0,27294.0,11343.0,45372.0,0,88,41.0,164
411,197.0,25506.0,10735.25,42941.0,4,82,42.0,168
412,287.0,23712.0,10155.5,40622.0,5,85,43.5,174
413,380.0,24264.0,13172.0,52688.0,8,80,60.0,240
414,192.0,24720.0,11982.75,47931.0,4,83,44.5,178
415,42.0,15792.0,4030.25,16121.0,0,76,20.25,81
416,101.0,28236.0,9649.25,38597.0,3,88,42.0,168
417,225.0,30756.0,14348.25,57393.0,4,85,44.5,178
418,63.0,24330.0,10170.5,40682.0,1,84,41.5,166
419,90.0,17622.0,10845.0,43380.0,2,80,58.0,232
420,78.0,14970.0,8913.0,35652.0,2,76,56.0,224
421,36.0,28236.0,11390.75,45563.0,0,84,41.5,166
422,92.0,12600.0,3260.5,13042.0,2,75,21.25,85
423,69.0,24210.0,13166.25,52665.0,1,80,59.0,236
424,65.0,552.0,316.25,1265.0,1,12,6.0,24
425,63.0,12402.0,5393.25,21573.0,1,72,37.25,149
426,71.0,332.0,184.25,737.0,1,8,4.25,17
427,36.0,774.0,324.75,1299.0,0,10,4.25,17
428,71.0,9450.0,2765.5,11062.0,1,72,24.75,99
429,42.0,17286.0,11173.5,44694.0,0,78,57.25,229
430,75.0,19464.0,11187.75,44751.0,1,76,56.5,226
431,108.0,16542.0,7616.25,30465.0,2,78,45.5,182
432,42.0,18282.0,12529.5,50118.0,0,80,57.5,230
433,57.0,19812.0,13635.75,54543.0,1,82,59.25,237
434,36.0,11766.0,3530.25,14121.0,0,76,26.5,106
435,36.0,15024.0,3833.75,15335.0,0,74,19.75,79
436,63.0,25212.0,6402.75,25611.0,1,83,22.5,90
437,120.0,27294.0,11351.25,45405.0,2,81,40.75,163
438,245.0,17334.0,11192.75,44771.0,7,81,59.5,238
439,203.0,23790.0,11733.5,46934.0,5,80,42.5,170
440,53.0,30120.0,7597.0,30388.0,1,90,24.0,96
441,114.0,23646.0,10549.5,42198.0,2,81,39.5,158
442,84.0,16272.0,7220.25,28881.0,2,78,39.5,158
443,71.0,14772.0,3778.0,15112.0,1,74,20.5,82
444,264.0,12348.0,8109.0,32436.0,6,78,56.75,227
445,402.0,24804.0,11191.5,44766.0,10,84,45.5,182
446,42.0,19542.0,13102.5,52410.0,0,80,57.5,230
447,57.0,19860.0,13275.75,53103.0,1,82,58.5,234
448,84.0,33156.0,12367.5,49470.0,2,84,44.25,177
449,41.0,16830.0,7482.5,29930.0,1,77,42.5,170
450,57.0,22416.0,9621.0,38484.0,1,77,38.75,155
451,74.0,813.0,337.25,1349.0,2,10,5.5,22
452,47.0,33066.0,11923.75,47695.0,1,84,41.5,166
453,41.0,1812.0,718.0,2872.0,1,31,14.0,56
