,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.08808808808808809,0.0,0.0,0.7000000000000001,7.528528528528528,15.528528528528529,0.0,999
1,1.0,1.0,0.001001001001001001,0.0,0.0,0.7000000000000001,7.006006006006006,15.006006006006006,0.0,999
2,1.0,2.0,0.056056056056056056,0.0,0.0,0.7000000000000001,7.336336336336337,15.336336336336336,0.0,999
3,1.0,3.0,0.037037037037037035,0.0,0.0,0.7000000000000001,7.222222222222222,15.222222222222221,0.0,999
4,2.0,0.0,0.245,0.034,0.086,0.6205000000000002,7.675000000000001,23.082,0.0,1000
5,2.0,1.0,0.038,0.009,0.001,0.6055000000000001,6.283000000000001,21.24,0.0,1000
6,2.0,2.0,0.145,0.049,0.007,0.6295000000000001,7.165000000000001,22.494,0.0,1000
7,2.0,3.0,0.111,0.089,0.035,0.6535000000000001,7.2010000000000005,22.158,0.0,1000
8,3.0,0.0,0.273,0.148,0.302,0.5889000000000001,7.527000000000001,30.327,0.0,1000
9,3.0,1.0,0.099,0.052,0.035,0.5313000000000001,5.907000000000001,27.015,0.0,1000
10,3.0,2.0,0.217,0.19,0.036,0.6141000000000001,7.443,29.865,0.0,1000
11,3.0,3.0,0.143,0.319,0.137,0.6915000000000001,7.773,29.241,0.0,1000
12,4.0,0.0,0.456,0.205,0.32,0.5231,7.967,38.204,0.0,1000
13,4.0,1.0,0.25,0.082,0.037,0.4493000000000001,5.993000000000001,32.93,0.0,1000
14,4.0,2.0,0.257,0.364,0.037,0.6185,7.727,37.592,0.0,1000
15,4.0,3.0,0.273,0.356,0.172,0.6137,7.775,36.956,0.0,1000
16,5.0,0.0,0.526,0.319,0.362,0.49150000000000005,8.071,46.197,0.0,1000
17,5.0,1.0,0.333,0.173,0.05,0.4039000000000001,6.037000000000001,38.871,0.0,1000
18,5.0,2.0,0.223,0.596,0.045,0.6577000000000001,7.915,45.477,0.0,1000
19,5.0,3.0,0.343,0.484,0.208,0.5905000000000001,7.963,44.793,0.0,1000
20,6.0,0.0,0.5,0.529,0.399,0.5175000000000001,8.175,54.252,0.0,1000
21,6.0,1.0,0.34,0.344,0.06,0.40650000000000014,6.105000000000001,44.916,0.0,1000
22,6.0,2.0,0.188,0.797,0.049,0.6783,7.9110000000000005,53.37,0.0,1000
23,6.0,3.0,0.251,0.72,0.28,0.6321,7.827000000000001,52.5,0.0,1000
24,7.0,0.0,0.309,0.845,0.46,0.6071000000000001,7.925000000000001,62.045,0.0,1000
25,7.0,1.0,0.281,0.533,0.073,0.4199000000000001,5.885000000000001,50.699,0.0,1000
26,7.0,2.0,0.199,0.964,0.054,0.6785000000000001,7.979000000000001,61.331,0.0,1000
27,7.0,3.0,0.203,0.922,0.348,0.6533000000000001,7.751000000000001,60.029,0.0,1000
28,8.0,0.0,0.203,1.098,0.538,0.6589,7.807000000000001,69.636,0.0,1000
29,8.0,1.0,0.216,0.722,0.092,0.43330000000000013,5.629000000000002,56.25,0.0,1000
30,8.0,2.0,0.21,1.135,0.066,0.6811,8.071000000000002,69.366,0.0,1000
31,8.0,3.0,0.16,1.101,0.422,0.6607000000000001,7.567000000000001,67.326,0.0,1000
32,9.0,0.0,0.237,1.262,0.641,0.6618000000000002,8.023000000000001,77.359,0.0,1000
33,9.0,1.0,0.182,0.827,0.137,0.4223000000000001,5.221000000000001,61.351,0.0,1000
34,9.0,2.0,0.212,1.307,0.101,0.6915000000000001,8.146,77.41,0.0,1000
35,9.0,3.0,0.143,1.264,0.501,0.6672,7.505,74.615,0.0,1000
36,10.0,0.0,0.3842931937172775,1.3905759162303666,0.6628272251308901,0.6344502617801048,8.650261780104712,87.47329842931937,0.0,955
37,10.0,1.0,0.20270270270270271,1.1594594594594594,0.1783783783783784,0.4958108108108109,6.174324324324326,73.44594594594595,0.0,740
38,10.0,2.0,0.24461206896551724,1.5484913793103448,0.10991379310344827,0.7292025862068966,8.75969827586207,88.70258620689656,0.0,928
39,10.0,3.0,0.20920043811610076,1.452354874041621,0.552026286966046,0.6715224534501644,7.970427163198248,85.68784227820372,0.0,913
40,11.0,0.0,0.4523560209424084,1.5235602094240839,0.7015706806282722,0.6142408376963352,8.856544502617801,96.2607329842932,0.0,955
41,11.0,1.0,0.2648648648648649,1.2648648648648648,0.19864864864864865,0.4590540540540542,6.179729729729731,79.47162162162162,0.0,740
42,11.0,2.0,0.21120689655172414,1.7672413793103448,0.1206896551724138,0.7604525862068966,8.87176724137931,97.54849137931035,0.0,928
43,11.0,3.0,0.22782037239868566,1.5618838992332968,0.5980284775465499,0.6372398685651699,7.739320920043813,93.37458926615552,0.0,913
44,12.0,0.0,0.4722513089005236,1.7099476439790575,0.7413612565445026,0.6260732984293195,9.094240837696335,105.25445026178011,0.0,955
45,12.0,1.0,0.30945945945945946,1.395945945945946,0.22027027027027027,0.43770270270270284,6.233783783783785,85.63243243243244,0.0,740
46,12.0,2.0,0.22413793103448276,1.9428879310344827,0.12931034482758622,0.7658405172413794,9.00323275862069,106.51293103448276,0.0,928
47,12.0,3.0,0.21358159912376778,1.7371303395399782,0.6396495071193866,0.6423877327491787,7.705366922234392,100.92880613362541,0.0,913
48,13.0,0.0,0.31204188481675393,2.0397905759162303,0.7979057591623037,0.7239790575916232,9.112041884816755,114.19685863874345,0.0,955
49,13.0,1.0,0.2418918918918919,1.5810810810810811,0.25135135135135134,0.448783783783784,5.93918918918919,91.4581081081081,0.0,740
50,13.0,2.0,0.2338362068965517,2.1099137931034484,0.14655172413793102,0.7660560344827586,9.063577586206897,115.55064655172414,0.0,928
51,13.0,3.0,0.17086527929901424,1.9189485213581599,0.7020810514786419,0.6514786418400877,7.539978094194962,108.30449069003286,0.0,913
52,14.0,0.0,0.27958115183246074,2.257591623036649,0.8638743455497382,0.7546596858638744,9.224083769633507,123.20104712041885,0.0,955
53,14.0,1.0,0.23108108108108108,1.7459459459459459,0.27837837837837837,0.44770270270270285,5.863513513513515,97.22432432432433,0.0,740
54,14.0,2.0,0.27155172413793105,2.2532327586206895,0.16594827586206898,0.7520474137931035,9.149784482758621,124.67456896551724,0.0,928
55,14.0,3.0,0.15224534501642936,2.063526834611172,0.7634173055859803,0.6382256297918949,7.2957283680175244,115.40306681270536,0.0,913
56,15.0,0.0,0.3256544502617801,2.4010471204188484,0.9465968586387434,0.7449214659685864,9.394764397905758,132.41989528795813,0.0,955
57,15.0,1.0,0.18243243243243243,1.8472972972972972,0.34459459459459457,0.43770270270270284,5.3756756756756765,102.49459459459459,0.0,740
58,15.0,2.0,0.2823275862068966,2.4364224137931036,0.19073275862068967,0.7700431034482758,9.344827586206895,133.93534482758622,0.0,928
59,15.0,3.0,0.15553121577217963,2.2201533406352683,0.8148959474260679,0.6500547645125958,7.4052573932092,122.57831325301204,0.0,913
60,16.0,0.0,0.47540983606557374,2.5759562841530053,0.9726775956284153,0.7456830601092896,10.309289617486339,144.75628415300545,0.0,915
61,16.0,1.0,0.1946564885496183,2.2595419847328246,0.42748091603053434,0.5559160305343512,6.727099236641223,118.34351145038168,0.0,524
62,16.0,2.0,0.27784290738569756,2.7151230949589684,0.1969519343493552,0.8291910902696366,9.95896834701055,147.80070339976552,0.0,853
63,16.0,3.0,0.184,2.5613333333333332,0.9373333333333334,0.7369333333333332,8.473333333333333,140.13866666666667,0.0,750
64,17.0,0.0,0.5169398907103825,2.7256830601092896,1.010928961748634,0.7355191256830602,10.456830601092896,155.14098360655737,0.0,915
65,17.0,1.0,0.26717557251908397,2.3606870229007635,0.44656488549618323,0.5166030534351147,6.76908396946565,124.97519083969466,0.0,524
66,17.0,2.0,0.268464243845252,2.893317702227433,0.20867526377491208,0.836107854630715,9.971864009378663,157.7514654161782,0.0,853
67,17.0,3.0,0.184,2.6906666666666665,0.9826666666666667,0.7145333333333334,8.249333333333333,148.244,0.0,750
68,18.0,0.0,0.5333333333333333,2.908196721311475,1.0612021857923497,0.7450273224043716,10.650273224043715,165.64043715846995,0.0,915
69,18.0,1.0,0.26717557251908397,2.4923664122137406,0.4770992366412214,0.49561068702290095,6.5591603053435135,131.46564885496184,0.0,524
70,18.0,2.0,0.30363423212192264,3.044548651817116,0.223915592028136,0.8268464243845252,10.090269636576785,167.75732708089097,0.0,853
71,18.0,3.0,0.168,2.8453333333333335,1.0213333333333334,0.7073333333333334,8.081333333333333,156.11733333333333,0.0,750
