episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries
116,71.0,14088.0,3618.25,14473.0,1,72,19.75,79
117,117.0,13008.0,4227.0,16908.0,3,74,27.75,111
118,36.0,10266.0,2628.5,10514.0,0,72,19.0,76
119,11922.0,13374.0,12807.0,51228.0,71,72,71.5,286
120,9966.0,11112.0,10687.5,42750.0,72,73,72.75,291
121,87.0,15708.0,5171.25,20685.0,1,74,29.5,118
122,159.0,311.0,238.0,952.0,3,7,5.5,22
123,36.0,21426.0,9186.5,36746.0,0,73,36.0,144
124,36.0,14298.0,4593.75,18375.0,0,68,26.5,106
125,36.0,14298.0,3785.25,15141.0,0,73,21.75,87
126,36.0,119.0,80.0,320.0,0,3,1.5,6
127,75.0,11676.0,3261.75,13047.0,1,74,24.25,97
128,206.0,24366.0,10484.75,41939.0,5,82,42.25,169
129,104.0,13314.0,3652.0,14608.0,2,73,23.25,93
130,86.0,15360.0,3944.25,15777.0,2,73,21.0,84
131,47.0,15672.0,5069.0,20276.0,1,75,28.0,112
132,192.0,456.0,310.25,1241.0,4,8,6.25,25
133,36.0,15690.0,5053.5,20214.0,0,75,28.25,113
134,36.0,24852.0,10739.75,42959.0,0,75,37.0,148
135,80.0,18282.0,6971.5,27886.0,2,74,33.25,133
136,87.0,11484.0,2962.25,11849.0,1,71,19.5,78
137,114.0,14964.0,4325.25,17301.0,2,68,23.75,95
138,41.0,14304.0,3630.5,14522.0,1,72,19.0,76
139,47.0,14556.0,3771.5,15086.0,1,74,20.75,83
140,36.0,546.0,215.75,863.0,0,11,4.0,16
141,123.0,22434.0,10158.5,40634.0,3,83,42.0,168
142,10086.0,11346.0,10810.5,43242.0,73,73,73.0,292
143,36.0,672.0,232.25,929.0,0,12,4.25,17
144,47.0,216.0,119.5,478.0,1,4,2.0,8
145,47.0,7560.0,3856.25,15425.0,1,70,43.5,174
146,11208.0,12666.0,12052.5,48210.0,72,73,72.5,290
147,279.0,14382.0,4001.25,16005.0,5,74,25.0,100
148,36.0,14664.0,3737.0,14948.0,0,72,19.5,78
149,71.0,13548.0,3462.5,13850.0,1,76,20.5,82
150,81.0,16224.0,4121.25,16485.0,1,75,20.0,80
151,87.0,12618.0,3483.0,13932.0,1,71,21.25,85
152,80.0,13884.0,4371.5,17486.0,1,73,26.0,104
153,8688.0,9816.0,9423.0,37692.0,72,73,72.5,290
154,12870.0,14136.0,13549.5,54198.0,73,74,73.25,293
155,126.0,21462.0,8843.5,35374.0,2,71,34.5,138
156,36.0,15624.0,3986.0,15944.0,0,71,19.0,76
157,36.0,16188.0,4980.75,19923.0,0,74,25.75,103
158,75.0,13008.0,3350.0,13400.0,1,73,20.0,80
159,63.0,19206.0,8777.25,35109.0,1,80,40.25,161
160,108.0,1062.0,420.0,1680.0,2,16,7.0,28
161,53.0,18810.0,8616.25,34465.0,1,81,40.25,161
162,651.0,16332.0,5832.75,23331.0,11,73,35.75,143
163,108.0,1164.0,429.25,1717.0,2,24,9.25,37
164,81.0,16272.0,4887.75,19551.0,1,73,25.5,102
165,36.0,14100.0,4861.5,19446.0,0,71,28.0,112
166,36.0,13824.0,3492.5,13970.0,0,71,18.25,73
167,108.0,8874.0,2404.5,9618.0,2,70,20.5,82
168,75.0,14334.0,3716.25,14865.0,1,69,19.25,77
169,41.0,7086.0,1889.0,7556.0,1,67,18.75,75
170,122.0,13890.0,3796.25,15185.0,2,71,22.5,90
171,360.0,13326.0,3687.75,14751.0,8,73,24.75,99
172,9654.0,11088.0,10465.5,41862.0,71,72,71.75,287
173,132.0,15018.0,4296.0,17184.0,2,74,24.75,99
174,36.0,21768.0,9722.75,38891.0,0,81,40.0,160
175,87.0,14178.0,4376.75,17507.0,1,73,26.25,105
176,102.0,15510.0,3983.5,15934.0,2,76,21.25,85
177,36.0,13212.0,3524.75,14099.0,0,75,22.25,89
178,12102.0,13266.0,12795.0,51180.0,72,74,73.0,292
179,87.0,13314.0,3561.75,14247.0,1,73,22.0,88
180,36.0,15666.0,3996.0,15984.0,0,73,19.25,77
181,36.0,14604.0,3974.25,15897.0,0,74,22.5,90
182,69.0,24966.0,11617.25,46469.0,1,87,42.75,171
183,108.0,13224.0,3955.5,15822.0,2,71,26.25,105
184,135.0,15072.0,5429.75,21719.0,3,70,31.0,124
185,57.0,14076.0,3659.0,14636.0,1,70,20.25,81
186,36.0,14106.0,3583.25,14333.0,0,72,18.75,75
187,384.0,12534.0,3830.25,15321.0,6,72,27.75,111
188,42.0,15948.0,6337.5,25350.0,0,73,33.0,132
189,149.0,10422.0,3038.75,12155.0,3,74,27.5,110
190,114.0,12156.0,3258.75,13035.0,2,71,22.0,88
191,36.0,14934.0,3828.5,15314.0,0,72,19.5,78
192,87.0,14100.0,3711.5,14846.0,1,73,21.75,87
193,272.0,10662.0,3307.25,13229.0,6,72,26.25,105
194,129.0,13086.0,3846.5,15386.0,3,73,25.75,103
195,36.0,17124.0,5322.75,21291.0,0,72,26.0,104
196,98.0,20460.0,8763.25,35053.0,2,79,40.25,161
197,69.0,15540.0,5708.75,22835.0,1,71,31.0,124
198,129.0,15930.0,5407.5,21630.0,3,71,29.75,119
199,47.0,254.0,189.75,759.0,1,6,3.75,15
200,102.0,13782.0,3759.5,15038.0,2,72,24.5,98
201,36.0,14676.0,3737.0,14948.0,0,73,19.25,77
202,183.0,14430.0,5010.0,20040.0,3,70,29.75,119
203,144.0,17424.0,6455.75,25823.0,2,70,31.5,126
204,36.0,12792.0,3450.75,13803.0,0,73,22.75,91
205,36.0,15204.0,3863.75,15455.0,0,75,19.5,78
206,47.0,12396.0,3178.5,12714.0,1,70,19.5,78
207,210.0,17772.0,7406.75,29627.0,4,69,34.25,137
208,47.0,22182.0,9894.5,39578.0,1,84,41.5,166
209,153.0,9084.0,2868.0,11472.0,3,72,28.5,114
210,75.0,16068.0,4084.5,16338.0,1,73,19.25,77
211,306.0,14016.0,6893.25,27573.0,6,77,47.0,188
212,227.0,16128.0,4300.25,17201.0,5,75,24.25,97
213,360.0,921.0,708.75,2835.0,8,14,11.75,47
214,93.0,13494.0,3484.5,13938.0,1,77,21.25,85
215,119.0,281.0,179.75,719.0,3,7,4.25,17
216,36.0,21936.0,9029.0,36116.0,0,73,35.75,143
217,36.0,5223.0,1397.25,5589.0,0,63,17.25,69
218,6954.0,8490.0,7846.5,31386.0,71,72,71.25,285
219,126.0,20160.0,9836.25,39345.0,2,84,43.0,172
220,36.0,258.0,101.25,405.0,0,6,1.75,7
221,143.0,7680.0,2037.25,8149.0,3,72,20.5,82
222,81.0,1353.0,498.75,1995.0,1,17,7.0,28
223,159.0,12942.0,3633.0,14532.0,3,71,23.5,94
224,92.0,9048.0,2345.0,9380.0,2,71,19.25,77
225,104.0,15930.0,5421.5,21686.0,2,74,30.25,121
226,159.0,11838.0,3334.25,13337.0,3,71,23.25,93
227,114.0,16518.0,5494.5,21978.0,2,69,28.25,113
228,42.0,546.0,205.25,821.0,0,8,3.25,13
229,80.0,14184.0,3755.0,15020.0,2,70,21.0,84
230,47.0,17214.0,4381.75,17527.0,1,72,19.25,77
231,114.0,17454.0,6409.5,25638.0,2,73,32.0,128
232,42.0,492.0,205.5,822.0,0,8,3.0,12
233,156.0,15114.0,5398.5,21594.0,4,72,32.0,128
234,153.0,5538.0,1599.5,6398.0,3,67,21.0,84
235,138.0,9612.0,3242.25,12969.0,2,72,29.0,116
236,63.0,1587.0,519.0,2076.0,1,19,7.0,28
237,36.0,11094.0,2865.75,11463.0,0,72,19.25,77
238,75.0,16668.0,4319.25,17277.0,1,78,21.75,87
239,36.0,14796.0,4086.0,16344.0,0,73,23.0,92
240,126.0,4896.0,1377.5,5510.0,2,67,19.25,77
241,63.0,138.0,105.5,422.0,1,3,2.0,8
242,147.0,12216.0,3176.75,12707.0,3,72,20.75,83
243,65.0,6378.0,1672.75,6691.0,1,67,18.0,72
244,42.0,16980.0,4455.0,17820.0,0,74,21.5,86
245,36.0,13248.0,3407.0,13628.0,0,71,19.25,77
246,47.0,333.0,138.75,555.0,1,7,2.75,11
247,114.0,15882.0,4222.5,16890.0,2,72,22.25,89
248,81.0,16260.0,4146.75,16587.0,1,79,21.0,84
249,74.0,10632.0,2750.75,11003.0,2,71,19.5,78
250,65.0,12690.0,3230.0,12920.0,1,72,19.0,76
251,252.0,7056.0,2271.75,9087.0,4,71,25.25,101
252,11244.0,12588.0,12001.5,48006.0,73,74,73.75,295
253,203.0,420.0,277.75,1111.0,4,8,5.75,23
254,10758.0,12048.0,11508.0,46032.0,73,74,73.25,293
255,65.0,4797.0,1274.75,5099.0,1,60,16.0,64
256,36.0,14580.0,3767.75,15071.0,0,73,20.0,80
257,77.0,14424.0,3814.75,15259.0,1,70,21.0,84
258,113.0,16578.0,4258.25,17033.0,2,76,21.25,85
259,345.0,21978.0,9621.0,38484.0,7,78,41.5,166
260,161.0,12000.0,3384.5,13538.0,3,70,22.5,90
261,36.0,16614.0,6479.25,25917.0,0,73,34.5,138
262,36.0,23448.0,9313.5,37254.0,0,72,35.0,140
263,92.0,939.0,444.5,1778.0,2,15,7.25,29
264,53.0,14868.0,3789.5,15158.0,1,70,18.5,74
265,144.0,14790.0,3911.0,15644.0,2,77,23.25,93
266,36.0,21642.0,9892.5,39570.0,0,84,41.0,164
267,108.0,14754.0,4561.5,18246.0,2,69,25.5,102
268,47.0,14706.0,3754.0,15016.0,1,72,19.5,78
269,7362.0,8736.0,8221.5,32886.0,71,72,71.5,286
270,447.0,1926.0,1194.75,4779.0,8,20,14.75,59
271,63.0,15258.0,4327.25,17309.0,1,72,24.0,96
272,98.0,13596.0,3505.0,14020.0,2,73,20.75,83
273,75.0,14520.0,3909.0,15636.0,1,73,22.25,89
274,36.0,24528.0,10447.25,41789.0,0,82,40.75,163
275,153.0,10782.0,3312.75,13251.0,3,69,26.0,104
276,102.0,16308.0,4303.25,17213.0,2,72,22.0,88
277,87.0,14028.0,3611.0,14444.0,1,73,19.75,79
278,114.0,18066.0,7185.5,28742.0,2,73,35.25,141
279,182.0,13668.0,3722.5,14890.0,4,72,24.0,96
280,81.0,12918.0,3341.0,13364.0,1,73,20.25,81
281,159.0,13818.0,3825.0,15300.0,3,70,22.75,91
282,114.0,330.0,242.75,971.0,2,6,4.25,17
283,36.0,18270.0,6682.25,26729.0,0,73,31.0,124
284,1038.0,16374.0,8627.25,34509.0,17,82,49.0,196
285,36.0,20304.0,7704.75,30819.0,0,71,32.0,128
286,75.0,411.0,211.5,846.0,1,7,4.0,16
287,36.0,15870.0,4067.0,16268.0,0,75,20.75,83
288,81.0,13386.0,3528.75,14115.0,1,72,20.25,81
289,9864.0,11142.0,10614.0,42456.0,71,72,71.75,287
290,120.0,15996.0,4665.75,18663.0,2,75,26.0,104
291,36.0,16602.0,4301.25,17205.0,0,74,20.5,82
292,255.0,14070.0,3791.25,15165.0,5,75,23.75,95
293,42.0,1665.0,678.0,2712.0,0,18,9.0,36
294,207.0,14256.0,3766.5,15066.0,5,73,22.75,91
295,77.0,15564.0,4171.25,16685.0,1,73,22.5,90
296,267.0,17478.0,6939.75,27759.0,5,73,35.0,140
297,92.0,1392.0,445.25,1781.0,2,28,8.75,35
298,59.0,16674.0,5461.25,21845.0,1,71,27.75,111
299,86.0,17292.0,6151.0,24604.0,2,74,31.25,125
300,47.0,11280.0,3014.0,12056.0,1,72,21.5,86
301,59.0,11286.0,3109.25,12437.0,1,71,22.75,91
302,36.0,19890.0,7847.0,31388.0,0,72,33.25,133
303,36.0,11022.0,2958.0,11832.0,0,72,20.0,80
304,36.0,15828.0,4019.0,16076.0,0,73,19.25,77
305,104.0,18894.0,6733.0,26932.0,2,72,30.0,120
306,36.0,22368.0,9493.5,37974.0,0,78,38.25,153
307,273.0,7218.0,2970.0,11880.0,5,71,32.0,128
308,590.0,13626.0,3893.75,15575.0,12,75,27.75,111
309,63.0,13350.0,3447.75,13791.0,1,73,20.0,80
310,9222.0,10482.0,9948.0,39792.0,72,72,72.0,288
311,71.0,14856.0,3824.75,15299.0,1,72,19.75,79
312,687.0,15390.0,4749.0,18996.0,11,74,30.5,122
313,63.0,14190.0,3621.5,14486.0,1,73,19.75,79
314,8598.0,9744.0,9325.5,37302.0,71,72,71.75,287
315,231.0,21912.0,9096.25,36385.0,4,73,37.25,149
316,69.0,13638.0,3489.0,13956.0,1,68,18.5,74
317,36.0,16920.0,4349.25,17397.0,0,72,19.75,79
318,36.0,12774.0,3384.75,13539.0,0,70,20.75,83
319,80.0,13920.0,3554.0,14216.0,2,73,19.75,79
320,129.0,22740.0,10386.5,41546.0,3,82,41.5,166
321,159.0,15732.0,5199.0,20796.0,3,73,29.0,116
322,501.0,16296.0,6911.25,27645.0,9,75,41.25,165
323,36.0,11292.0,3332.25,13329.0,0,72,23.75,95
324,114.0,18006.0,6105.75,24423.0,2,73,29.25,117
325,75.0,14058.0,3634.5,14538.0,1,77,21.75,87
326,246.0,8766.0,2463.0,9852.0,4,72,22.5,90
327,47.0,765.0,236.25,945.0,1,15,4.75,19
328,207.0,13302.0,3603.75,14415.0,5,72,24.25,97
329,63.0,16494.0,4210.75,16843.0,1,75,20.5,82
330,57.0,17898.0,8463.75,33855.0,1,84,41.5,166
331,10248.0,11562.0,10980.0,43920.0,72,74,73.0,292
332,59.0,13206.0,3420.5,13682.0,1,68,18.5,74
333,237.0,16044.0,4272.75,17091.0,5,78,25.25,101
334,36.0,14496.0,3824.75,15299.0,0,75,22.5,90
335,74.0,14658.0,3926.5,15706.0,2,69,21.5,86
336,312.0,22314.0,9494.0,37976.0,6,76,39.75,159
337,57.0,15870.0,4055.75,16223.0,1,72,19.25,77
338,165.0,26178.0,12111.5,48446.0,3,86,43.5,174
339,47.0,15018.0,3814.75,15259.0,1,68,18.25,73
340,47.0,15654.0,5984.0,23936.0,1,72,31.0,124
341,63.0,16242.0,5702.0,22808.0,1,73,29.75,119
342,69.0,13698.0,3744.0,14976.0,1,73,22.75,91
343,213.0,16218.0,4730.25,18921.0,3,76,29.0,116
344,65.0,14406.0,3708.5,14834.0,1,72,20.5,82
345,36.0,13746.0,3578.0,14312.0,0,72,20.5,82
346,42.0,17598.0,4509.5,18038.0,0,78,21.5,86
347,86.0,14664.0,3779.75,15119.0,2,73,20.5,82
348,36.0,13896.0,3588.75,14355.0,0,75,20.5,82
349,36.0,15012.0,3789.5,15158.0,0,75,19.25,77
350,36.0,132.0,90.25,361.0,0,3,1.75,7
351,288.0,14790.0,4068.75,16275.0,6,75,26.0,104
352,110.0,13296.0,3500.5,14002.0,2,72,21.5,86
353,120.0,17988.0,7161.75,28647.0,2,72,35.0,140
354,87.0,13146.0,3372.75,13491.0,1,70,18.75,75
355,36.0,14304.0,3650.75,14603.0,0,73,19.5,78
356,14796.0,15942.0,15438.0,61752.0,73,74,73.75,295
357,8352.0,9546.0,9136.5,36546.0,72,73,72.25,289
358,53.0,10848.0,3178.25,12713.0,1,72,24.25,97
359,36.0,2457.0,699.75,2799.0,0,35,9.75,39
360,138.0,12516.0,3263.0,13052.0,2,74,21.0,84
361,36.0,140.0,74.75,299.0,0,4,1.25,5
362,53.0,13212.0,3401.0,13604.0,1,72,19.5,78
363,36.0,12774.0,3234.5,12938.0,0,73,18.75,75
364,120.0,15858.0,6065.25,24261.0,2,74,33.25,133
365,69.0,9972.0,2805.75,11223.0,1,71,21.0,84
366,1149.0,6576.0,3108.0,12432.0,17,68,37.0,148
367,369.0,18702.0,7616.75,30467.0,7,73,37.0,148
368,59.0,12432.0,3177.75,12711.0,1,73,19.75,79
369,36.0,13194.0,3349.25,13397.0,0,73,19.0,76
370,81.0,264.0,168.0,672.0,1,6,3.5,14
371,138.0,13170.0,3884.25,15537.0,2,70,25.0,100
372,90.0,2001.0,609.75,2439.0,2,35,10.75,43
373,36.0,149.0,81.0,324.0,0,3,1.5,6
374,42.0,6876.0,2909.25,11637.0,0,70,36.75,147
375,216.0,8952.0,2472.0,9888.0,4,73,22.5,90
376,12600.0,13740.0,13246.5,52986.0,74,74,74.0,296
377,69.0,374.0,166.5,666.0,1,8,3.5,14
378,42.0,1416.0,709.25,2837.0,0,16,10.25,41
379,9522.0,10614.0,10104.0,40416.0,72,73,72.25,289
380,36.0,16482.0,4158.5,16634.0,0,75,19.25,77
381,86.0,7050.0,1928.5,7714.0,2,68,20.5,82
382,36.0,16104.0,6008.0,24032.0,0,73,31.75,127
383,195.0,9054.0,2470.25,9881.0,3,71,21.75,87
384,138.0,25806.0,10995.5,43982.0,2,83,41.5,166
385,36.0,18666.0,6276.0,25104.0,0,74,28.75,115
386,102.0,13638.0,3517.25,14069.0,2,72,20.25,81
387,201.0,16776.0,4673.25,18693.0,3,73,24.75,99
388,69.0,15084.0,4984.5,19938.0,1,75,29.5,118
389,36.0,12330.0,3126.0,12504.0,0,71,18.25,73
390,81.0,18672.0,4765.25,19061.0,1,80,21.75,87
391,42.0,16530.0,4251.0,17004.0,0,72,19.5,78
392,182.0,13968.0,4067.75,16271.0,3,75,26.5,106
393,10908.0,12288.0,11694.0,46776.0,72,73,72.75,291
394,159.0,312.0,253.5,1014.0,3,6,5.0,20
395,438.0,15030.0,4422.0,17688.0,8,73,27.5,110
396,294.0,15198.0,4691.25,18765.0,6,74,28.75,115
397,126.0,13668.0,3978.75,15915.0,2,72,24.75,99
398,36.0,14700.0,3732.5,14930.0,0,73,19.25,77
399,36.0,16572.0,5276.25,21105.0,0,72,25.75,103
400,47.0,13260.0,3388.25,13553.0,1,72,19.25,77
401,36.0,14892.0,3783.0,15132.0,0,74,19.0,76
402,114.0,14316.0,4011.5,16046.0,2,72,25.0,100
403,69.0,14886.0,4118.25,16473.0,1,69,22.0,88
404,120.0,16152.0,4290.0,17160.0,2,72,22.25,89
405,81.0,14916.0,3972.0,15888.0,1,72,21.75,87
406,36.0,14334.0,3668.75,14675.0,0,68,18.5,74
407,90.0,15342.0,5306.0,21224.0,2,70,29.5,118
408,9072.0,10590.0,10011.0,40044.0,72,73,72.75,291
409,75.0,18588.0,7254.5,29018.0,1,69,31.0,124
410,189.0,14856.0,4019.25,16077.0,3,73,23.75,95
411,8928.0,10392.0,9829.5,39318.0,71,73,71.75,287
412,10554.0,11904.0,11340.0,45360.0,72,73,72.75,291
413,36.0,15564.0,5365.5,21462.0,0,72,28.5,114
414,10896.0,12444.0,11793.0,47172.0,73,74,73.75,295
415,36.0,11526.0,2910.0,11640.0,0,74,18.5,74
416,8214.0,9684.0,9037.5,36150.0,72,73,72.75,291
417,10122.0,11502.0,10954.5,43818.0,73,74,73.5,294
418,129.0,14232.0,3686.25,14745.0,3,71,20.5,82
419,9798.0,10914.0,10443.0,41772.0,72,74,72.75,291
420,137.0,13422.0,3719.5,14878.0,3,70,23.5,94
421,36.0,213.0,105.0,420.0,0,3,1.5,6
422,36.0,15120.0,3840.75,15363.0,0,72,18.75,75
423,63.0,12282.0,3702.0,14808.0,1,73,25.25,101
424,86.0,14238.0,3667.25,14669.0,2,75,21.0,84
425,36.0,16242.0,4100.25,16401.0,0,75,19.0,76
426,86.0,16350.0,4922.0,19688.0,1,72,25.5,102
427,42.0,14166.0,3616.5,14466.0,0,74,19.5,78
428,47.0,20352.0,8174.75,32699.0,1,71,35.0,140
429,57.0,13812.0,3734.0,14936.0,1,73,22.5,90
430,102.0,15708.0,4051.0,16204.0,2,71,20.25,81
431,171.0,459.0,280.5,1122.0,3,9,6.0,24
432,36.0,14430.0,3666.5,14666.0,0,73,19.25,77
433,120.0,16134.0,5244.0,20976.0,2,72,27.25,109
434,36.0,24714.0,11077.25,44309.0,0,86,42.0,168
435,63.0,10146.0,2617.75,10471.0,1,71,19.5,78
436,153.0,15684.0,4131.5,16526.0,3,76,23.25,93
437,36.0,12636.0,3547.25,14189.0,0,72,23.5,94
438,36.0,15558.0,3993.5,15974.0,0,73,20.0,80
439,294.0,11628.0,3245.25,12981.0,6,73,24.75,99
440,36.0,17622.0,6673.75,26695.0,0,70,30.75,123
441,63.0,16740.0,5904.0,23616.0,1,70,29.5,118
442,75.0,14532.0,3906.75,15627.0,1,72,22.25,89
443,141.0,14310.0,3836.25,15345.0,3,71,22.0,88
444,125.0,12444.0,3226.75,12907.0,2,71,20.5,82
445,80.0,15444.0,5071.25,20285.0,1,70,27.25,109
446,90.0,13260.0,3473.0,13892.0,2,73,21.75,87
447,69.0,19572.0,7322.25,29289.0,1,72,32.25,129
448,42.0,13908.0,3729.5,14918.0,0,72,21.25,85
449,98.0,11460.0,2986.75,11947.0,2,74,21.0,84
450,47.0,315.0,126.5,506.0,1,6,2.25,9
451,36.0,19566.0,9156.0,36624.0,0,80,39.25,157
