,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms
0,0,1,2,1,0,0,0.7000000000000001,13.0,21.0,0,0.8,
0,1,1,2,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,2,1,2,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,3,1,2,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,0,1,3,0,0,1,0.6000000000000001,6.000000000000001,27.0,2,1.3,
0,1,1,3,0,1,0,1.2000000000000002,12.000000000000002,21.0,0,0,
0,2,1,3,1,0,0,0.6000000000000001,12.000000000000002,27.0,0,0.8,
0,3,1,3,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,
0,0,1,4,0,0,1,0.5000000000000001,5.000000000000001,32.0,0,0,
0,1,1,4,0,1,0,1.1,11.0,32.0,0,0,
0,2,1,4,0,0,1,0.5000000000000001,5.000000000000001,32.0,4,0.09999999999999998,
0,3,1,4,1,1,0,1.1,17.0,32.0,0,0.8,
0,0,1,5,0,1,1,1.0,10.0,42.0,0,0,
0,1,1,5,0,1,0,1.0,10.0,42.0,0,0,
0,2,1,5,0,0,1,0.40000000000000013,4.000000000000001,36.0,0,0,
0,3,1,5,0,1,1,1.0,10.0,42.0,2,1.3,
0,0,1,6,0,1,1,0.9,9.0,51.0,0,0,
0,1,1,6,0,1,0,0.9,9.0,51.0,0,0,
0,2,1,6,0,0,1,0.30000000000000016,3.0000000000000013,39.0,0,0,
0,3,1,6,0,1,1,0.9,9.0,51.0,0,0,
0,0,1,7,0,1,1,0.8,8.0,59.0,0,0,
0,1,1,7,1,1,0,0.8,13.999999999999998,65.0,0,0.8,
0,2,1,7,0,0,1,0.20000000000000015,2.0000000000000013,41.0,0,0,
0,3,1,7,1,1,1,0.8,13.999999999999998,65.0,0,0.8,
0,0,1,8,0,1,1,0.7000000000000001,7.0,66.0,0,0,
0,1,1,8,1,2,0,1.2999999999999998,18.999999999999996,84.0,0,0,
0,2,1,8,0,0,1,0.10000000000000014,1.0000000000000013,42.0,0,0,
0,3,1,8,0,1,2,0.7000000000000001,7.0,72.0,3,0.09999999999999998,
0,0,1,9,1,1,1,0.6000000000000001,12.000000000000002,78.0,0,0.8,
0,1,1,9,0,3,0,1.7999999999999998,17.999999999999996,102.0,1,0.8,
0,2,1,9,1,0,1,1.3877787807814457e-16,6.000000000000001,48.0,0,0.8,
0,3,1,9,0,1,2,0.6000000000000001,6.000000000000001,78.0,0,0,
0,0,1,10,0,1,2,0.5000000000000001,5.000000000000001,83.0,2,0.09999999999999998,
0,1,1,10,0,4,0,2.3,22.999999999999996,125.0,0,0,
0,2,1,10,0,1,1,0.5000000000000001,5.000000000000001,53.0,1,0.8,
0,3,1,10,0,1,2,0.5000000000000001,5.000000000000001,83.0,0,0,
0,0,1,11,0,1,2,0.40000000000000013,4.000000000000001,87.0,0,0,
0,1,1,11,0,4,0,2.1999999999999997,21.999999999999996,147.0,0,0,
0,2,1,11,0,1,1,0.40000000000000013,4.000000000000001,57.0,0,0,
0,3,1,11,0,1,2,0.40000000000000013,4.000000000000001,87.0,0,0,
0,0,1,12,1,1,2,0.30000000000000016,9.0,96.0,0,0.8,
0,1,1,12,0,4,0,2.0999999999999996,20.999999999999996,168.0,0,0,
0,2,1,12,0,1,1,0.30000000000000016,3.0000000000000013,60.0,0,0,
0,3,1,12,0,1,2,0.30000000000000016,3.0000000000000013,90.0,0,0,
