day,baseline,egalitarian,maximin,utilitarian,all_principles,multiobjective_mp
1.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.013,0.004,0.004,0.003,0.009,0.0
3.0,0.027,0.008,0.041,0.012,0.052,0.0
4.0,0.044,0.017,0.084,0.019,0.082,0.0
5.0,0.095,0.059,0.144,0.127,0.173,0.0
6.0,0.193,0.288,0.25,0.477,0.344,0.0
7.0,0.297,0.556,0.45,0.684,0.533,0.0
8.0,0.55,0.69,0.81,0.812,0.722,0.0
9.0,0.765,0.921,0.931,0.906,0.827,0.0
10.0,1.0584239130434783,1.1099656357388317,1.0993227990970655,1.0334075723830736,1.1594594594594594,1.0
11.0,1.1317934782608696,1.2153493699885451,1.1681715575620768,1.158129175946548,1.2648648648648648,1.0
12.0,1.2201086956521738,1.4352806414662085,1.3024830699774266,1.4220489977728286,1.395945945945946,1.0
13.0,1.377717391304348,1.6872852233676976,1.4774266365688487,1.6080178173719377,1.5810810810810811,1.0
14.0,1.5869565217391304,1.8419243986254294,1.7065462753950338,1.7661469933184855,1.7459459459459459,1.0
15.0,1.7595108695652173,2.013745704467354,1.8792325056433408,1.876391982182628,1.8472972972972972,1.0
16.0,2.0478821362799264,2.2341772151898733,2.137551581843191,2.055627425614489,2.2595419847328246,2.0
17.0,2.1123388581952116,2.3607594936708862,2.2255845942228336,2.190168175937904,2.3606870229007635,2.0
18.0,2.2191528545119708,2.6012658227848102,2.354883081155433,2.40620957309185,2.4923664122137406,2.0
19.0,2.408839779005525,2.7905405405405403,2.517193947730399,2.591203104786546,2.631679389312977,2.0
20.0,2.657458563535912,2.943243243243243,2.722145804676754,2.7451487710219924,2.7843511450381677,2.0
21.0,2.8151571164510165,3.1,2.882758620689655,2.8654592496765847,2.898661567877629,3.0
22.0,3.0829383886255926,3.2942779291553133,3.1747404844290656,3.0580152671755725,3.3846153846153846,3.0
23.0,3.156398104265403,3.485675306957708,3.2612456747404845,3.183206106870229,3.478021978021978,3.0
24.0,3.279620853080569,3.7066848567530695,3.4100346020761245,3.398473282442748,3.607142857142857,3.0
25.0,3.504739336492891,3.878581173260573,3.5709342560553634,3.56793893129771,3.7774725274725274,4.0
26.0,3.7014218009478674,4.013642564802183,3.7387543252595155,3.7465648854961833,3.934065934065934,4.0
27.0,3.888361045130641,4.149110807113543,3.8910034602076125,3.880916030534351,4.0777777777777775,4.0
28.0,4.131195335276968,4.3601756954612005,4.221218961625282,4.0856102003642984,4.540441176470588,4.0
29.0,4.204081632653061,4.531478770131772,4.313769751693003,4.2003642987249545,4.643382352941177,4.0
30.0,4.352769679300292,4.740849194729136,4.444695259593679,4.4316939890710385,4.775735294117647,5.0
31.0,4.513119533527697,4.932650073206442,4.652370203160271,4.58287795992714,4.948529411764706,5.0
32.0,4.673469387755102,5.043923865300147,4.81941309255079,4.741347905282331,5.106617647058823,5.0
33.0,4.83625730994152,5.208823529411765,4.99092970521542,4.8743169398907105,5.243542435424354,5.0
34.0,5.19140625,5.45016077170418,5.269754768392371,5.104444444444445,5.659090909090909,5.0
35.0,5.296875,5.627009646302251,5.354223433242507,5.213333333333333,5.777272727272727,5.0
36.0,5.41015625,5.853697749196141,5.5040871934604905,5.446666666666666,5.913636363636364,5.0
37.0,5.5859375,6.019292604501608,5.689373297002724,5.648888888888889,6.1,5.0
38.0,5.80078125,6.163987138263666,5.855585831062671,5.804444444444444,6.245454545454545,5.0
39.0,5.9453125,6.310789049919484,5.994520547945205,5.944444444444445,6.409302325581395,5.0
40.0,6.213270142180095,6.56369982547993,6.336805555555555,6.161038961038961,6.798882681564246,5.0
41.0,6.308056872037914,6.692844677137871,6.454861111111111,6.285714285714286,6.910614525139665,6.0
42.0,6.464454976303317,6.895287958115183,6.635416666666667,6.522077922077922,7.011173184357542,6.0
43.0,6.639810426540285,7.0890052356020945,6.78125,6.685714285714286,7.206703910614525,7.0
44.0,6.805687203791469,7.218150087260035,6.958333333333333,6.833766233766234,7.396648044692737,7.0
45.0,6.990430622009569,7.388400702987698,7.121951219512195,6.973958333333333,7.580459770114943,7.0
46.0,7.294797687861272,7.649425287356322,7.407407407407407,7.175074183976261,7.865384615384615,7.0
47.0,7.393063583815029,7.833333333333333,7.530864197530864,7.347181008902077,8.064102564102564,7.0
48.0,7.5606936416184976,8.042145593869732,7.683127572016461,7.510385756676558,8.179487179487179,7.0
49.0,7.716763005780347,8.191977077363896,7.888888888888889,7.6765578635014835,8.35897435897436,7.0
50.0,7.930635838150289,8.333333333333334,8.037037037037036,7.86053412462908,8.544871794871796,7.0
51.0,8.052023121387283,8.539499036608863,8.170833333333333,7.949554896142433,8.688741721854305,7.0
52.0,8.322147651006711,8.790554414784394,8.46039603960396,8.20357142857143,8.978571428571428,9.0
53.0,8.375838926174497,8.946611909650924,8.633663366336634,8.342857142857143,9.121428571428572,9.0
54.0,8.503355704697986,9.123203285420944,8.787128712871286,8.542857142857143,9.292857142857143,9.0
55.0,8.657718120805368,9.303901437371664,8.970297029702971,8.696428571428571,9.5,9.0
56.0,8.885906040268456,9.431211498973306,9.084158415841584,8.878571428571428,9.7,9.0
57.0,9.0,9.632911392405063,9.238805970149254,9.025089605734767,9.897058823529411,9.0
58.0,9.325,9.916955017301039,9.539772727272727,9.221311475409836,10.083969465648854,9.0
59.0,9.366666666666667,10.065743944636678,9.715909090909092,9.364754098360656,10.238461538461538,9.0
60.0,9.55,10.214532871972319,9.875,9.55327868852459,10.361538461538462,9.0
61.0,9.766666666666667,10.366782006920415,10.028409090909092,9.741803278688524,10.63076923076923,9.0
62.0,9.933333333333334,10.546712802768166,10.204545454545455,9.913934426229508,10.830769230769231,10.0
63.0,10.050420168067227,10.73943661971831,10.348571428571429,10.03688524590164,11.0078125,10.0
64.0,10.292929292929292,10.996282527881041,10.656050955414013,10.263157894736842,11.16260162601626,10.0
65.0,10.464646464646465,11.159851301115241,10.815286624203821,10.399038461538462,11.357723577235772,10.0
66.0,10.626262626262626,11.33085501858736,10.949044585987261,10.615384615384615,11.536585365853659,11.0
67.0,10.808080808080808,11.527881040892193,11.095541401273886,10.75,11.764227642276422,11.0
68.0,11.01010101010101,11.691449814126393,11.254777070063694,10.913461538461538,11.910569105691057,11.0
69.0,11.164948453608247,11.896153846153846,11.411764705882353,11.019323671497585,12.113821138211382,12.0
70.0,11.351648351648352,12.062015503875969,11.729323308270677,11.259887005649718,12.229508196721312,12.0
71.0,11.395604395604396,12.220930232558139,11.878787878787879,11.3954802259887,12.352459016393443,13.0
72.0,11.626373626373626,12.37984496124031,12.030303030303031,11.64406779661017,12.573770491803279,13.0
73.0,11.758241758241759,12.5,12.227272727272727,11.796610169491526,12.78688524590164,13.0
74.0,11.901098901098901,12.682170542635658,12.371212121212121,11.926553672316384,13.024590163934427,13.0
75.0,12.10344827586207,12.88,12.523076923076923,12.056818181818182,13.2,13.0
76.0,12.36986301369863,13.120331950207468,12.85,12.34965034965035,13.398305084745763,13.0
77.0,12.506849315068493,13.298755186721992,12.966666666666667,12.517482517482517,13.559322033898304,14.0
78.0,12.616438356164384,13.481327800829876,13.175,12.6993006993007,13.771186440677965,14.0
79.0,12.794520547945206,13.589211618257261,13.325,12.867132867132867,13.889830508474576,14.0
80.0,12.931506849315069,13.78838174273859,13.433333333333334,13.041958041958042,14.084745762711865,14.0
81.0,13.126760563380282,14.008547008547009,13.559322033898304,13.125874125874127,14.222222222222221,14.0
82.0,13.370967741935484,14.218340611353712,13.803571428571429,13.40983606557377,14.42608695652174,14.0
83.0,13.491803278688524,14.327510917030567,13.946428571428571,13.532786885245901,14.626086956521739,14.0
84.0,13.688524590163935,14.554585152838428,14.133928571428571,13.737704918032787,14.791304347826086,14.0
85.0,13.934426229508198,14.746724890829695,14.303571428571429,13.934426229508198,14.991304347826087,14.0
86.0,14.049180327868852,14.899563318777293,14.4375,14.057377049180328,15.147826086956522,14.0
87.0,14.25,15.168181818181818,14.666666666666666,14.159663865546218,15.368421052631579,14.0
88.0,14.509803921568627,15.348837209302326,14.99,14.4,15.589285714285714,14.0
89.0,14.588235294117647,15.502325581395349,15.12,14.638095238095238,15.714285714285714,15.0
90.0,14.823529411764707,15.64186046511628,15.33,14.847619047619048,15.857142857142858,15.0
91.0,14.901960784313726,15.804651162790698,15.44,15.038095238095238,16.116071428571427,15.0
92.0,15.07843137254902,15.976744186046512,15.65,15.17142857142857,16.267857142857142,15.0
93.0,15.22,16.16267942583732,15.808080808080808,15.310679611650485,16.419642857142858,15.0
94.0,15.634146341463415,16.346341463414635,15.948453608247423,15.559139784946236,16.580357142857142,16.0
95.0,15.75609756097561,16.46829268292683,16.11340206185567,15.666666666666666,16.767857142857142,16.0
96.0,16.0,16.634146341463413,16.2680412371134,15.849462365591398,16.919642857142858,16.0
97.0,16.073170731707318,16.839024390243903,16.422680412371133,15.946236559139784,17.116071428571427,16.0
98.0,16.26829268292683,17.009756097560974,16.567010309278352,16.129032258064516,17.267857142857142,16.0
99.0,16.425,17.203980099502488,16.819148936170212,16.33695652173913,17.427272727272726,16.0
100.0,16.594594594594593,17.40909090909091,17.0561797752809,16.571428571428573,17.605504587155963,16.0
101.0,16.83783783783784,17.6010101010101,17.191011235955056,16.714285714285715,17.798165137614678,16.0
102.0,17.08108108108108,17.762626262626263,17.292134831460675,16.88095238095238,18.027522935779817,16.0
103.0,17.216216216216218,17.873737373737374,17.39325842696629,16.988095238095237,18.18348623853211,17.0
104.0,17.2972972972973,18.04040404040404,17.51685393258427,17.154761904761905,18.34862385321101,17.0
105.0,17.485714285714284,18.216494845360824,17.74418604651163,17.325301204819276,18.650485436893202,18.0
106.0,17.705882352941178,18.403141361256544,17.987654320987655,17.653333333333332,18.84313725490196,18.0
107.0,17.852941176470587,18.57591623036649,18.19753086419753,17.76,19.0,18.0
108.0,18.0,18.717277486910994,18.37037037037037,17.906666666666666,19.166666666666668,18.0
109.0,18.11764705882353,18.905759162303664,18.530864197530864,18.053333333333335,19.333333333333332,18.0
110.0,18.352941176470587,19.10994764397906,18.666666666666668,18.30666666666667,19.50980392156863,18.0
111.0,18.441176470588236,19.324468085106382,18.88607594936709,18.445945945945947,19.783505154639176,19.0
112.0,18.625,19.51063829787234,19.09090909090909,18.666666666666668,19.969072164948454,19.0
113.0,18.71875,19.632978723404257,19.194805194805195,18.81159420289855,20.1340206185567,19.0
114.0,18.9375,19.829787234042552,19.376623376623378,18.971014492753625,20.31958762886598,19.0
115.0,19.0625,19.95212765957447,19.506493506493506,19.144927536231883,20.515463917525775,20.0
116.0,19.21875,20.111702127659573,19.636363636363637,19.420289855072465,20.701030927835053,20.0
117.0,19.35483870967742,20.360655737704917,19.75,19.52173913043478,20.84375,20.0
118.0,19.5,20.519337016574585,20.013513513513512,19.651515151515152,21.010416666666668,21.0
119.0,19.666666666666668,20.662983425414364,20.18918918918919,19.833333333333332,21.270833333333332,22.0
120.0,19.933333333333334,20.845303867403317,20.31081081081081,20.015151515151516,21.395833333333332,22.0
121.0,20.133333333333333,20.96685082872928,20.45945945945946,20.242424242424242,21.53125,22.0
122.0,20.366666666666667,21.16022099447514,20.62162162162162,20.318181818181817,21.6875,22.0
123.0,20.5,21.405714285714286,20.955882352941178,20.46153846153846,21.83157894736842,22.0
124.0,20.8,21.6242774566474,21.208955223880597,20.672131147540984,22.08421052631579,22.0
125.0,20.88,21.815028901734102,21.313432835820894,20.868852459016395,22.242105263157896,22.0
126.0,21.04,21.976878612716764,21.53731343283582,21.065573770491802,22.42105263157895,23.0
