,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
886,0,1,400,0,78,2,7.700000000000035,77.00000000000034,18332.0,0,1.0,,78
105,1,1,28,0,3,0,0.0,0.0,171.0,1,-1.1,,3
887,2,1,400,1,75,0,5.900000000000044,65.00000000000043,16550.0,0,1.0,,76
215,3,1,64,0,9,2,0.0,0.0,441.0,4,-1.1,,9
1722,0,2,400,0,69,6,2.20000000000008,22.0000000000008,23970.0,0,1.0,,69
945,1,2,15,0,1,0,0.0,0.0,81.0,1,-1.1,,1
1723,2,2,400,5,82,1,10.000000000000062,130.00000000000065,22056.0,1,1.8,,87
965,3,2,21,0,2,1,0.0,0.0,120.0,4,-1.1,,2
2552,0,3,400,1,85,2,11.800000000000058,124.00000000000055,22356.0,0,1.0,,86
1781,1,3,15,1,1,0,0.0,5.000000000000001,86.0,0,-0.1999999999999999,,2
2553,2,3,400,0,72,0,4.000000000000041,40.000000000000405,13950.0,0,1.0,,72
1783,3,3,15,1,1,0,0.0,5.000000000000002,104.0,0,-1.0,,2
3388,0,4,400,2,85,0,11.800000000000066,130.00000000000065,24456.0,0,1.0,,87
3389,1,4,400,0,67,1,1.0000000000000222,10.000000000000222,12768.0,4,0.9,,67
2612,2,4,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,,2
2631,3,4,21,1,2,2,0.0,5.000000000000001,149.0,0,-0.1999999999999999,,3
3935,0,5,400,1,83,0,10.600000000000056,112.00000000000054,23784.0,0,1.0,,84
3423,1,5,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
3478,2,5,27,1,3,0,0.0,5.000000000000003,152.0,0,-1.0,,4
3645,3,5,110,0,17,0,0.0,0.0,1023.0,0,-1.0,,17
4835,0,6,400,0,85,2,11.800000000000056,118.00000000000055,24480.0,0,1.0,,85
4061,1,6,32,0,4,0,0.0,0.0,264.0,1,-1.1,,4
4836,2,6,400,1,73,0,4.599999999999986,51.99999999999986,9900.0,0,1.8,,74
4174,3,6,69,0,10,0,0.0,0.0,390.0,2,-1.1,,10
5707,0,7,400,0,76,6,6.400000000000071,64.00000000000071,26094.0,3,0.9,,76
5009,1,7,51,1,7,0,0.0,5.000000000000001,362.0,0,-0.1999999999999999,,8
5708,2,7,400,2,82,0,10.000000000000004,112.00000000000004,13968.0,1,1.8,,84
4920,3,7,21,0,2,1,0.0,0.0,114.0,0,-1.0,,2
6218,0,8,400,1,88,0,13.600000000000072,142.0000000000007,29910.0,0,1.0,,89
5886,1,8,68,0,10,0,0.0,0.0,828.0,1,-1.1,,10
5804,2,8,27,1,3,0,0.0,5.000000000000004,146.0,0,-1.0,,4
5768,3,8,15,0,1,1,0.0,0.0,105.0,4,-1.1,,1
6716,0,9,400,1,87,0,13.000000000000073,136.0000000000007,29034.0,1,1.8,,88
6276,1,9,15,0,1,0,0.0,0.0,63.0,1,-1.1,,1
6277,2,9,15,1,1,0,0.0,5.000000000000002,80.0,0,-0.1999999999999999,,2
6384,3,9,68,1,10,0,0.0,5.999999999999993,606.0,0,-1.0,,11
7604,0,10,400,0,66,3,0.4000000000000561,4.00000000000056,21696.0,3,0.9,,66
6940,1,10,68,0,10,0,0.0,0.0,666.0,0,-1.0,,10
7605,2,10,400,8,75,0,5.8000000000000576,106.00000000000058,20934.0,0,1.0,,83
6800,3,10,21,1,2,0,0.0,5.000000000000002,107.0,0,-0.1999999999999999,,3
7638,0,11,9,0,0,0,0.0,0.0,36.0,4,-1.1,,0
7693,1,11,27,0,3,0,0.0,0.0,147.0,0,-1.0,,3
8086,2,11,400,3,75,0,5.800000000000024,76.00000000000023,16482.0,1,1.8,,78
7731,3,11,45,2,6,0,0.0,11.000000000000009,431.0,0,-1.0,,8
8933,0,12,400,2,67,8,1.000000000000068,22.000000000000675,25284.0,0,1.8,,69
8168,1,12,21,0,2,1,0.0,0.0,150.0,0,-1.0,,2
8934,2,12,400,9,77,1,7.000000000000048,124.00000000000048,23010.0,4,0.9,,86
8188,3,12,27,0,3,2,0.0,0.0,213.0,4,-1.1,,3
9816,0,13,400,2,87,0,13.000000000000082,142.0000000000008,31206.0,0,1.8,,89
9128,1,13,56,1,8,0,0.0,5.999999999999997,486.0,0,-0.1999999999999999,,9
9817,2,13,400,0,75,0,5.800000000000012,58.00000000000012,12990.0,0,1.0,,75
9042,3,13,27,1,3,0,0.0,5.000000000000003,122.0,0,-0.1999999999999999,,4
10658,0,14,400,0,78,5,7.60000000000006,76.0000000000006,25446.0,0,1.0,,78
9899,1,14,21,1,2,0,0.0,5.000000000000002,125.0,0,-0.1999999999999999,,3
10659,2,14,400,1,79,0,8.200000000000014,88.00000000000013,13242.0,1,1.8,,80
9901,3,14,21,0,2,1,0.0,0.0,144.0,4,-1.1,,2
11516,0,15,400,1,82,0,10.00000000000008,106.0000000000008,25704.0,0,1.0,,83
11448,1,15,332,0,54,0,0.0,0.0,7296.0,4,-1.1,,54
10906,2,15,62,0,9,2,0.0,0.0,585.0,0,-1.0,,9
10910,3,15,63,0,9,0,0.0,0.0,351.0,0,-1.0,,9
12027,0,16,400,1,92,0,16.000000000000075,166.00000000000074,36984.0,0,1.0,,93
11550,1,16,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
11684,2,16,57,1,8,0,0.0,5.000000000000004,419.0,0,-1.0,,9
11660,3,16,45,0,6,0,0.0,0.0,240.0,4,-1.1,,6
12844,0,17,400,0,69,11,2.200000000000065,22.000000000000654,23274.0,0,1.0,,69
12061,1,17,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
12845,2,17,400,8,82,0,10.000000000000036,148.00000000000034,23010.0,4,0.9,,90
12063,3,17,9,0,0,1,0.0,0.0,42.0,0,-1.0,,0
13385,0,18,400,1,85,0,11.80000000000008,124.00000000000078,27690.0,0,1.0,,86
13048,1,18,63,0,9,0,0.0,0.0,303.0,0,-1.0,,9
13034,2,18,56,6,8,0,0.0,35.99999999999998,1014.0,0,-0.1999999999999999,,14
12929,3,18,21,0,2,0,0.0,0.0,102.0,0,-1.0,,2
13842,0,19,400,1,88,0,13.600000000000074,142.00000000000074,32694.0,0,1.0,,89
13419,1,19,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
13469,2,19,27,1,3,0,0.0,5.000000000000001,194.0,0,-1.0,,4
13457,3,19,21,0,2,0,0.0,0.0,120.0,0,-1.0,,2
14761,0,20,400,1,88,0,13.60000000000008,142.0000000000008,28734.0,0,1.0,,89
14762,1,20,400,1,71,0,3.399999999999974,39.99999999999974,9612.0,0,1.8,,72
13901,2,20,15,1,1,0,0.0,5.000000000000002,86.0,0,-0.1999999999999999,,2
14172,3,20,105,1,16,0,0.0,5.000000000000012,1091.0,0,-1.0,,17
15362,0,21,400,1,88,0,13.600000000000064,142.00000000000065,29382.0,0,1.0,,89
15132,1,21,170,0,27,0,0.0,0.0,2643.0,0,-1.0,,27
14834,2,21,21,1,2,0,0.0,5.000000000000003,149.0,0,-1.0,,3
14798,3,21,9,0,0,1,0.0,0.0,42.0,0,-1.0,,0
16106,0,22,400,1,90,0,14.800000000000068,154.00000000000068,32340.0,1,1.8,,91
15888,1,22,182,0,29,1,0.0,0.0,3213.0,4,-1.1,,29
15445,2,22,21,1,2,0,0.0,5.000000000000002,113.0,0,-0.1999999999999999,,3
15806,3,22,141,1,22,4,0.0,5.000000000000014,1445.0,0,-1.0,,23
16832,0,23,400,2,87,0,13.00000000000007,142.00000000000068,27996.0,0,1.8,,89
16620,1,23,188,0,30,0,0.0,0.0,3396.0,4,-1.1,,30
16261,2,23,39,0,5,1,0.0,0.0,249.0,0,-1.0,,5
16442,3,23,99,0,15,1,0.0,0.0,585.0,0,-1.0,,15
17739,0,24,400,1,90,0,14.800000000000086,154.00000000000085,33540.0,0,1.8,,91
16914,1,24,21,0,2,0,0.0,0.0,132.0,1,-1.1,,2
17740,2,24,400,0,76,0,6.400000000000018,64.00000000000017,13242.0,1,1.8,,76
17114,3,24,87,0,13,2,0.0,0.0,633.0,4,-1.1,,13
18227,0,25,400,1,91,0,15.400000000000071,160.0000000000007,33246.0,0,1.0,,92
17822,1,25,21,0,2,0,0.0,0.0,108.0,1,-1.1,,2
17823,2,25,21,0,2,0,0.0,0.0,114.0,4,-1.1,,2
17872,3,25,45,1,6,0,0.0,5.000000000000006,281.0,0,-0.1999999999999999,,7
18773,0,26,400,1,92,0,16.00000000000008,166.00000000000082,36072.0,1,1.8,,93
18403,1,26,50,0,7,0,0.0,0.0,447.0,1,-1.1,,7
18334,2,26,27,0,3,1,0.0,0.0,183.0,4,-1.1,,3
18442,3,26,69,0,10,0,0.0,0.0,354.0,3,-1.1,,10
19674,0,27,400,1,81,0,9.40000000000006,100.0000000000006,26340.0,0,1.0,,82
18831,1,27,15,0,1,0,0.0,0.0,69.0,1,-1.1,,1
19675,2,27,400,1,71,0,3.3999999999999893,39.99999999999989,11136.0,0,1.8,,72
19049,3,27,87,0,13,0,0.0,0.0,441.0,4,-1.1,,13
20707,0,28,400,1,89,0,14.200000000000085,148.00000000000082,32982.0,0,1.0,,90
20247,1,28,170,0,27,0,0.0,0.0,2337.0,1,-1.1,,27
20708,2,28,400,1,73,0,4.600000000000019,52.000000000000185,11994.0,0,1.8,,74
19927,3,28,63,0,9,2,0.0,0.0,351.0,4,-1.1,,9
21603,0,29,400,0,69,4,2.200000000000064,22.00000000000064,21300.0,3,0.9,,69
20886,1,29,45,0,6,1,0.0,0.0,372.0,0,-1.0,,6
21604,2,29,400,5,78,0,7.600000000000058,106.00000000000058,21144.0,0,1.0,,83
20906,3,29,51,0,7,0,0.0,0.0,249.0,0,-1.0,,7
22487,0,30,400,2,67,10,1.0000000000000546,22.000000000000544,20394.0,0,1.8,,69
21638,1,30,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
22488,2,30,400,13,72,0,4.000000000000059,118.00000000000055,25272.0,0,1.0,,85
21838,3,30,75,0,11,1,0.0,0.0,471.0,4,-1.1,,11
23058,0,31,400,1,80,0,8.80000000000003,94.00000000000028,18648.0,1,1.8,,81
22570,1,31,21,1,2,0,0.0,5.000000000000003,125.0,0,-0.1999999999999999,,3
22786,2,31,128,2,20,0,0.0,11.999999999999975,1458.0,0,-1.0,,22
22572,3,31,21,0,2,1,0.0,0.0,138.0,4,-1.1,,2
23647,0,32,400,2,76,0,6.400000000000015,76.00000000000014,17100.0,0,1.8,,78
23212,1,32,39,0,5,0,0.0,0.0,267.0,1,-1.1,,5
23285,2,32,63,1,9,1,0.0,5.000000000000005,338.0,0,-0.1999999999999999,,10
23334,3,32,87,1,13,0,0.0,5.000000000000014,644.0,0,-1.0,,14
24385,0,33,400,1,88,0,13.60000000000008,142.0000000000008,30198.0,1,1.8,,89
24293,1,33,308,0,50,0,0.0,0.0,6216.0,2,-1.1,,50
23682,2,33,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
23719,3,33,21,0,2,1,0.0,0.0,150.0,0,-1.0,,2
24848,0,34,400,1,83,0,10.600000000000072,112.00000000000072,25560.0,1,1.8,,84
24419,1,34,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
24474,2,34,27,1,3,0,0.0,5.000000000000001,164.0,0,-1.0,,4
24475,3,34,27,0,3,0,0.0,0.0,123.0,3,-1.1,,3
25707,0,35,400,0,89,0,14.20000000000008,142.0000000000008,32334.0,0,1.0,,89
24930,1,35,21,1,2,1,0.0,5.000000000000001,143.0,0,-0.1999999999999999,,3
25708,2,35,400,1,74,0,5.200000000000012,58.000000000000114,14346.0,1,1.8,,75
24986,3,35,39,1,5,0,0.0,5.000000000000004,188.0,0,-0.1999999999999999,,6
26458,0,36,400,1,90,0,14.800000000000074,154.0000000000007,32736.0,1,1.8,,91
25766,1,36,15,0,1,0,0.0,0.0,75.0,1,-1.1,,1
25911,2,36,63,0,9,0,0.0,0.0,351.0,0,-1.0,,9
26330,3,36,272,2,44,1,0.0,11.999999999999908,4002.0,0,-0.1999999999999999,,46
26992,0,37,400,1,83,0,10.600000000000058,112.00000000000055,23544.0,0,1.0,,84
26690,1,37,98,0,15,1,0.0,0.0,1161.0,1,-1.1,,15
26493,2,37,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
26548,3,37,27,0,3,3,0.0,0.0,189.0,0,-1.0,,3
27905,0,38,400,0,73,4,4.600000000000085,46.000000000000846,24834.0,3,0.9,,73
27026,1,38,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
27906,2,38,400,2,79,0,8.200000000000019,94.00000000000016,16500.0,0,1.0,,81
27316,3,38,105,0,16,2,0.0,0.0,654.0,4,-1.1,,16
28735,0,39,400,0,66,11,0.4000000000000432,4.000000000000432,18738.0,3,0.9,,66
27964,1,39,15,1,1,0,0.0,5.000000000000002,80.0,0,-0.1999999999999999,,2
28736,2,39,400,13,73,0,4.600000000000065,124.00000000000064,24750.0,0,1.0,,86
27966,3,39,15,0,1,0,0.0,0.0,63.0,0,-1.0,,1
