,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
106,2,1,28,0,6,0,1.6999999999999995,16.999999999999996,1,0.4,11,6
107,3,1,28,0,3,0,0.0,0.0,4,-1.1,11,3
188,0,2,21,0,5,0,1.6999999999999995,16.999999999999996,0,0.0,13,5
189,1,2,21,1,2,0,0.0,5.000000000000002,3,-1.1,15,3
248,2,3,15,0,3,0,1.1,11.0,1,0.4,10,3
249,3,3,15,1,1,1,0.0,5.0,0,-1.0,9,2
284,2,4,9,0,1,0,0.5000000000000002,5.000000000000002,0,0.0,4,1
285,3,4,9,0,0,0,0.0,0.0,4,-1.1,5,0
320,2,5,9,0,2,0,1.1,10.999999999999998,0,0.0,6,2
321,3,5,9,0,0,0,0.0,0.0,2,-1.1,9,0
380,2,6,15,0,2,1,0.5000000000000003,5.000000000000003,0,0.0,11,2
381,3,6,15,1,1,1,0.0,5.000000000000001,0,-0.1999999999999999,8,2
462,0,7,21,0,5,0,1.6999999999999995,16.999999999999996,0,0.0,12,5
463,1,7,21,1,2,0,0.0,5.000000000000002,0,-0.1999999999999999,11,3
498,2,8,9,0,2,0,1.1,11.0,1,0.4,5,2
499,3,8,9,1,0,0,0.0,5.000000000000001,0,-1.0,5,1
558,2,9,15,0,3,0,1.1,11.0,1,0.4,6,3
559,3,9,15,1,1,0,0.0,5.000000000000001,0,-0.1999999999999999,7,2
683,3,10,31,0,6,1,1.2999999999999994,12.999999999999991,0,0.0,14,6
684,0,10,32,1,4,2,0.0,5.999999999999993,3,-1.1,18,5
767,2,11,21,0,4,0,1.0999999999999992,10.999999999999991,0,0.0,11,4
768,3,11,21,1,2,0,0.0,5.000000000000003,0,-1.0,12,3
827,2,12,15,0,3,0,1.0999999999999996,10.999999999999996,0,0.0,8,3
828,3,12,15,1,1,0,0.0,5.000000000000002,0,-1.0,12,2
909,0,13,21,0,4,1,1.0999999999999988,10.999999999999988,0,0.0,9,4
910,1,13,21,1,2,0,0.0,5.000000000000003,0,-0.1999999999999999,9,3
1065,2,14,39,1,6,1,0.5000000000000006,11.000000000000004,0,0.8,15,7
1066,3,14,39,1,5,4,0.0,5.000000000000001,0,-1.0,16,6
1197,2,15,33,0,5,0,0.5000000000000006,5.000000000000005,0,0.0,16,5
1198,3,15,33,0,4,0,0.0,0.0,4,-1.1,18,4
1281,2,16,21,0,3,1,0.5000000000000002,5.000000000000002,0,0.0,14,3
1282,3,16,21,1,2,0,0.0,5.000000000000003,0,-1.0,11,3
1341,2,17,15,0,3,1,1.1,11.0,1,0.4,8,3
1342,3,17,15,1,1,1,0.0,5.000000000000002,0,-1.0,8,2
1375,0,18,9,0,1,0,0.5000000000000001,5.000000000000001,1,0.8,5,1
1376,1,18,9,0,0,0,0.0,0.0,0,-1.0,5,0
1483,2,19,27,1,4,1,0.5000000000000003,11.000000000000002,0,0.8,17,5
1484,3,19,27,1,3,1,0.0,5.000000000000002,0,-0.1999999999999999,15,4
1565,0,20,21,0,5,1,1.6999999999999988,16.999999999999986,4,0.0999999999999999,8,5
1566,1,20,21,1,2,0,0.0,5.000000000000002,0,-0.1999999999999999,7,3
1649,2,21,21,0,3,0,0.5000000000000004,5.000000000000004,0,0.0,10,3
1650,3,21,21,0,2,1,0.0,0.0,4,-1.1,11,2
1729,2,22,20,0,4,1,1.2000000000000002,12.000000000000002,1,0.4,14,4
1730,3,22,20,1,2,2,0.0,5.999999999999997,0,-1.0,12,3
1765,2,23,9,0,2,0,1.1,11.0,1,0.4,6,2
1766,3,23,9,1,0,1,0.0,5.000000000000001,0,-1.0,9,1
1800,1,24,9,0,1,0,0.5000000000000002,5.000000000000002,0,0.0,7,1
1801,2,24,9,0,0,1,0.0,0.0,4,-1.1,5,0
1929,3,25,32,0,5,1,0.5999999999999998,5.999999999999997,1,0.8,16,5
1930,0,25,33,0,4,0,0.0,0.0,0,-1.0,14,4
2129,2,26,50,1,8,1,0.5999999999999981,11.99999999999998,0,1.8,20,9
2130,3,26,50,1,7,3,2.775557561562892e-17,5.999999999999999,0,1.0,20,8
2284,1,27,39,0,6,0,0.4999999999999999,4.999999999999998,0,0.0,18,6
2285,2,27,39,0,5,2,0.0,0.0,4,-1.1,20,5
2343,1,28,15,0,4,0,1.6999999999999993,16.999999999999993,1,0.4,9,4
2344,2,28,15,0,1,2,0.0,0.0,4,-1.1,9,1
2427,2,29,21,1,4,0,1.1,17.0,0,0.8,9,5
2428,3,29,21,1,2,1,0.0,5.000000000000002,0,-1.0,10,3
2583,2,30,39,0,7,0,1.1000000000000003,11.000000000000004,1,0.4,15,7
2584,3,30,39,0,5,0,0.0,0.0,4,-1.1,17,5
2664,3,31,20,0,2,0,2.498001805406602e-16,2.4980018054066026e-15,0,0.0,14,2
2665,0,31,21,0,2,0,0.0,0.0,0,-1.0,13,2
2796,2,32,33,0,5,1,0.5000000000000007,5.000000000000006,1,0.8,15,5
2797,3,32,33,0,4,2,0.0,0.0,0,-1.0,16,4
2830,0,33,9,0,3,0,1.6999999999999995,16.999999999999996,0,0.0,7,3
2831,1,33,9,1,0,0,0.0,5.000000000000001,0,-0.1999999999999999,5,1
2890,2,34,15,0,3,0,1.1,11.0,1,0.4,9,3
2891,3,34,15,0,1,0,0.0,0.0,1,-1.1,9,1
2974,2,35,21,1,3,0,0.5000000000000003,11.000000000000002,0,0.8,10,4
2975,3,35,21,1,2,0,0.0,5.000000000000003,0,-1.0,10,3
3009,1,36,9,0,2,0,1.0999999999999996,10.999999999999996,0,0.0,8,2
3010,2,36,9,1,0,0,0.0,5.000000000000001,0,-0.1999999999999999,5,1
3043,0,37,9,0,2,0,1.1,10.999999999999998,0,0.0,5,2
3044,1,37,9,1,0,0,0.0,5.000000000000001,0,-0.1999999999999999,5,1
3125,0,38,21,1,3,0,0.5000000000000002,11.0,0,0.8,13,4
3126,1,38,21,0,2,0,0.0,0.0,0,-1.0,10,2
3160,1,39,9,0,2,0,1.1,10.999999999999998,0,0.0,8,2
3161,2,39,9,0,0,1,0.0,0.0,4,-1.1,6,0
3218,0,40,15,0,3,1,1.0999999999999996,10.999999999999996,1,0.8,8,3
3219,1,40,15,0,1,0,0.0,0.0,0,-1.0,9,1
3278,2,41,15,0,2,0,0.5000000000000003,5.000000000000003,0,0.0,7,2
3279,3,41,15,0,1,0,0.0,0.0,4,-1.1,10,1
3386,2,42,27,1,4,1,0.5000000000000004,11.000000000000004,0,0.8,11,5
3387,3,42,27,0,3,3,0.0,0.0,4,-1.1,13,3
3422,2,43,9,0,1,0,0.5000000000000001,5.000000000000001,0,0.0,4,1
3423,3,43,9,1,0,0,0.0,5.000000000000001,0,-1.0,5,1
3506,2,44,21,0,3,0,0.5000000000000004,5.000000000000004,0,0.0,10,3
3507,3,44,21,0,2,0,0.0,0.0,3,-1.1,12,2
3637,1,45,33,0,5,0,0.5000000000000003,5.000000000000003,0,0.0,11,5
3638,2,45,33,0,4,1,0.0,0.0,4,-1.1,10,4
3697,2,46,15,0,2,0,0.5000000000000003,5.000000000000003,0,0.0,9,2
3698,3,46,15,1,1,0,0.0,5.000000000000002,2,-1.1,10,2
