,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,reward,num_norms,count
0,1,0,0.062031015507753876,0.0,0.0,0.7000000000000001,7.3721860930465235,0.04552276138069034,1.0,1999
1,1,1,0.02451225612806403,0.0,0.0,0.7000000000000001,7.147073536768384,0.007803901950975489,1.0,1999
2,1,2,0.0415207603801901,0.0,0.0,0.7000000000000001,7.249124562281141,0.029564782391195598,1.0,1999
3,1,3,0.03301650825412707,0.0,0.0,0.7000000000000001,7.198099049524762,0.02131065532766383,1.0,1999
4,2,0,0.2175,0.0585,0.0015,0.6351500000000001,7.656500000000001,0.2389,1.3045,2000
5,2,1,0.119,0.0005,0.0015,0.6003500000000002,6.717500000000001,0.08070000000000001,1.379,2000
6,2,2,0.1795,0.0015,0.001,0.6009500000000001,7.086500000000001,0.12415000000000001,1.341,2000
7,2,3,0.111,0.034,0.0015,0.6204500000000001,6.870500000000001,0.12260000000000001,1.3515,2000
8,3,0,0.295,0.26,0.0085,0.65605,8.3305,0.46930000000000005,1.857,2000
9,3,1,0.2285,0.031,0.0165,0.51865,6.557500000000001,0.17765,1.9235,2000
10,3,2,0.3945,0.015,0.004,0.5090500000000001,7.457500000000001,0.24115,1.8625,2000
11,3,3,0.1465,0.151,0.009,0.5906500000000001,6.785500000000001,0.23655,1.8905,2000
12,4,0,0.2475,0.5395,0.0085,0.72375,8.7225,0.40570000000000006,2.823,2000
13,4,1,0.3075,0.1285,0.017,0.4771500000000001,6.616500000000001,0.21370000000000003,2.9205,2000
14,4,2,0.6155,0.0325,0.0045,0.4195500000000001,7.8885,0.2005,2.8605,2000
15,4,3,0.1955,0.2735,0.0105,0.56415,6.8145,0.23165,2.8755,2000
16,5,0,0.239,0.74,0.0095,0.7440500000000001,8.8745,0.32325,3.613,2000
17,5,1,0.3175,0.299,0.018,0.4794500000000001,6.699500000000001,0.273,3.6635,2000
18,5,2,0.7895,0.0845,0.005,0.3507500000000001,8.2445,0.21780000000000002,3.564,2000
19,5,3,0.234,0.402,0.0115,0.5412500000000001,6.816500000000001,0.23170000000000002,3.626,2000
20,6,0,0.268,0.898,0.0105,0.73885,8.9965,0.30375,4.0195,2000
21,6,1,0.3045,0.464,0.0215,0.4784500000000001,6.611500000000001,0.24505000000000002,4.278,2000
22,6,2,0.86,0.223,0.0065,0.3338500000000001,8.498500000000002,0.2787,4.3525,2000
23,6,3,0.2785,0.526,0.013,0.51565,6.827500000000001,0.23385000000000003,4.159,2000
24,7,0,0.331,1.045,0.0165,0.7270500000000001,9.2565,0.34715,4.365,2000
25,7,1,0.3065,0.6105,0.024,0.4663500000000001,6.502500000000001,0.23815,4.7105,2000
26,7,2,0.812,0.4495,0.0075,0.36975000000000013,8.569500000000001,0.33505,4.798,2000
27,7,3,0.248,0.707,0.016,0.5242500000000001,6.730500000000001,0.27215000000000006,4.5965,2000
28,8,0,0.3625,1.232,0.0225,0.73925,9.5675,0.41170000000000007,4.784,2000
29,8,1,0.304,0.778,0.0295,0.46685000000000015,6.492500000000001,0.2793,5.1915,2000
30,8,2,0.676,0.7335,0.0155,0.44015000000000015,8.457500000000001,0.3981,5.3535,2000
31,8,3,0.199,0.9125,0.0205,0.5475500000000001,6.669500000000001,0.3037,5.0475,2000
32,9,0,0.34,1.4555,0.037,0.7749000000000001,9.777,0.4334,5.391,2000
33,9,1,0.26358557643473846,0.9659725749111224,0.037582529202640935,0.4916708989334689,6.428643981716609,0.17998984255967498,5.781615033011681,1969
34,9,2,0.6501154734411085,0.9480369515011547,0.029445727482678985,0.47961893764434194,8.61200923787529,0.285161662817552,6.021362586605081,1732
35,9,3,0.17787839586028462,1.1209573091849936,0.03040103492884864,0.5846054333764555,6.849288486416559,0.1776196636481242,5.743208279430789,1546
36,10,0,0.3005143277002204,1.7685525349008082,0.04335047759000735,0.8612049963262306,10.415135929463629,0.3479059515062454,6.1609110947832475,1361
37,10,1,0.2689199118295371,1.1991182953710506,0.0426157237325496,0.5195444526083763,6.808963997060986,0.19507714915503307,6.689933872152829,1361
38,10,2,0.7435709037472447,1.1249081557678178,0.034533431300514325,0.4750183688464366,9.211609110947833,0.21917707567964734,6.891256429096253,1361
39,10,3,0.1792799412196914,1.3739897134459955,0.03600293901542983,0.6244673034533432,7.320352681851579,0.20382072005878032,6.52608376193975,1361
40,11,0,0.3247612049963262,1.935341660543718,0.048493754592211606,0.8612784717119765,10.561351947097723,0.3414401175606172,6.750918442321822,1361
41,11,1,0.28067597354886115,1.349008082292432,0.0426157237325496,0.5094783247612051,6.778839088905218,0.2385011021307862,7.275532696546657,1361
42,11,2,0.8038207200587804,1.260837619397502,0.03820720058780309,0.45657604702424703,9.388684790595152,0.27825128581925057,7.430565760470243,1361
43,11,3,0.2292432035268185,1.4878765613519471,0.03820720058780309,0.5927994121969141,7.303453343130053,0.2239529757531227,7.072740631888317,1361
44,12,0,0.39750183688464363,2.073475385745775,0.05363703159441587,0.8441587068332108,10.826598089639969,0.35547391623806024,7.061719324026451,1361
45,12,1,0.28508449669360764,1.5106539309331375,0.046289493019838354,0.5064658339456284,6.775165319617929,0.26142542248346806,7.685525349008082,1361
46,12,2,0.8008817046289493,1.4548126377663482,0.04335047759000735,0.47296105804555494,9.534900808229244,0.32997795738427627,7.814842027920647,1361
47,12,3,0.2446730345334313,1.6289493019838355,0.04188096987509184,0.5774430565760471,7.242468772961059,0.24599559147685526,7.456282145481263,1361
48,13,0,0.4371785451873622,2.236590742101396,0.06980161645848641,0.8420279206465834,11.043350477590007,0.40778839088905217,7.357090374724467,1361
