episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,42.0,11220.0,5349.5,21398.0,0.48731189830825306,0,50,28.5,114,0.39035087719298245,10,200,130.5,522,0.31513409961685823
2,113.0,6840.0,3191.75,12767.0,0.46955040338372367,3,42,25.0,100,0.36,21,200,128.25,513,0.314327485380117
3,47.0,8862.0,4654.25,18617.0,0.4219933394209593,1,44,30.75,123,0.2784552845528455,9,200,152.25,609,0.2352216748768472
4,36.0,7206.0,4740.0,18960.0,0.30427215189873413,0,41,30.0,120,0.26249999999999996,9,200,152.25,609,0.2352216748768472
5,41.0,15066.0,3824.25,15297.0,0.7382329868601687,1,52,14.25,57,0.6798245614035088,9,200,59.75,239,0.6119246861924686
6,470.0,11646.0,5447.0,21788.0,0.4093537727189278,10,46,33.0,132,0.20833333333333326,63,200,165.75,663,0.15497737556561075
7,147.0,9654.0,3820.5,15282.0,0.508441303494307,3,48,27.25,109,0.35550458715596334,27,200,137.25,549,0.2718579234972678
8,41.0,7998.0,4004.5,16018.0,0.44356349107254334,1,43,27.0,108,0.32407407407407407,9,200,140.5,562,0.2758007117437722
9,81.0,9378.0,3711.0,14844.0,0.5534559417946645,1,55,23.75,95,0.5026315789473684,15,200,113.5,454,0.3942731277533039
10,87.0,10092.0,3401.25,13605.0,0.6065600882028666,1,52,21.5,86,0.5174418604651163,15,200,106.0,424,0.41155660377358494
11,159.0,10050.0,4934.25,19737.0,0.3764629882960936,3,45,31.25,125,0.254,27,200,156.75,627,0.2069377990430623
12,87.0,10104.0,5399.25,21597.0,0.3805736907903876,1,49,32.5,130,0.28846153846153844,15,200,153.75,615,0.22560975609756095
13,87.0,8040.0,3499.5,13998.0,0.5032147449635662,1,46,25.25,101,0.4034653465346535,15,200,125.5,502,0.3326693227091634
14,108.0,10944.0,3784.5,15138.0,0.5924494649227111,2,48,23.75,95,0.43947368421052635,21,200,119.5,478,0.35564853556485354
15,87.0,10050.0,5277.5,21110.0,0.44855518711511133,1,45,28.75,115,0.3239130434782609,15,200,142.0,568,0.2649647887323944
16,41.0,11922.0,5477.0,21908.0,0.500159758992149,1,46,26.0,104,0.38942307692307687,9,200,127.0,508,0.33169291338582674
17,243.0,13848.0,4196.25,16785.0,0.6373994638069705,5,50,20.75,83,0.46084337349397586,38,200,105.75,423,0.35047281323877066
18,57.0,8070.0,4856.25,19425.0,0.3156370656370656,1,43,30.75,123,0.2621951219512195,15,200,153.75,615,0.22560975609756095
19,75.0,13572.0,5594.75,22379.0,0.5330778855176728,1,49,27.75,111,0.3851351351351351,15,200,128.5,514,0.31906614785992216
20,147.0,10242.0,5673.0,22692.0,0.4190243257535695,3,48,32.0,128,0.29296875,27,200,155.5,622,0.21061093247588425
21,114.0,10230.0,5111.25,20445.0,0.44801907556859866,2,49,30.0,120,0.33333333333333337,21,200,144.75,579,0.25
22,201.0,10428.0,5460.75,21843.0,0.4336286224419723,3,45,29.25,117,0.30982905982905984,26,200,144.5,578,0.2465397923875432
23,36.0,8244.0,3927.0,15708.0,0.5089763177998472,0,43,21.5,86,0.5,9,200,104.5,418,0.4569377990430622
24,87.0,11058.0,2885.0,11540.0,0.713258232235702,1,50,15.0,60,0.6166666666666667,15,200,70.25,281,0.4937722419928826
25,81.0,11976.0,3608.0,14432.0,0.656319290465632,1,50,18.5,74,0.5540540540540541,15,200,88.0,352,0.4701704545454546
26,36.0,8820.0,5859.0,23436.0,0.29160266257040446,0,46,32.25,129,0.2732558139534884,9,200,152.25,609,0.2352216748768472
27,74.0,10722.0,4835.5,19342.0,0.5144504187777893,2,44,24.25,97,0.4149484536082474,15,200,116.5,466,0.37768240343347637
28,87.0,14298.0,3671.75,14687.0,0.7265438823449308,1,51,14.5,58,0.6551724137931034,15,200,65.75,263,0.5332699619771863
29,36.0,8640.0,4806.0,19224.0,0.401685393258427,0,43,30.0,120,0.2875,9,200,152.25,609,0.2352216748768472
30,219.0,12342.0,3400.5,13602.0,0.6751213056903397,5,52,18.5,74,0.4797297297297297,39,200,86.25,345,0.3543478260869565
31,222.0,12954.0,3474.5,13898.0,0.6897035544682688,4,53,18.0,72,0.5208333333333334,33,200,82.25,329,0.38525835866261393
