episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries
37,36.0,72444.0,35697.0,142788.0,0,181,101.5,406
38,213.0,41160.0,25833.75,103335.0,3,178,129.0,516
39,98.0,582.0,352.75,1411.0,2,10,7.75,31
40,86.0,2199.0,737.5,2950.0,2,17,8.0,32
41,110.0,8751.0,2333.75,9335.0,2,88,24.5,98
42,68.0,1215.0,466.5,1866.0,2,13,6.75,27
43,36.0,20334.0,6202.5,24810.0,0,76,31.25,125
44,110.0,48834.0,22882.0,91528.0,2,179,90.75,363
45,108.0,555.0,345.5,1382.0,2,12,7.25,29
46,57.0,546.0,202.5,810.0,1,8,3.0,12
47,36.0,1989.0,606.5,2426.0,0,21,7.0,28
48,102.0,11373.0,4235.25,16941.0,2,61,34.25,137
49,441.0,68874.0,37618.5,150474.0,9,186,122.0,488
50,369.0,61386.0,37226.25,148905.0,6,181,133.25,533
51,216.0,72096.0,32496.75,129987.0,4,186,114.0,456
52,42.0,68646.0,39381.0,157524.0,0,188,122.75,491
53,195.0,2397.0,798.0,3192.0,4,35,13.0,52
54,41.0,3438.0,1136.0,4544.0,1,24,10.25,41
55,65.0,213.0,143.5,574.0,1,5,3.0,12
56,41.0,2835.0,961.0,3844.0,1,25,11.25,45
57,41.0,3807.0,1054.0,4216.0,1,47,13.5,54
58,77.0,7641.0,2030.75,8123.0,1,37,11.25,45
59,65.0,53184.0,24572.0,98288.0,1,180,90.5,362
60,105.0,1302.0,517.5,2070.0,3,16,8.5,34
61,80.0,50202.0,35331.5,141326.0,2,181,135.25,541
62,59.0,840.0,353.5,1414.0,1,13,6.75,27
63,86.0,26472.0,6700.0,26800.0,2,168,44.0,176
64,57.0,64794.0,36337.5,145350.0,1,179,124.0,496
65,266.0,84246.0,40447.25,161789.0,6,187,107.5,430
66,114.0,39768.0,16251.0,65004.0,2,171,88.0,352
67,75.0,4662.0,1319.25,5277.0,1,26,9.0,36
68,599.0,59172.0,27797.75,111191.0,13,181,97.25,389
69,237.0,63966.0,36648.75,146595.0,5,181,133.75,535
70,42.0,64344.0,29876.25,119505.0,0,185,96.75,387
71,63.0,46314.0,22857.0,91428.0,1,175,85.75,343
72,77.0,44586.0,30340.25,121361.0,1,175,131.0,524
73,95.0,3405.0,1003.25,4013.0,2,23,8.75,35
74,170.0,74718.0,40118.0,160472.0,4,185,112.75,451
75,462.0,80838.0,36581.25,146325.0,10,186,103.25,413
76,95.0,73932.0,35634.5,142538.0,3,182,102.75,411
77,122.0,1752.0,940.25,3761.0,2,24,14.5,58
78,108.0,9366.0,2624.75,10499.0,2,42,15.75,63
79,810.0,59106.0,42406.5,169626.0,18,181,139.25,557
80,753.0,57642.0,26741.25,106965.0,13,183,101.0,404
81,36.0,3420.0,1264.25,5057.0,0,32,12.5,50
82,42.0,65178.0,36148.5,144594.0,0,177,129.5,518
83,36.0,83046.0,43382.25,173529.0,0,185,125.75,503
84,108.0,4413.0,1300.25,5201.0,2,62,19.0,76
85,36.0,44091.0,11319.75,45279.0,0,155,45.25,181
86,57.0,11976.0,3091.25,12365.0,1,54,16.0,64
87,36.0,35718.0,9067.75,36271.0,0,108,30.25,121
88,65.0,2211.0,633.5,2534.0,1,39,11.5,46
89,69.0,5703.0,2198.75,8795.0,1,70,26.75,107
90,1182.0,19053.0,6726.75,26907.0,21,65,38.0,152
91,57.0,3975.0,1058.0,4232.0,1,25,7.5,30
92,98.0,64308.0,42390.5,169562.0,2,178,129.25,517
93,36.0,2589.0,764.25,3057.0,0,21,6.75,27
94,296.0,4230.0,1881.5,7526.0,8,54,26.25,105
95,245.0,17040.0,6826.25,27305.0,5,78,38.0,152
96,63.0,1908.0,801.0,3204.0,1,24,11.5,46
97,41.0,2553.0,943.0,3772.0,1,24,11.0,44
98,36.0,975.0,313.25,1253.0,0,9,3.5,14
99,75.0,1863.0,579.5,2318.0,1,13,5.0,20
100,36.0,1320.0,434.0,1736.0,0,12,4.5,18
101,53.0,4374.0,1194.5,4778.0,1,50,14.25,57
102,204.0,4080.0,1242.5,4970.0,4,44,15.5,62
103,98.0,3131.0,889.5,3558.0,2,35,11.25,45
104,227.0,51042.0,23450.75,93803.0,5,181,92.75,371
105,36.0,125.0,84.5,338.0,0,3,1.5,6
106,83.0,40626.0,19301.75,77207.0,3,176,89.25,357
107,129.0,3624.0,1100.5,4402.0,3,20,9.0,36
108,1734.0,47982.0,33595.25,134381.0,22,172,114.75,459
109,167.0,7626.0,2465.75,9863.0,5,50,24.0,96
110,63.0,642.0,245.5,982.0,1,9,4.25,17
111,563.0,48618.0,31247.75,124991.0,15,178,135.25,541
112,57.0,1149.0,341.25,1365.0,1,15,4.75,19
113,93.0,11196.0,3510.5,14042.0,1,66,26.75,107
114,71.0,63090.0,29521.75,118087.0,1,185,94.5,378
115,86.0,449.0,270.75,1083.0,2,7,4.75,19
116,41.0,3810.0,1117.0,4468.0,1,24,9.0,36
117,36.0,1911.0,586.5,2346.0,0,17,6.0,24
118,69.0,6279.0,1760.75,7043.0,1,33,12.0,48
119,36.0,8067.0,2205.0,8820.0,0,37,13.0,52
120,65.0,2402.0,662.25,2649.0,1,34,9.75,39
121,150.0,31557.0,21950.0,87800.0,2,122,83.5,334
122,81.0,67926.0,35635.5,142542.0,1,183,111.25,445
123,71.0,498.0,256.75,1027.0,1,9,5.0,20
124,189.0,90102.0,43028.25,172113.0,3,192,108.5,434
125,171.0,4419.0,1354.5,5418.0,3,29,12.5,50
126,63.0,3183.0,1187.75,4751.0,1,31,14.75,59
127,71.0,435.0,185.0,740.0,1,7,3.0,12
128,36.0,21027.0,7226.25,28905.0,0,79,36.5,146
129,138.0,59490.0,29258.25,117033.0,2,182,103.5,414
130,77.0,19518.0,5122.75,20491.0,1,168,46.75,187
131,95.0,1029.0,377.25,1509.0,3,13,6.5,26
132,132.0,6954.0,1899.25,7597.0,2,34,11.75,47
133,161.0,5067.0,1525.75,6103.0,5,27,11.75,47
134,89.0,2655.0,1063.0,4252.0,3,23,14.25,57
135,96.0,13974.0,3781.5,15126.0,2,135,39.25,157
136,62.0,1593.0,535.75,2143.0,2,15,6.75,27
137,216.0,46728.0,22294.25,89177.0,4,178,91.75,367
138,162.0,74706.0,33828.75,135315.0,4,188,97.5,390
139,69.0,5310.0,1439.0,5756.0,1,26,9.0,36
140,65.0,16641.0,5646.25,22585.0,1,132,47.25,189
141,144.0,570.0,279.75,1119.0,2,8,4.75,19
142,41.0,249.0,103.0,412.0,0,3,1.5,6
143,110.0,495.0,239.75,959.0,2,13,5.25,21
144,93.0,84660.0,53876.25,215505.0,1,190,137.5,550
145,258.0,59982.0,28349.0,113396.0,8,186,97.25,389
146,80.0,2559.0,839.5,3358.0,2,23,10.75,43
147,53.0,47766.0,22839.25,91357.0,1,181,91.0,364
148,77.0,2922.0,798.25,3193.0,2,45,12.75,51
149,36.0,2031.0,693.5,2774.0,0,25,10.25,41
150,1518.0,81222.0,48406.5,193626.0,18,187,139.25,557
151,1947.0,62274.0,38586.75,154347.0,29,178,140.0,560
152,323.0,4473.0,1409.5,5638.0,7,63,21.5,86
153,198.0,56160.0,26685.75,106743.0,4,182,98.75,395
154,75.0,1386.0,489.75,1959.0,1,16,6.75,27
155,42.0,78978.0,38605.5,154422.0,0,186,109.75,439
156,74.0,32022.0,15056.5,60226.0,2,177,89.25,357
157,74.0,11514.0,2984.75,11939.0,2,50,14.75,59
158,69.0,57450.0,27000.75,108003.0,1,183,92.75,371
159,138.0,1350.0,561.5,2246.0,2,18,9.0,36
160,57.0,34116.0,8589.5,34358.0,1,169,43.5,174
161,86.0,83106.0,39480.5,157922.0,2,184,102.5,410
162,180.0,86886.0,42933.75,171735.0,4,192,112.5,450
163,75.0,4029.0,1149.75,4599.0,1,29,10.75,43
164,57.0,71028.0,31990.5,127962.0,1,186,95.75,383
165,380.0,4263.0,1618.25,6473.0,10,31,19.25,77
166,47.0,64830.0,30253.25,121013.0,1,183,92.5,370
167,59.0,2214.0,1096.25,4385.0,1,26,17.0,68
168,272.0,42234.0,10846.75,43387.0,6,173,49.0,196
169,102.0,65076.0,37533.0,150132.0,2,184,126.75,507
170,65.0,483.0,238.25,953.0,1,7,4.25,17
171,176.0,6066.0,1747.25,6989.0,4,38,14.25,57
172,71.0,495.0,205.0,820.0,1,9,4.0,16
173,189.0,61710.0,28601.0,114404.0,3,186,94.25,377
174,69.0,2277.0,681.0,2724.0,1,15,6.0,24
175,111.0,77334.0,37935.0,151740.0,3,187,104.75,419
176,2163.0,50286.0,33399.75,133599.0,32,180,141.25,565
177,228.0,3351.0,1111.25,4445.0,6,23,11.5,46
178,81.0,1758.0,558.5,2234.0,1,16,6.0,24
179,80.0,2235.0,1038.5,4154.0,2,23,13.0,52
180,57.0,43542.0,27327.75,109311.0,1,179,128.0,512
181,888.0,77850.0,36841.5,147366.0,18,185,105.75,423
182,41.0,984.0,395.0,1580.0,1,18,8.0,32
183,36.0,48336.0,22301.0,89204.0,0,180,91.25,365
184,81.0,40410.0,10243.75,40975.0,1,177,47.0,188
185,122.0,1905.0,704.75,2819.0,4,21,9.75,39
186,41.0,269.0,162.25,649.0,1,5,2.75,11
187,101.0,441.0,218.5,874.0,3,13,5.75,23
188,161.0,345.0,258.25,1033.0,3,9,5.75,23
189,36.0,19746.0,5024.75,20099.0,0,66,18.25,73
190,36.0,687.0,211.25,845.0,0,7,2.25,9
191,81.0,46494.0,32103.75,128415.0,1,176,132.25,529
192,296.0,753.0,479.5,1918.0,6,13,9.0,36
193,36.0,10488.0,3904.25,15617.0,0,75,35.25,141
194,57.0,33426.0,22626.75,90507.0,1,154,94.25,377
195,96.0,600.0,233.75,935.0,2,12,4.75,19
196,171.0,1764.0,584.0,2336.0,3,20,8.5,34
197,41.0,13248.0,3366.25,13465.0,1,64,17.25,69
198,57.0,1911.0,626.25,2505.0,1,17,7.25,29
199,282.0,42054.0,25052.0,100208.0,6,176,98.5,394
200,69.0,5661.0,1494.0,5976.0,1,31,9.0,36
201,113.0,2946.0,1052.75,4211.0,3,30,13.0,52
202,63.0,80892.0,38310.75,153243.0,1,188,111.5,446
203,42.0,3978.0,1400.75,5603.0,0,28,12.5,50
204,180.0,1122.0,446.0,1784.0,4,12,6.5,26
205,69.0,3348.0,1082.75,4331.0,1,20,8.75,35
206,81.0,13329.0,3542.25,14169.0,1,51,17.25,69
207,86.0,1854.0,636.0,2544.0,2,18,8.5,34
208,83.0,1371.0,430.75,1723.0,2,17,6.0,24
209,71.0,903.0,409.75,1639.0,1,15,7.75,31
210,53.0,2247.0,623.5,2494.0,1,34,9.75,39
211,53.0,2901.0,935.5,3742.0,1,33,12.0,48
212,63.0,7518.0,2159.75,8639.0,1,38,15.5,62
213,129.0,2001.0,680.75,2723.0,3,19,8.75,35
214,195.0,1713.0,611.75,2447.0,3,17,7.75,31
215,147.0,1143.0,515.25,2061.0,3,13,7.75,31
216,36.0,40146.0,19688.25,78753.0,0,177,88.25,353
217,36.0,4458.0,1329.0,5316.0,0,28,10.0,40
218,74.0,911.0,290.25,1161.0,1,15,5.0,20
219,74.0,13536.0,5403.5,21614.0,2,68,46.0,184
220,113.0,58272.0,35287.25,141149.0,3,178,131.25,525
221,36.0,1392.0,434.75,1739.0,0,18,5.75,23
222,42.0,54930.0,32580.0,130320.0,0,174,103.0,412
223,458.0,72744.0,35476.25,141905.0,11,183,107.25,429
224,92.0,249.0,161.0,644.0,2,5,3.5,14
225,129.0,39288.0,25731.0,102924.0,3,129,90.5,362
226,80.0,2133.0,761.75,3047.0,2,27,11.25,45
227,201.0,58812.0,27034.5,108138.0,5,179,95.75,383
228,36.0,222.0,147.0,588.0,0,4,2.5,10
229,57.0,8922.0,2335.5,9342.0,1,40,12.0,48
230,41.0,1812.0,700.0,2800.0,1,35,12.75,51
231,41.0,46524.0,22170.5,88682.0,1,180,91.5,366
232,252.0,6378.0,1944.0,7776.0,4,28,12.5,50
233,92.0,6216.0,1688.5,6754.0,2,64,18.75,75
234,63.0,63612.0,35723.25,142893.0,1,178,124.5,498
235,69.0,57162.0,26268.0,105072.0,1,180,90.0,360
236,87.0,1767.0,630.75,2523.0,1,19,8.25,33
237,360.0,68808.0,31899.0,127596.0,8,181,94.75,379
238,93.0,6513.0,1774.25,7097.0,1,33,10.75,43
239,36.0,65838.0,30037.5,120150.0,1,186,92.0,368
240,125.0,19524.0,5518.0,22072.0,3,170,51.25,205
241,285.0,69558.0,32346.75,129387.0,5,185,96.0,384
242,36.0,38106.0,10992.75,43971.0,0,175,58.5,234
243,41.0,11673.0,2973.75,11895.0,1,97,25.75,103
244,47.0,2169.0,645.5,2582.0,1,15,5.5,22
245,269.0,33018.0,8547.75,34191.0,7,175,50.5,202
246,74.0,1863.0,631.75,2527.0,1,15,6.75,27
247,65.0,37518.0,9566.5,38266.0,1,175,46.75,187
248,641.0,63120.0,33921.5,135686.0,15,183,116.25,465
249,77.0,182.0,110.5,442.0,1,4,2.0,8
250,81.0,73332.0,33900.5,135602.0,1,186,94.0,376
251,383.0,65526.0,35356.25,141425.0,9,184,119.5,478
252,36.0,79188.0,38643.0,154572.0,0,186,107.0,428
253,251.0,73878.0,36308.75,145235.0,7,186,114.25,457
254,87.0,266.0,181.0,724.0,1,6,3.75,15
255,81.0,79416.0,36267.75,145071.0,1,187,95.0,380
256,141.0,79098.0,38605.5,154422.0,3,186,106.5,426
257,345.0,67656.0,33701.25,134805.0,7,182,108.0,432
258,41.0,2064.0,716.25,2865.0,1,16,7.75,31
259,186.0,48318.0,20817.0,83268.0,3,177,99.5,398
260,101.0,1743.0,656.5,2626.0,3,21,9.5,38
261,89.0,11040.0,3104.5,12418.0,3,54,19.25,77
262,134.0,1458.0,497.0,1988.0,3,14,6.5,26
263,36.0,9165.0,2686.25,10745.0,0,95,29.5,118
264,53.0,25692.0,14052.5,56210.0,1,173,100.5,402
265,86.0,63306.0,29387.0,117548.0,2,186,92.75,371
266,107.0,1146.0,427.0,1708.0,3,16,7.0,28
267,63.0,13236.0,3371.75,13487.0,1,48,13.25,53
268,279.0,810.0,433.75,1735.0,6,14,9.0,36
269,63.0,627.0,335.0,1340.0,1,13,5.5,22
270,63.0,68100.0,31616.25,126465.0,1,181,93.75,375
271,93.0,585.0,283.75,1135.0,1,13,6.25,25
272,104.0,19938.0,5624.0,22496.0,2,168,52.75,211
273,86.0,780.0,340.0,1360.0,2,13,6.5,26
274,249.0,3078.0,1428.0,5712.0,7,30,17.75,71
275,453.0,65442.0,34377.0,137508.0,9,186,129.5,518
276,74.0,48462.0,32997.5,131990.0,2,179,133.75,535
277,126.0,29520.0,8549.75,34199.0,2,102,37.25,149
278,194.0,843.0,502.75,2011.0,5,13,9.0,36
279,83.0,16578.0,4240.75,16963.0,3,66,18.75,75
280,86.0,29151.0,7802.0,31208.0,2,149,46.75,187
281,768.0,44166.0,20786.25,83145.0,20,179,100.25,401
282,36.0,2094.0,643.75,2575.0,0,18,7.0,28
283,489.0,57018.0,17871.75,71487.0,11,178,79.75,319
284,59.0,441.0,173.5,694.0,1,9,3.5,14
285,77.0,34008.0,16196.75,64787.0,2,179,89.75,359
286,36.0,65076.0,38191.5,152766.0,0,178,130.25,521
287,36.0,441.0,162.75,651.0,0,7,2.25,9
288,159.0,88542.0,43608.75,174435.0,3,190,112.25,449
289,42.0,3627.0,1063.5,4254.0,0,21,7.5,30
290,74.0,65196.0,35142.5,140570.0,2,178,127.5,510
291,1218.0,44004.0,23372.25,93489.0,18,140,82.25,329
292,36.0,7074.0,1828.0,7312.0,0,36,10.0,40
293,93.0,45162.0,30023.25,120093.0,1,176,107.75,431
294,98.0,69654.0,36908.0,147632.0,2,186,115.0,460
295,156.0,79236.0,40818.0,163272.0,2,184,121.25,485
296,392.0,36690.0,17107.25,68429.0,8,174,93.0,372
297,36.0,2811.0,911.0,3644.0,0,29,11.0,44
298,65.0,35562.0,19514.0,78056.0,1,177,113.75,455
299,90.0,7917.0,2315.25,9261.0,2,47,18.25,73
300,36.0,2169.0,691.25,2765.0,0,15,6.5,26
301,59.0,927.0,372.75,1491.0,1,17,7.75,31
302,213.0,34146.0,15924.0,63696.0,3,175,90.75,363
303,47.0,93126.0,44729.75,178919.0,1,189,108.25,433
304,174.0,42342.0,24673.5,98694.0,4,156,86.5,346
305,75.0,30348.0,7749.0,30996.0,1,106,29.5,118
306,63.0,59868.0,36600.75,146403.0,1,176,130.25,521
307,36.0,702.0,211.0,844.0,0,10,3.0,12
308,87.0,57234.0,30426.75,121707.0,1,174,113.25,453
309,239.0,474.0,338.25,1353.0,5,8,6.75,27
310,519.0,66660.0,40224.75,160899.0,9,178,132.25,529
311,86.0,66330.0,35113.25,140453.0,2,184,125.25,501
312,126.0,3771.0,1119.5,4478.0,2,36,12.25,49
313,245.0,36810.0,27326.75,109307.0,5,178,133.5,534
314,42.0,23964.0,6073.25,24293.0,0,84,22.75,91
315,732.0,57822.0,27463.5,109854.0,14,181,105.75,423
316,108.0,12255.0,3151.5,12606.0,2,125,33.0,132
317,101.0,40272.0,16977.5,67910.0,3,171,87.5,350
318,284.0,1317.0,596.75,2387.0,6,18,9.75,39
319,155.0,246.0,194.5,778.0,3,4,3.5,14
320,312.0,34851.0,24745.5,98982.0,8,133,93.0,372
321,165.0,16320.0,5750.25,23001.0,3,167,59.5,238
322,57.0,10452.0,2676.5,10706.0,1,50,14.0,56
323,59.0,723.0,310.0,1240.0,1,9,4.75,19
324,1110.0,68046.0,34095.0,136380.0,21,181,115.5,462
325,270.0,74568.0,37013.25,148053.0,4,186,120.5,482
326,36.0,55728.0,33838.5,135354.0,0,180,131.0,524
327,36.0,62136.0,30567.75,122271.0,0,178,98.0,392
328,792.0,44382.0,26622.75,106491.0,12,171,104.5,418
329,153.0,84930.0,40140.0,160560.0,3,186,106.25,425
330,41.0,3132.0,967.0,3868.0,1,22,9.0,36
331,36.0,10158.0,2698.25,10793.0,0,52,16.75,67
332,86.0,1911.0,716.0,2864.0,2,17,9.0,36
333,71.0,49098.0,12407.0,49628.0,1,179,46.75,187
334,77.0,5049.0,1408.0,5632.0,1,59,17.25,69
335,36.0,1410.0,474.5,1898.0,0,19,8.0,32
336,68.0,6945.0,2068.75,8275.0,2,78,26.0,104
337,246.0,70212.0,34578.75,138315.0,4,184,115.5,462
338,36.0,141.0,83.75,335.0,0,3,1.75,7
339,90.0,4221.0,1218.75,4875.0,2,27,10.75,43
340,132.0,8973.0,2995.25,11981.0,2,70,29.5,118
341,42.0,39384.0,18669.0,74676.0,0,176,88.75,355
342,69.0,1665.0,684.5,2738.0,1,17,9.5,38
343,150.0,1920.0,730.5,2922.0,4,18,9.25,37
344,69.0,2331.0,965.75,3863.0,1,28,14.75,59
345,81.0,3375.0,2169.0,8676.0,1,45,28.25,113
346,167.0,2898.0,872.5,3490.0,4,28,10.5,42
347,77.0,5790.0,1529.75,6119.0,1,48,13.25,53
348,120.0,78942.0,47815.5,191262.0,2,187,136.0,544
349,102.0,39150.0,18692.0,74768.0,2,182,91.75,367
350,170.0,3651.0,1174.25,4697.0,4,25,11.25,45
351,74.0,113.0,85.5,342.0,1,3,2.0,8
352,189.0,27345.0,10283.25,41133.0,3,149,62.75,251
353,107.0,67248.0,37064.75,148259.0,3,182,122.25,489
354,282.0,20346.0,6114.75,24459.0,5,167,52.5,210
355,90.0,68568.0,37599.0,150396.0,2,183,123.75,495
356,96.0,1353.0,541.5,2166.0,2,15,8.0,32
357,68.0,2823.0,899.75,3599.0,2,21,9.25,37
358,624.0,73542.0,39604.5,158418.0,10,186,116.25,465
359,113.0,738.0,313.75,1255.0,3,12,6.25,25
360,98.0,85959.0,24689.0,98756.0,2,151,63.25,253
361,87.0,21357.0,5449.0,21796.0,1,89,24.5,98
362,147.0,1962.0,762.5,3050.0,3,20,10.5,42
363,42.0,1362.0,406.5,1626.0,0,14,4.5,18
364,69.0,948.0,353.75,1415.0,1,8,4.5,18
365,36.0,79584.0,39273.75,157095.0,0,188,109.0,436
366,288.0,79776.0,47169.0,188676.0,4,188,137.0,548
367,164.0,80772.0,38741.75,154967.0,4,185,107.75,431
368,57.0,1311.0,578.5,2314.0,1,17,9.5,38
369,36.0,3792.0,1507.5,6030.0,0,47,21.75,87
370,153.0,18270.0,6581.75,26327.0,3,78,35.25,141
371,86.0,213.0,143.75,575.0,2,5,3.5,14
372,77.0,54390.0,25320.5,101282.0,1,182,92.25,369
373,36.0,633.0,212.0,848.0,0,9,3.0,12
374,69.0,6348.0,1701.0,6804.0,1,36,10.5,42
375,231.0,2349.0,940.75,3763.0,5,21,12.75,51
376,183.0,49548.0,36803.25,147213.0,3,180,135.0,540
377,36.0,5418.0,1414.25,5657.0,0,36,9.75,39
378,74.0,1551.0,573.5,2294.0,2,27,10.0,40
379,92.0,34176.0,16424.0,65696.0,2,177,92.0,368
380,71.0,582.0,241.5,966.0,1,8,4.0,16
381,263.0,51528.0,24290.75,97163.0,6,180,92.75,371
382,63.0,24528.0,6192.5,24770.0,1,169,43.25,173
383,111.0,3288.0,937.25,3749.0,3,34,11.25,45
384,1059.0,48264.0,30992.25,123969.0,17,177,134.5,538
385,77.0,2985.0,1007.75,4031.0,1,25,11.0,44
386,125.0,48252.0,22236.5,88946.0,3,177,90.0,360
387,104.0,45000.0,20948.0,83792.0,2,177,94.25,377
388,36.0,3537.0,1100.0,4400.0,0,29,11.75,47
389,945.0,53166.0,25282.5,101130.0,19,180,99.75,399
390,42.0,23964.0,6711.0,26844.0,0,169,51.0,204
391,1053.0,71148.0,32436.0,129744.0,25,187,106.5,426
392,110.0,75054.0,34769.0,139076.0,2,187,98.5,394
393,945.0,65052.0,38396.25,153585.0,15,178,131.75,527
394,63.0,26664.0,6731.5,26926.0,1,171,44.25,177
395,140.0,6903.0,2143.25,8573.0,4,37,15.5,62
396,92.0,8160.0,2527.25,10109.0,2,79,28.25,113
397,98.0,44676.0,20404.0,81616.0,2,176,89.25,357
398,102.0,3114.0,900.25,3601.0,2,38,12.5,50
399,65.0,333.0,158.0,632.0,1,5,2.5,10
400,363.0,47346.0,34241.25,136965.0,7,178,134.75,539
401,36.0,1881.0,612.25,2449.0,0,19,7.75,31
402,57.0,80838.0,46343.25,185373.0,1,186,135.75,543
403,492.0,6717.0,2175.0,8700.0,10,35,16.75,67
404,83.0,4743.0,1394.75,5579.0,2,29,11.25,45
405,47.0,90270.0,42275.75,169103.0,1,186,104.25,417
406,84.0,58416.0,26398.25,105593.0,2,183,94.0,376
407,75.0,177.0,126.5,506.0,1,5,2.75,11
408,108.0,4146.0,1286.0,5144.0,2,24,11.5,46
409,69.0,43710.0,25894.25,103577.0,1,160,94.75,379
410,170.0,2727.0,1182.5,4730.0,4,27,16.0,64
411,338.0,56256.0,34007.0,136028.0,8,180,132.25,529
412,57.0,23106.0,5869.25,23477.0,1,168,43.75,175
413,74.0,2532.0,729.5,2918.0,2,32,10.0,40
414,90.0,18834.0,4874.75,19499.0,2,68,20.25,81
415,36.0,4518.0,1345.25,5381.0,0,43,15.0,60
416,234.0,58239.0,37918.25,151673.0,4,178,126.75,507
417,330.0,34281.0,23717.0,94868.0,6,127,88.0,352
418,65.0,3108.0,916.5,3666.0,1,34,12.0,48
419,41.0,2136.0,683.25,2733.0,1,16,6.75,27
420,78.0,5709.0,1566.0,6264.0,1,29,9.5,38
421,98.0,431.0,205.75,823.0,2,9,4.25,17
422,114.0,43248.0,29754.0,119016.0,2,179,133.75,535
423,36.0,11499.0,2956.0,11824.0,0,49,14.0,56
424,87.0,25359.0,9014.75,36059.0,1,122,53.5,214
425,36.0,25308.0,8382.0,33528.0,0,94,40.5,162
426,128.0,56532.0,25518.5,102074.0,4,181,91.75,367
427,1401.0,67320.0,34460.25,137841.0,23,185,116.75,467
428,36.0,56154.0,26502.75,106011.0,0,179,90.75,363
429,71.0,3423.0,937.75,3751.0,1,43,12.25,49
430,41.0,1788.0,604.25,2417.0,1,18,7.25,29
431,162.0,2946.0,937.5,3750.0,2,26,11.25,45
432,36.0,804.0,267.0,1068.0,0,14,4.5,18
433,71.0,875.0,275.25,1101.0,1,13,4.25,17
434,110.0,56892.0,34902.5,139610.0,4,170,127.5,510
435,150.0,4998.0,1433.75,5735.0,2,30,11.5,46
436,63.0,72774.0,36975.0,147900.0,1,183,110.0,440
437,36.0,6438.0,2504.25,10017.0,0,44,20.75,83
438,36.0,1467.0,409.25,1637.0,0,15,4.25,17
439,42.0,6093.0,1598.75,6395.0,0,64,17.5,70
440,36.0,1671.0,607.75,2431.0,0,23,9.75,39
441,338.0,46500.0,25061.0,100244.0,8,183,111.75,447
442,311.0,62856.0,33820.25,135281.0,9,177,123.25,493
443,36.0,21768.0,5493.25,21973.0,0,76,20.25,81
444,36.0,1371.0,440.0,1760.0,0,15,5.5,22
445,174.0,66402.0,35763.0,143052.0,4,181,119.25,477
446,95.0,381.0,226.25,905.0,3,7,4.75,19
447,143.0,46164.0,21659.0,86636.0,3,178,91.5,366
448,36.0,6126.0,3002.75,12011.0,0,77,36.0,144
449,36.0,51102.0,23890.5,95562.0,0,180,89.75,359
450,1185.0,93834.0,43385.25,173541.0,21,187,107.5,430
451,122.0,63192.0,34772.0,139088.0,4,182,118.75,475
452,143.0,222.0,188.5,754.0,3,5,4.0,16
453,314.0,3276.0,1138.75,4555.0,8,49,19.5,78
454,80.0,909.0,373.25,1493.0,1,13,5.75,23
455,101.0,45510.0,21300.5,85202.0,3,180,91.25,365
456,36.0,1188.0,429.25,1717.0,0,16,6.75,27
