,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms
0,2,1,10,0,4,0,2.3,22.999999999999996,0,0,7
0,3,1,10,0,3,1,1.6999999999999997,16.999999999999996,0,0,7
0,0,1,11,0,2,1,1.0,10.0,0,0,9
0,1,1,11,0,1,1,0.40000000000000024,4.000000000000002,0,0,8
0,2,1,11,1,4,0,2.1999999999999997,27.999999999999996,0,1,7
0,3,1,11,1,3,1,1.5999999999999996,21.999999999999996,0,1,8
0,0,1,12,0,2,1,0.9,9.0,0,0,9
0,1,1,12,1,1,1,0.30000000000000027,9.000000000000002,0,1,8
0,2,1,12,0,5,0,2.6999999999999997,26.999999999999996,1,1,8
0,3,1,12,0,4,1,2.0999999999999996,20.999999999999996,1,1,8
0,0,1,13,0,2,1,0.8,8.0,0,0,9
0,1,1,13,0,2,1,0.8000000000000003,8.000000000000002,1,1,8
0,2,1,13,0,5,0,2.5999999999999996,25.999999999999996,0,0,9
0,3,1,13,0,4,1,1.9999999999999996,19.999999999999993,0,0,9
0,0,1,14,1,2,1,0.7000000000000001,13.0,0,1,9
0,1,1,14,0,2,1,0.7000000000000003,7.000000000000003,0,0,8
0,2,1,14,0,5,0,2.4999999999999996,24.999999999999993,0,0,9
0,3,1,14,0,4,1,1.8999999999999995,18.999999999999993,1,-0.2,10
0,0,1,15,0,2,2,0.6000000000000001,6.000000000000001,4,0.5,10
0,1,1,15,0,2,1,0.6000000000000003,6.000000000000003,0,0,8
0,2,1,15,0,5,0,2.3999999999999995,23.999999999999993,0,0,9
0,3,1,15,0,5,1,2.3999999999999995,23.999999999999993,1,-0.2,10
0,0,1,16,0,2,2,0.5000000000000001,5.000000000000001,0,0,10
0,1,1,16,0,2,1,0.5000000000000003,5.000000000000003,0,0,8
0,2,1,16,1,5,0,2.2999999999999994,28.999999999999993,0,1,9
0,3,1,16,0,5,1,2.2999999999999994,22.999999999999993,0,0,10
0,0,1,17,1,2,2,0.40000000000000013,10.0,0,1,10
0,1,1,17,0,2,1,0.40000000000000036,4.0000000000000036,0,0,8
0,2,1,17,0,6,0,2.7999999999999994,27.999999999999993,1,1,9
0,3,1,17,0,5,1,2.1999999999999993,21.999999999999993,0,0,10
0,0,1,18,0,3,2,0.9,9.0,1,1,11
0,1,1,18,0,2,1,0.3000000000000004,3.0000000000000036,0,0,8
0,2,1,18,0,6,0,2.6999999999999993,26.999999999999993,0,0,9
0,3,1,18,0,5,1,2.099999999999999,20.99999999999999,4,-0.2,11
0,0,1,19,0,3,2,0.8,8.0,0,0,11
0,1,1,19,0,2,1,0.20000000000000037,2.0000000000000036,4,-0.2,9
0,2,1,19,0,6,0,2.599999999999999,25.99999999999999,0,0,9
0,3,1,19,1,5,1,1.9999999999999991,25.99999999999999,0,1,11
0,0,1,20,0,3,2,0.7000000000000001,7.0,2,-0.2,12
0,1,1,20,1,2,1,0.10000000000000037,7.0000000000000036,0,1,10
0,2,1,20,0,6,0,2.499999999999999,24.99999999999999,0,0,9
0,3,1,20,0,6,1,2.499999999999999,24.99999999999999,1,1,12
0,0,1,21,1,3,2,0.6000000000000001,12.000000000000002,0,1,12
0,1,1,21,1,2,1,3.608224830031759e-16,6.000000000000003,0,0,11
0,2,1,21,1,6,0,2.399999999999999,29.99999999999999,0,1,9
0,3,1,21,0,6,1,2.399999999999999,23.99999999999999,0,0,13
0,0,1,22,0,3,3,0.5000000000000001,5.000000000000001,3,0.5,13
0,1,1,22,0,3,1,0.5000000000000003,5.000000000000003,1,1,12
0,2,1,22,0,8,0,3.499999999999999,34.999999999999986,1,1,9
0,3,1,22,0,6,1,2.299999999999999,22.99999999999999,0,0,13
0,0,1,23,0,3,3,0.40000000000000013,4.000000000000001,0,0,14
0,1,1,23,0,3,1,0.40000000000000036,4.0000000000000036,0,0,13
0,2,1,23,0,8,0,3.399999999999999,33.999999999999986,0,0,10
0,3,1,23,0,6,1,2.199999999999999,21.999999999999986,0,0,14
0,0,1,24,0,3,3,0.30000000000000016,3.0000000000000013,0,0,14
0,1,1,24,1,3,1,0.3000000000000004,9.000000000000004,0,1,13
0,2,1,24,0,8,0,3.299999999999999,32.999999999999986,0,0,10
0,3,1,24,1,6,1,2.0999999999999988,26.999999999999986,0,1,14
0,0,1,25,1,3,3,0.20000000000000015,8.000000000000002,0,1,14
0,1,1,25,1,3,1,0.20000000000000037,8.000000000000004,3,-0.2,14
0,2,1,25,1,8,0,3.199999999999999,37.999999999999986,0,1,10
0,3,1,25,0,7,1,2.5999999999999988,25.999999999999986,1,1,15
0,0,1,26,0,4,3,0.7000000000000002,7.000000000000002,1,1,15
0,1,1,26,1,3,1,0.10000000000000037,7.0000000000000036,3,-0.2,14
0,2,1,26,0,9,0,3.699999999999999,36.999999999999986,1,1,11
0,3,1,26,0,7,1,2.4999999999999987,24.999999999999986,0,0,15
0,0,1,27,1,4,3,0.6000000000000002,12.000000000000002,0,1,16
0,1,1,27,1,3,1,3.608224830031759e-16,6.000000000000003,3,-0.2,14
0,2,1,27,0,9,0,3.5999999999999988,35.999999999999986,0,0,12
0,3,1,27,0,7,1,2.3999999999999986,23.999999999999986,0,0,15
0,0,1,28,1,4,3,0.5000000000000002,11.0,0,0,17
0,1,1,28,1,3,1,0,5.000000000000003,3,-1.2,15
0,0,2,1,1,0,0,0.7000000000000001,13.0,0,1,1
0,1,2,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,2,2,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,3,2,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,0,2,2,0,1,0,1.2,11.999999999999998,1,1,2
0,1,2,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,2,2,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,3,2,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,0,2,3,0,1,0,1.0999999999999999,10.999999999999998,0,0,3
0,1,2,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,1
0,2,2,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,1
0,3,2,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,1
0,0,2,4,0,1,0,0.9999999999999999,9.999999999999998,0,0,3
0,1,2,4,0,0,0,0.40000000000000013,4.000000000000001,0,0,2
0,2,2,4,0,0,0,0.40000000000000013,4.000000000000001,0,0,2
0,3,2,4,0,0,0,0.40000000000000013,4.000000000000001,0,0,2
0,0,2,5,1,1,0,0.8999999999999999,15.0,0,1,3
0,1,2,5,1,0,0,0.30000000000000016,9.0,0,1,2
0,2,2,5,1,0,0,0.30000000000000016,9.0,0,1,2
0,3,2,5,0,0,0,0.30000000000000016,3.0000000000000013,0,0,2
0,0,2,6,0,2,0,1.4,13.999999999999998,1,1,3
0,1,2,6,0,1,0,0.8000000000000002,8.000000000000002,1,1,3
0,2,2,6,0,1,0,0.8000000000000002,8.000000000000002,1,1,3
0,3,2,6,1,0,0,0.20000000000000015,8.000000000000002,0,1,3
0,0,2,7,0,2,0,1.2999999999999998,12.999999999999998,0,0,3
0,1,2,7,0,1,0,0.7000000000000002,7.000000000000002,0,0,3
0,2,2,7,1,1,0,0.7000000000000002,13.000000000000002,0,1,3
0,3,2,7,0,1,0,0.7000000000000002,7.000000000000002,1,1,4
0,0,2,8,0,3,0,1.7999999999999998,17.999999999999996,0,0,3
0,1,2,8,0,1,0,0.6000000000000002,6.000000000000002,0,0,3
0,2,2,8,0,1,1,0.6000000000000002,6.000000000000002,2,0.5,4
0,3,2,8,0,1,0,0.6000000000000002,6.000000000000002,0,0,4
0,0,2,9,1,3,0,1.6999999999999997,22.999999999999996,0,1,3
0,1,2,9,0,1,0,0.5000000000000002,5.000000000000002,0,0,3
0,2,2,9,0,1,1,0.5000000000000002,5.000000000000002,0,0,4
0,3,2,9,0,1,0,0.5000000000000002,5.000000000000002,0,0,4
0,0,2,10,0,4,0,2.1999999999999997,21.999999999999996,1,1,4
0,1,2,10,1,1,0,0.40000000000000024,10.000000000000002,0,1,4
0,2,2,10,1,1,1,0.40000000000000024,10.000000000000002,0,1,5
0,3,2,10,1,1,0,0.40000000000000024,10.000000000000002,0,1,5
0,0,2,11,1,4,0,2.0999999999999996,26.999999999999996,0,1,5
0,1,2,11,0,2,0,0.9000000000000002,9.000000000000002,1,1,5
0,2,2,11,0,2,1,0.9000000000000002,9.000000000000002,1,1,6
0,3,2,11,0,2,0,0.9000000000000002,9.000000000000002,1,1,6
0,0,2,12,0,5,0,2.5999999999999996,25.999999999999996,1,1,6
0,1,2,12,0,2,0,0.8000000000000003,8.000000000000002,0,0,5
0,2,2,12,0,2,1,0.8000000000000003,8.000000000000002,0,0,6
0,3,2,12,0,2,0,0.8000000000000003,8.000000000000002,0,0,6
0,0,2,13,0,5,0,2.4999999999999996,24.999999999999993,0,0,7
0,1,2,13,0,2,0,0.7000000000000003,7.000000000000003,0,0,5
0,2,2,13,0,2,1,0.7000000000000003,7.000000000000003,0,0,7
0,3,2,13,1,2,0,0.7000000000000003,13.000000000000002,0,1,6
0,0,2,14,1,5,0,2.3999999999999995,29.999999999999993,0,1,7
0,1,2,14,1,2,0,0.6000000000000003,12.000000000000002,0,1,6
0,2,2,14,0,2,1,0.6000000000000003,6.000000000000003,0,0,8
0,3,2,14,0,3,0,1.2000000000000002,12.000000000000002,1,1,7
0,0,2,15,0,7,0,3.4999999999999996,34.99999999999999,1,1,8
0,1,2,15,0,2,1,0.5000000000000003,5.000000000000003,2,0.5,7
0,2,2,15,1,2,1,0.5000000000000003,11.000000000000002,0,1,8
0,3,2,15,0,3,0,1.1,11.0,0,0,8
0,0,2,16,0,7,0,3.3999999999999995,33.99999999999999,0,0,9
0,1,2,16,0,2,1,0.40000000000000036,4.0000000000000036,0,0,8
0,2,2,16,0,3,1,1.0000000000000002,10.000000000000002,1,1,9
0,3,2,16,0,3,0,1.0,10.0,0,0,8
0,0,2,17,0,7,0,3.2999999999999994,32.99999999999999,0,0,9
0,1,2,17,0,2,1,0.3000000000000004,3.0000000000000036,0,0,9
0,2,2,17,0,3,1,0.9000000000000002,9.000000000000002,3,-0.2,10
0,3,2,17,0,3,0,0.9,9.0,0,0,9
0,0,2,18,1,7,0,3.1999999999999993,37.99999999999999,0,1,10
0,1,2,18,0,2,1,0.20000000000000037,2.0000000000000036,0,0,10
0,2,2,18,0,3,1,0.8000000000000003,8.000000000000002,0,0,11
0,3,2,18,0,3,0,0.8,8.0,0,0,10
0,0,2,19,0,8,0,3.6999999999999993,36.99999999999999,1,1,11
0,1,2,19,1,2,1,0.10000000000000037,7.0000000000000036,0,1,10
0,2,2,19,0,3,1,0.7000000000000003,7.000000000000003,0,0,11
0,3,2,19,1,3,0,0.7000000000000001,13.0,0,1,10
0,0,2,20,1,8,0,3.599999999999999,41.99999999999999,0,1,12
0,1,2,20,0,3,1,0.6000000000000004,6.0000000000000036,1,1,11
0,2,2,20,0,3,1,0.6000000000000003,6.000000000000003,3,-0.2,12
0,3,2,20,0,4,0,1.2,11.999999999999998,1,1,11
0,0,2,21,2,8,0,3.499999999999999,46.99999999999999,0,1,13
0,1,2,21,0,3,1,0.5000000000000004,5.000000000000004,0,0,12
0,2,2,21,0,3,1,0.5000000000000003,5.000000000000003,0,0,13
0,3,2,21,0,4,0,1.0999999999999999,10.999999999999998,0,0,11
0,0,2,22,1,9,0,3.9999999999999987,45.999999999999986,1,1,13
0,1,2,22,0,3,1,0.40000000000000047,4.000000000000004,0,0,12
0,2,2,22,0,3,1,0.40000000000000036,4.0000000000000036,1,-0.2,14
0,3,2,22,1,4,0,0.9999999999999999,15.999999999999998,0,1,11
0,0,2,23,0,10,0,4.499999999999999,44.999999999999986,1,1,13
0,1,2,23,1,3,1,0.3000000000000005,9.000000000000004,0,1,12
0,2,2,23,1,3,1,0.3000000000000004,9.000000000000004,0,1,15
0,3,2,23,0,5,0,1.4999999999999998,14.999999999999996,1,1,11
0,0,2,24,0,10,0,4.3999999999999995,43.99999999999999,0,0,13
0,1,2,24,0,4,1,0.8000000000000005,8.000000000000004,1,1,12
0,2,2,24,0,4,1,0.8000000000000004,8.000000000000004,1,1,16
0,3,2,24,0,5,0,1.3999999999999997,13.999999999999996,0,0,11
0,0,2,25,1,10,0,4.3,48.99999999999999,0,1,13
0,1,2,25,0,4,1,0.7000000000000005,7.000000000000004,0,0,12
0,2,2,25,0,4,1,0.7000000000000004,7.0000000000000036,0,0,16
0,3,2,25,0,5,0,1.2999999999999996,12.999999999999995,0,0,11
0,0,2,26,0,11,0,4.8,47.99999999999999,1,1,13
0,1,2,26,0,4,1,0.6000000000000005,6.000000000000005,0,0,12
0,2,2,26,0,4,1,0.6000000000000004,6.0000000000000036,0,0,16
0,3,2,26,1,5,0,1.1999999999999995,17.999999999999993,0,1,11
0,0,2,27,0,11,0,4.7,47.0,0,0,13
0,1,2,27,0,4,1,0.5000000000000006,5.000000000000005,0,0,12
0,2,2,27,0,4,1,0.5000000000000004,5.000000000000004,0,0,16
0,3,2,27,0,6,0,1.6999999999999993,16.999999999999993,1,1,11
0,0,2,28,1,11,0,4.6000000000000005,52.0,0,1,14
0,1,2,28,1,4,1,0.4000000000000006,10.000000000000004,0,1,12
0,2,2,28,1,4,1,0.40000000000000047,10.000000000000004,0,1,17
0,3,2,28,0,6,0,1.5999999999999992,15.999999999999991,0,0,12
0,0,2,29,0,12,0,5.1000000000000005,51.0,1,1,14
0,1,2,29,1,4,1,0.3000000000000006,9.000000000000005,4,-0.2,13
0,2,2,29,0,5,1,0.9000000000000005,9.000000000000004,1,1,17
0,3,2,29,1,6,0,1.4999999999999991,20.99999999999999,0,1,12
0,0,2,30,0,12,0,5.000000000000001,50.00000000000001,0,0,14
0,1,2,30,0,5,1,0.8000000000000006,8.000000000000005,1,1,14
0,2,2,30,0,6,1,1.4000000000000004,14.000000000000004,0,0,18
0,3,2,30,0,6,1,1.399999999999999,13.99999999999999,4,0.5,13
0,0,2,31,0,12,0,4.900000000000001,49.00000000000001,1,-0.2,15
0,1,2,31,0,5,1,0.7000000000000006,7.000000000000006,0,0,15
0,2,2,31,0,6,1,1.3000000000000003,13.000000000000002,0,0,18
0,3,2,31,0,6,1,1.299999999999999,12.99999999999999,0,0,13
0,0,2,32,0,12,0,4.800000000000002,48.000000000000014,0,0,15
0,1,2,32,0,5,1,0.6000000000000006,6.000000000000006,0,0,15
0,2,2,32,0,6,1,1.2000000000000002,12.000000000000002,0,0,18
0,3,2,32,0,6,1,1.1999999999999988,11.999999999999988,0,0,13
0,0,2,33,0,12,0,4.700000000000002,47.000000000000014,0,0,15
0,1,2,33,0,5,1,0.5000000000000007,5.000000000000006,0,0,15
0,2,2,33,0,6,1,1.1,11.0,0,0,18
0,3,2,33,0,6,1,1.0999999999999988,10.999999999999988,0,0,13
0,0,2,34,0,12,0,4.600000000000002,46.00000000000002,0,0,15
0,1,2,34,0,5,1,0.4000000000000007,4.000000000000006,0,0,16
0,2,2,34,1,6,1,1.0,16.0,0,1,18
0,3,2,34,0,6,1,0.9999999999999988,9.999999999999988,0,0,13
0,0,2,35,0,12,0,4.500000000000003,45.00000000000002,0,0,16
0,1,2,35,0,5,1,0.3000000000000007,3.000000000000007,0,0,16
0,2,2,35,2,6,1,0.9,21.0,0,1,19
0,3,2,35,1,6,1,0.8999999999999988,14.999999999999986,0,1,14
0,0,2,36,1,12,0,4.400000000000003,50.00000000000002,0,1,16
0,1,2,36,0,5,1,0.2000000000000007,2.000000000000007,0,0,16
0,2,2,36,1,7,1,1.4,20.0,1,1,20
0,3,2,36,0,7,1,1.3999999999999986,13.999999999999986,1,1,15
0,0,2,37,0,13,0,4.900000000000003,49.00000000000003,1,1,16
0,1,2,37,1,5,1,0.1000000000000007,7.000000000000006,0,1,16
0,2,2,37,0,8,1,1.9,18.999999999999996,1,1,20
0,3,2,37,0,7,1,1.2999999999999985,12.999999999999984,0,0,15
0,0,2,38,0,13,0,4.800000000000003,48.00000000000003,0,0,16
0,1,2,38,1,5,1,6.938893903907228e-16,6.000000000000006,0,0,17
0,2,2,38,0,8,1,1.7999999999999998,17.999999999999996,0,0,20
0,3,2,38,1,7,1,1.1999999999999984,17.999999999999982,0,1,15
0,0,2,39,1,13,0,4.700000000000004,53.00000000000003,0,1,16
0,1,2,39,1,5,1,0,5.000000000000006,0,-1,17
0,0,3,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,1,3,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,2,3,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,3,3,1,1,0,0,0.7000000000000001,13.0,0,1,1
0,0,3,2,1,0,0,0.6000000000000001,12.000000000000002,0,1,1
0,1,3,2,1,1,0,1.2000000000000002,18.0,0,1,2
0,2,3,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,2
0,3,3,2,0,0,1,0.6000000000000001,6.000000000000001,3,0.5,2
0,0,3,3,0,1,0,1.1,11.0,1,1,2
0,1,3,3,1,1,0,1.1,17.0,0,0,3
0,2,3,3,1,0,0,0.5000000000000001,11.0,0,1,2
0,3,3,3,0,0,1,0.5000000000000001,5.000000000000001,0,0,3
0,0,3,4,0,1,0,1.0,10.0,3,-0.2,3
0,1,3,4,1,1,0,1.0,16.0,0,0,3
0,2,3,4,0,1,0,1.0,10.0,1,1,3
0,3,3,4,1,0,1,0.40000000000000013,10.0,0,1,4
0,0,3,5,0,1,0,0.9,9.0,0,0,4
0,1,3,5,1,1,0,0.9,15.0,0,0,4
0,2,3,5,0,1,0,0.9,9.0,0,0,4
0,3,3,5,0,1,1,0.9,9.0,1,1,5
0,0,3,6,0,1,0,0.8,8.0,0,0,5
0,1,3,6,2,1,0,0.8,20.0,0,1,5
0,2,3,6,1,1,0,0.8,13.999999999999998,0,1,5
0,3,3,6,0,1,1,0.8,8.0,0,0,6
0,0,3,7,0,1,0,0.7000000000000001,7.0,0,0,5
0,1,3,7,2,2,0,1.3,25.0,0,0,6
0,2,3,7,0,1,1,0.7000000000000001,7.0,3,0.5,6
0,3,3,7,0,1,1,0.7000000000000001,7.0,0,0,6
0,0,3,8,1,2,0,1.2000000000000002,18.0,0,1,5
0,1,3,8,1,2,1,1.2,17.999999999999996,2,0.5,7
0,2,3,8,0,1,1,0.6000000000000001,6.000000000000001,0,0,6
0,3,3,8,1,1,1,0.6000000000000001,12.000000000000002,0,1,7
0,0,3,9,0,2,1,1.1,11.0,2,0.5,6
0,1,3,9,2,3,1,1.6999999999999997,28.999999999999993,0,1,8
0,2,3,9,1,1,1,0.5000000000000001,11.0,0,1,7
0,3,3,9,1,1,1,0.5000000000000001,11.0,0,0,8
0,0,3,10,0,3,1,1.6,16.0,0,0,7
0,1,3,10,1,3,2,1.5999999999999996,21.999999999999996,2,0.5,9
0,2,3,10,0,2,1,1.0,10.0,1,1,8
0,3,3,10,1,1,1,0.40000000000000013,10.0,0,0,9
0,0,3,11,0,3,1,1.5,15.0,0,0,7
0,1,3,11,1,3,2,1.4999999999999996,20.999999999999996,0,0,9
0,2,3,11,0,2,1,0.9,9.0,0,0,8
0,3,3,11,1,1,1,0.30000000000000016,9.0,0,0,9
0,0,3,12,0,3,1,1.4,13.999999999999998,2,-0.2,8
0,1,3,12,1,3,2,1.3999999999999995,19.999999999999993,0,0,9
0,2,3,12,1,2,1,0.8,13.999999999999998,0,1,8
0,3,3,12,1,1,1,0.20000000000000015,8.000000000000002,0,0,10
0,0,3,13,1,3,1,1.2999999999999998,18.999999999999996,0,1,9
0,1,3,13,2,4,2,1.8999999999999995,30.999999999999996,0,1,9
0,2,3,13,0,2,2,0.7000000000000001,7.0,3,0.5,9
0,3,3,13,1,1,1,0.10000000000000014,7.000000000000002,4,-0.2,11
0,0,3,14,0,5,1,2.4,23.999999999999996,1,1,10
0,1,3,14,1,4,3,1.7999999999999994,23.999999999999993,2,0.5,10
0,2,3,14,0,2,2,0.6000000000000001,6.000000000000001,0,0,10
0,3,3,14,2,1,1,1.3877787807814457e-16,12.000000000000002,0,1,12
0,0,3,15,1,5,1,2.3,28.999999999999996,0,1,11
0,1,3,15,1,4,3,1.6999999999999993,22.999999999999993,0,0,11
0,2,3,15,0,2,2,0.5000000000000001,5.000000000000001,0,0,10
0,3,3,15,1,2,1,0.5000000000000001,11.0,1,1,13
0,0,3,16,0,6,1,2.8,27.999999999999996,1,1,12
0,1,3,16,1,4,3,1.5999999999999992,21.999999999999993,0,0,11
0,2,3,16,0,2,2,0.40000000000000013,4.000000000000001,0,0,11
0,3,3,16,0,3,1,1.0,10.0,1,1,13
0,0,3,17,1,6,1,2.6999999999999997,32.99999999999999,0,1,12
0,1,3,17,2,4,3,1.4999999999999991,26.999999999999993,0,1,12
0,2,3,17,0,2,2,0.30000000000000016,3.0000000000000013,0,0,11
0,3,3,17,0,3,1,0.9,9.0,0,0,14
0,0,3,18,0,8,1,3.8,37.99999999999999,1,1,13
0,1,3,18,1,4,4,1.399999999999999,19.99999999999999,2,0.5,13
0,2,3,18,0,2,2,0.20000000000000015,2.0000000000000013,0,0,12
0,3,3,18,1,3,1,0.8,13.999999999999998,0,1,15
0,0,3,19,1,9,1,4.3,48.99999999999999,0,1,14
0,1,3,19,0,4,5,1.299999999999999,12.99999999999999,2,0.5,13
0,2,3,19,1,2,2,0.10000000000000014,7.000000000000002,0,1,12
0,3,3,19,0,4,1,1.2999999999999998,12.999999999999998,1,1,16
0,0,3,20,0,10,1,4.8,47.99999999999999,1,1,15
0,1,3,20,0,4,5,1.1999999999999988,11.999999999999988,0,0,14
0,2,3,20,0,3,2,0.6000000000000002,6.000000000000002,1,1,13
0,3,3,20,1,4,1,1.1999999999999997,17.999999999999996,0,1,16
0,0,3,21,0,10,1,4.7,47.0,0,0,15
0,1,3,21,0,4,5,1.0999999999999988,10.999999999999988,0,0,15
0,2,3,21,0,4,2,1.1,11.0,0,0,14
0,3,3,21,0,4,2,1.0999999999999996,10.999999999999996,4,0.5,17
0,0,3,22,1,10,1,4.6000000000000005,52.0,0,1,16
0,1,3,22,0,4,5,0.9999999999999988,9.999999999999988,0,0,15
0,2,3,22,0,4,2,1.0,10.0,0,0,15
0,3,3,22,0,4,2,0.9999999999999997,9.999999999999996,0,0,18
0,0,3,23,0,11,1,5.1000000000000005,51.0,1,1,17
0,1,3,23,0,4,5,0.8999999999999988,8.999999999999988,0,0,16
0,2,3,23,1,4,2,0.9,15.0,0,1,15
0,3,3,23,1,4,2,0.8999999999999997,14.999999999999995,0,1,19
0,0,3,24,0,11,1,5.000000000000001,50.00000000000001,0,0,17
0,1,3,24,0,4,5,0.7999999999999988,7.999999999999988,0,0,17
0,2,3,24,2,4,2,0.8,20.0,0,1,16
0,3,3,24,0,5,2,1.3999999999999995,13.999999999999995,1,1,20
0,0,3,25,1,11,1,4.900000000000001,55.00000000000001,0,1,17
0,1,3,25,0,4,5,0.6999999999999988,6.9999999999999885,3,-0.2,18
0,2,3,25,1,5,2,1.2999999999999998,18.999999999999996,1,1,17
0,3,3,25,1,5,2,1.2999999999999994,18.999999999999993,0,1,20
0,0,3,26,0,12,1,5.400000000000001,54.00000000000001,1,1,17
0,1,3,26,0,4,5,0.5999999999999989,5.9999999999999885,0,0,18
0,2,3,26,1,5,2,1.1999999999999997,17.999999999999996,0,0,17
0,3,3,26,1,5,2,1.1999999999999993,17.999999999999993,0,0,21
0,0,3,27,0,12,1,5.300000000000002,53.000000000000014,0,0,17
0,1,3,27,1,4,5,0.4999999999999989,10.999999999999988,0,1,19
0,2,3,27,2,5,2,1.0999999999999996,22.999999999999996,0,1,17
0,3,3,27,1,5,2,1.0999999999999992,16.999999999999993,0,0,21
0,0,3,28,0,12,1,5.200000000000002,52.000000000000014,1,-0.2,18
0,1,3,28,2,4,5,0.3999999999999989,15.999999999999988,0,1,20
0,2,3,28,1,7,2,2.1999999999999997,27.999999999999996,1,1,18
0,3,3,28,0,5,3,0.9999999999999992,9.999999999999991,4,0.5,22
0,0,3,29,0,12,1,5.100000000000002,51.00000000000002,0,0,19
0,1,3,29,2,4,5,0.29999999999999893,14.999999999999988,2,-0.2,21
0,2,3,29,0,8,2,2.6999999999999997,26.999999999999996,1,1,19
0,3,3,29,0,5,3,0.8999999999999992,8.999999999999991,0,0,23
0,0,3,30,0,12,1,5.000000000000003,50.00000000000002,1,-0.2,19
0,1,3,30,2,4,5,0.19999999999999893,13.999999999999988,2,-0.2,21
0,2,3,30,0,8,2,2.5999999999999996,25.999999999999996,0,0,20
0,3,3,30,1,5,3,0.7999999999999993,13.999999999999991,0,1,23
0,0,3,31,0,12,1,4.900000000000003,49.00000000000003,0,0,20
0,1,3,31,2,4,5,0.09999999999999892,12.99999999999999,2,-0.2,22
0,2,3,31,0,9,2,3.0999999999999996,30.999999999999996,0,0,21
0,3,3,31,0,5,4,0.6999999999999993,6.999999999999993,4,0.5,23
0,0,3,32,0,12,1,4.800000000000003,48.00000000000003,4,-0.2,21
0,1,3,32,1,5,5,0.5999999999999989,11.999999999999988,1,1,23
0,2,3,32,1,9,2,2.9999999999999996,35.99999999999999,0,1,22
0,3,3,32,0,5,4,0.5999999999999993,5.999999999999993,0,0,24
0,0,3,33,0,12,1,4.700000000000004,47.000000000000036,4,-0.2,21
0,1,3,33,1,5,5,0.4999999999999989,10.999999999999988,0,0,24
0,2,3,33,1,9,2,2.8999999999999995,34.99999999999999,0,0,23
