,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
33,1,1,10,0,1,0,0.5000000000000001,5.000000000000001,0,0.0,5,1
34,2,1,10,0,0,0,0.0,0.0,4,-1.1,7,0
92,1,2,15,0,2,0,0.5000000000000002,5.000000000000002,0,0.0,8,2
93,2,2,15,0,1,1,0.0,0.0,0,-1.0,7,1
150,0,3,15,0,2,1,0.5000000000000001,5.000000000000001,1,0.8,11,2
151,1,3,15,0,1,0,0.0,0.0,1,-1.1,10,1
231,3,4,20,0,5,0,1.799999999999999,17.99999999999999,1,0.4,10,5
232,0,4,21,1,2,0,0.0,5.000000000000002,0,-0.1999999999999999,13,3
385,0,5,39,0,6,1,0.5000000000000002,5.000000000000002,0,0.0,21,6
386,1,5,39,0,5,0,0.0,0.0,4,-1.1,16,5
421,2,6,9,1,1,0,0.5000000000000001,11.0,0,0.8,5,2
422,3,6,9,0,0,0,0.0,0.0,4,-1.1,8,0
503,0,7,21,1,5,2,1.6999999999999984,22.999999999999982,0,0.8,11,6
504,1,7,21,0,2,0,0.0,0.0,1,-1.1,13,2
561,0,8,15,0,2,0,0.5000000000000001,5.000000000000001,0,0.0,6,2
562,1,8,15,1,1,0,0.0,5.000000000000002,0,-0.1999999999999999,6,2
643,0,9,21,0,4,1,1.0999999999999996,10.999999999999996,0,0.0,12,4
644,1,9,21,0,2,0,0.0,0.0,1,-1.1,13,2
840,3,10,49,0,10,3,1.899999999999998,18.99999999999998,0,0.0,26,10
841,0,10,50,1,7,4,0.0,5.999999999999997,0,0.8,24,8
922,0,11,21,1,3,1,0.5000000000000003,11.000000000000002,0,0.8,11,4
923,1,11,21,0,2,0,0.0,0.0,3,-1.1,10,2
981,1,12,15,0,2,0,0.5000000000000001,5.000000000000001,0,0.0,6,2
982,2,12,15,0,1,1,0.0,0.0,4,-1.1,7,1
1015,0,13,9,0,1,1,0.5000000000000002,5.000000000000002,0,0.0,8,1
1016,1,13,9,1,0,0,0.0,5.000000000000001,0,-0.1999999999999999,6,1
1169,0,14,39,0,6,1,0.5000000000000004,5.000000000000004,0,0.0,12,6
1170,1,14,39,0,5,0,0.0,0.0,1,-1.1,15,5
1228,1,15,15,1,2,0,0.5000000000000001,11.0,0,0.8,6,3
1229,2,15,15,0,1,0,0.0,0.0,4,-1.1,11,1
1263,1,16,9,0,1,0,0.5000000000000002,5.000000000000002,0,0.0,5,1
1264,2,16,9,0,0,0,0.0,0.0,0,-1.0,5,0
1299,2,17,9,0,1,0,0.5000000000000001,5.000000000000001,0,0.0,5,1
1300,3,17,9,0,0,0,0.0,0.0,0,-1.0,6,0
1359,2,18,15,0,2,0,0.5000000000000002,5.000000000000002,0,0.0,8,2
1360,3,18,15,0,1,0,0.0,0.0,0,-1.0,5,1
1559,2,19,50,1,8,2,0.5999999999999999,11.999999999999996,0,1.8,20,9
1560,3,19,50,0,11,1,2.399999999999997,23.999999999999968,0,1.0,18,11
1619,2,20,15,0,2,0,0.5000000000000002,5.000000000000002,0,0.0,8,2
1620,3,20,15,1,1,0,0.0,5.000000000000001,0,-0.1999999999999999,7,2
1653,0,21,9,0,1,1,0.5000000000000002,5.000000000000002,2,-0.1,6,1
1654,1,21,9,1,0,0,0.0,5.000000000000001,0,-1.0,5,1
1688,1,22,9,0,1,0,0.5000000000000001,5.000000000000001,0,0.0,4,1
1689,2,22,9,0,0,0,0.0,0.0,4,-1.1,6,0
1844,2,23,39,1,6,1,0.5000000000000001,11.0,0,0.8,19,7
1845,3,23,39,0,5,1,0.0,0.0,2,-1.1,17,5
1998,0,24,39,0,6,3,0.5,5.0,0,0.0,23,6
1999,1,24,39,0,5,0,0.0,0.0,3,-1.1,22,5
2104,0,25,27,0,4,1,0.5000000000000002,5.000000000000002,0,0.0,14,4
2105,1,25,27,0,3,0,0.0,0.0,2,-1.1,16,3
2137,3,26,8,0,0,0,1.3877787807814454e-16,1.3877787807814457e-15,0,0.0,5,0
2138,0,26,9,0,0,1,0.0,0.0,4,-1.1,5,0
2171,0,27,9,0,1,0,0.5000000000000002,5.000000000000002,0,0.0,6,1
2172,1,27,9,0,0,0,0.0,0.0,1,-1.1,5,0
2204,3,28,8,0,1,0,0.6000000000000002,6.000000000000002,2,-0.1,4,1
2205,0,28,9,0,0,0,0.0,0.0,0,-1.0,3,0
2357,3,29,38,0,6,1,0.5999999999999984,5.999999999999984,3,0.0999999999999999,12,6
2358,0,29,39,0,5,0,0.0,0.0,2,-1.1,19,5
2392,1,30,9,0,2,0,1.0999999999999996,10.999999999999996,0,0.0,7,2
2393,2,30,9,0,0,1,0.0,0.0,4,-1.1,6,0
2474,0,31,21,0,3,2,0.5000000000000001,5.000000000000001,4,0.0999999999999999,10,3
2475,1,31,21,0,2,0,0.0,0.0,1,-1.1,11,2
2628,0,32,39,0,6,2,0.5000000000000006,5.000000000000005,0,0.0,22,6
2629,1,32,39,0,5,0,0.0,0.0,4,-1.1,18,5
2730,0,33,26,0,5,0,1.2000000000000002,12.000000000000002,1,-0.1,16,5
2731,1,33,26,1,3,0,0.0,5.999999999999998,0,-0.1999999999999999,18,4
2814,2,34,21,0,3,1,0.4999999999999998,4.999999999999997,4,-0.1,12,3
2815,3,34,21,1,2,0,0.0,5.000000000000003,0,-0.1999999999999999,8,3
2874,2,35,15,1,2,0,0.5000000000000002,11.0,0,0.8,7,3
2875,3,35,15,0,1,0,0.0,0.0,4,-1.1,9,1
2908,0,36,9,0,1,0,0.5000000000000001,5.000000000000001,0,0.0,4,1
2909,1,36,9,0,0,0,0.0,0.0,1,-1.1,3,0
2966,0,37,15,0,5,1,2.2999999999999994,22.999999999999996,1,-0.1,9,5
2967,1,37,15,0,1,0,0.0,0.0,4,-1.1,9,1
3023,3,38,14,0,2,1,0.6,5.999999999999999,0,0.0,7,2
3024,0,38,15,1,1,1,0.0,5.000000000000002,0,-0.1999999999999999,9,2
3177,0,39,39,0,7,2,1.0999999999999996,10.999999999999996,4,0.0999999999999999,15,7
3178,1,39,39,0,6,0,0.6,5.999999999999999,1,-1.1,14,6
3259,0,40,21,1,3,2,0.4999999999999999,10.999999999999998,4,-0.1,13,4
3260,1,40,21,0,2,0,0.0,0.0,1,-1.1,11,2
3459,2,41,50,0,8,1,0.6000000000000008,6.000000000000007,0,1.0,24,8
3460,3,41,50,0,10,1,1.7999999999999985,17.999999999999982,0,1.0,23,10
