,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
32,0,1,10,1,0,0,0.0,5.000000000000001,71.0,2,-1.1,,1
33,1,1,10,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,,1
414,2,1,200,0,44,2,7.300000000000025,73.00000000000024,8292.0,0,1.0,,44
415,3,1,200,2,41,1,5.500000000000004,67.00000000000003,6744.0,1,1.8,,43
1034,0,2,200,1,43,14,6.600000000000017,72.00000000000017,7824.0,0,1.8,,44
1035,1,2,200,0,43,9,6.600000000000015,66.00000000000014,7500.0,0,1.0,,43
1036,2,2,200,1,45,3,7.800000000000038,84.00000000000037,10530.0,0,1.8,,46
499,3,2,21,1,2,0,0.0,5.000000000000003,125.0,0,-1.0,,3
1655,0,3,200,0,44,20,7.200000000000031,72.00000000000031,9168.0,0,1.0,,44
1656,1,3,200,0,50,11,10.800000000000026,108.00000000000026,9186.0,1,1.8,,50
1657,2,3,200,1,46,1,8.400000000000041,90.0000000000004,11568.0,0,1.8,,47
1120,3,3,21,0,2,2,0.0,0.0,120.0,2,-1.1,,2
2276,0,4,200,0,44,21,7.200000000000031,72.00000000000031,10464.0,2,1.1,,44
2277,1,4,200,0,51,11,11.400000000000032,114.00000000000033,11376.0,0,1.0,,51
2278,2,4,200,0,47,1,9.000000000000043,90.00000000000043,11580.0,0,1.0,,47
1741,3,4,21,0,2,1,0.0,0.0,114.0,3,-1.1,,2
2619,0,5,86,1,13,6,0.0,5.999999999999997,783.0,4,-1.1,,14
2962,1,5,200,1,43,13,6.600000000000046,72.00000000000045,11910.0,0,1.0,,44
2963,2,5,200,0,44,4,7.200000000000036,72.00000000000036,10398.0,0,1.0,,44
2964,3,5,200,5,38,12,3.5999999999999948,65.99999999999994,5664.0,3,1.1,,43
3252,0,6,74,1,11,4,0.0,5.99999999999999,717.0,4,-1.1,,12
3234,1,6,68,1,10,7,0.0,5.999999999999994,702.0,0,-1.0,,11
3381,2,6,200,0,52,0,12.000000000000046,120.00000000000044,17562.0,4,0.9,,52
3256,3,6,75,2,11,2,0.0,11.000000000000009,710.0,0,-1.0,,13
4012,0,7,200,1,44,16,7.200000000000031,78.0000000000003,9546.0,4,0.9,,45
4013,1,7,200,0,55,10,13.800000000000038,138.00000000000037,12948.0,2,1.9,,55
4014,2,7,200,0,49,2,10.200000000000037,102.00000000000036,11874.0,3,1.5,,49
3513,3,7,33,0,4,3,0.0,0.0,210.0,3,-1.1,,4
4484,0,8,200,0,49,2,10.20000000000003,102.00000000000028,11094.0,1,0.9,,49
4140,1,8,32,0,4,2,0.0,0.0,276.0,0,-1.0,,4
4485,2,8,200,1,46,0,8.400000000000032,90.00000000000031,10854.0,0,1.0,,47
4163,3,8,39,2,5,2,0.0,11.000000000000004,290.0,0,-1.0,,7
4991,0,9,200,1,43,17,6.600000000000026,72.00000000000026,9126.0,0,1.8,,44
4992,1,9,200,0,53,6,12.600000000000032,126.00000000000033,12174.0,0,1.0,,53
4592,2,9,27,1,3,1,0.0,5.000000000000002,182.0,0,-0.1999999999999999,,4
4752,3,9,80,1,12,3,0.0,5.99999999999998,900.0,0,-1.0,,13
5641,0,10,200,1,47,10,9.000000000000021,96.0000000000002,8994.0,0,1.8,,48
5642,1,10,200,0,47,9,9.000000000000014,90.00000000000014,7074.0,1,1.8,,47
5643,2,10,200,0,50,7,10.800000000000043,108.00000000000044,14064.0,0,1.0,,50
5196,3,10,51,2,7,0,0.0,11.000000000000004,308.0,0,-0.1999999999999999,,9
6268,0,11,200,0,45,14,7.800000000000015,78.00000000000014,7326.0,2,1.9,,45
6269,1,11,200,0,45,10,7.800000000000014,78.00000000000014,7632.0,1,1.8,,45
6270,2,11,200,1,46,4,8.400000000000025,90.00000000000024,9372.0,0,1.8,,47
5751,3,11,27,0,3,0,0.0,0.0,147.0,3,-1.1,,3
6919,0,12,200,1,45,9,7.80000000000002,84.0000000000002,7536.0,0,1.8,,46
6920,1,12,200,0,42,9,6.000000000000017,60.00000000000016,6876.0,0,1.0,,42
6921,2,12,200,0,47,3,9.000000000000048,90.00000000000047,11466.0,3,0.9,,47
6474,3,12,51,1,7,1,0.0,5.000000000000005,332.0,3,-1.1,,8
7434,0,13,200,0,48,0,9.600000000000025,96.00000000000024,7830.0,0,1.0,,48
7160,1,13,63,0,9,1,0.0,0.0,363.0,2,-1.1,,9
7435,2,13,200,2,43,0,6.600000000000024,78.00000000000023,8184.0,0,1.8,,45
7125,3,13,51,0,7,1,0.0,0.0,303.0,3,-1.1,,7
8054,0,14,200,2,43,21,6.600000000000035,78.00000000000036,9966.0,1,1.8,,45
8055,1,14,200,1,53,13,12.600000000000032,132.0000000000003,12378.0,0,1.8,,54
8056,2,14,200,1,48,3,9.600000000000035,102.00000000000036,12318.0,0,1.8,,49
7519,3,14,21,0,2,3,0.0,0.0,138.0,2,-1.1,,2
8675,0,15,200,2,43,15,6.600000000000017,78.00000000000017,7914.0,0,1.8,,45
8676,1,15,200,0,51,6,11.400000000000023,114.00000000000024,12066.0,0,1.0,,51
8677,2,15,200,0,46,1,8.400000000000032,84.00000000000031,9846.0,0,1.0,,46
8140,3,15,21,0,2,1,0.0,0.0,96.0,3,-1.1,,2
9343,0,16,200,0,41,17,5.400000000000036,54.00000000000036,8550.0,1,1.8,,41
8947,1,16,68,2,10,7,0.0,11.99999999999997,930.0,0,-0.1999999999999999,,12
9344,2,16,200,1,38,24,3.60000000000004,42.00000000000039,8856.0,0,1.0,,39
9345,3,16,200,1,37,7,2.999999999999992,35.99999999999992,4962.0,3,0.9,,38
10012,0,17,200,0,46,7,8.400000000000025,84.00000000000024,8334.0,0,1.0,,46
10013,1,17,200,0,45,11,7.800000000000008,78.00000000000007,7362.0,1,1.8,,45
10014,2,17,200,1,47,9,9.000000000000046,96.00000000000044,14208.0,0,1.8,,48
9621,3,17,69,1,10,3,0.0,5.000000000000013,509.0,3,-1.1,,11
10491,0,18,200,0,42,2,6.000000000000021,60.00000000000021,7542.0,0,1.0,,42
