,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1,0,0.061030515257628815,0.0,0.0,0.7000000000000001,7.366183091545773,15.366183091545773,0.053726863431715864,1.0,1999
1,1,1,0.027013506753376687,0.0,0.0,0.7000000000000001,7.16208104052026,15.16208104052026,0.0044022011005502735,1.0,1999
2,1,2,0.04052026013006503,0.0,0.0,0.7000000000000001,7.2431215607803905,15.24312156078039,0.032416208104052026,1.0,1999
3,1,3,0.03151575787893947,0.0,0.0,0.7000000000000001,7.189094547273637,15.189094547273637,0.02271135567783892,1.0,1999
4,2,0,0.259,0.0015,0.0175,0.6009500000000001,7.563500000000001,22.92,0.21875,1.3045,2000
5,2,1,0.092,0.057,0.0015,0.6342500000000001,6.894500000000001,21.963,0.08295,1.519,2000
6,2,2,0.1585,0.045,0.005,0.6270500000000001,7.221500000000001,22.407,0.18819999999999998,1.3275,2000
7,2,3,0.0935,0.012,0.031,0.6072500000000001,6.633500000000001,21.765,0.1015,1.337,2000
8,3,0,0.5,0.0095,0.071,0.5057500000000001,8.0575,30.9655,0.32475,1.867,2000
9,3,1,0.143,0.253,0.0055,0.6518500000000002,7.376500000000001,29.0095,0.202,2.085,2000
10,3,2,0.197,0.1835,0.038,0.6101500000000001,7.283500000000001,29.6455,0.3291,1.89,2000
11,3,3,0.176,0.068,0.118,0.5408500000000002,6.464500000000001,28.0345,0.2154,1.8855,2000
12,4,0,0.6965,0.058,0.073,0.43485000000000007,8.5275,39.493,0.267,2.866,2000
13,4,1,0.1875,0.4115,0.0055,0.64695,7.5945,36.538,0.279,3.0475,2000
14,4,2,0.243,0.341,0.04,0.6046500000000001,7.5045,37.15,0.347,2.875,2000
15,4,3,0.3005,0.085,0.144,0.45105000000000006,6.313500000000001,34.342,0.1611,2.8805,2000
16,5,0,0.7665,0.1995,0.0735,0.4197500000000001,8.7965,48.2895,0.32445,3.611,2000
17,5,1,0.1795,0.592,0.006,0.65525,7.6295,44.1495,0.31365,3.78,2000
18,5,2,0.2565,0.526,0.0405,0.6156500000000001,7.6955,44.8425,0.35635,3.6035,2000
19,5,3,0.459,0.1065,0.148,0.3639500000000001,6.393500000000001,40.7355,0.14780000000000001,3.559,2000
20,6,0,0.7455,0.3975,0.085,0.43855000000000005,8.858500000000001,57.142,0.36735,4.3805,2000
21,6,1,0.1605,0.7705,0.008,0.66235,7.586500000000001,51.679,0.2758,4.352,2000
22,6,2,0.2015,0.738,0.0435,0.64285,7.637500000000001,52.468,0.3341,4.159,2000
23,6,3,0.5275,0.186,0.1565,0.3116500000000001,6.281500000000002,47.002,0.14455,4.269,2000
24,7,0,0.5405,0.737,0.1205,0.5422500000000001,8.665500000000002,65.7955,0.50935,4.9355,2000
25,7,1,0.1415,0.9335,0.0125,0.6601500000000001,7.450500000000001,59.0545,0.23815,4.7015,2000
26,7,2,0.169,0.9355,0.0495,0.6613500000000001,7.627500000000001,60.0475,0.32639999999999997,4.531,2000
27,7,3,0.5075,0.337,0.1705,0.30225000000000013,6.067500000000002,53.0035,0.1895,4.6505,2000
28,8,0,0.393,0.9555,0.2295,0.5733500000000001,8.091500000000002,73.857,0.4176,5.479,2000
29,8,1,0.137,1.109,0.0285,0.6654500000000001,7.4765,66.324,0.2228,5.0965,2000
30,8,2,0.1655,1.1175,0.068,0.6705500000000001,7.698500000000001,67.62,0.30535,4.9145,2000
31,8,3,0.3155,0.6755,0.188,0.40535000000000015,5.946500000000002,58.716,0.35785,5.2025,2000
32,9,0,0.4035,1.0425,0.3425,0.5271000000000001,7.681000000000001,81.522,0.319,6.0615,2000
33,9,1,0.1485,1.3205,0.042,0.70345,7.899,73.9675,0.11375,5.643,2000
34,9,2,0.1755,1.2745,0.096,0.6683500000000001,7.716,75.264,0.2731,5.44,2000
35,9,3,0.181,0.941,0.2205,0.48040000000000016,5.790500000000001,64.2275,0.13925,5.8325,2000
36,10,0,0.5779583544946674,1.1046216353478924,0.3453529710512951,0.4628237684103607,8.09598781107161,90.04215337734891,0.25302183849669885,6.906043676993398,1969
37,10,1,0.18391451068616424,1.5978627671541057,0.048368953880764905,0.7587739032620923,8.691226096737907,87.07874015748031,0.23627671541057368,6.4111361079865015,1778
38,10,2,0.20902489626556017,1.4496887966804979,0.0954356846473029,0.6698651452282157,7.952800829875518,84.49585062240664,0.29771784232365145,6.237551867219917,1928
39,10,3,0.18575667655786351,1.1109792284866469,0.2551928783382789,0.46664688427299716,5.7810089020771525,72.49436201780415,0.1201186943620178,6.747774480712166,1685
40,11,0,0.6576942610462163,1.2356526155408838,0.3504316912138141,0.44144235652615554,8.360589131538854,98.39664804469274,0.31406805485017775,4.981716607414931,1969
41,11,1,0.1749156355455568,1.7699662542182226,0.05061867266591676,0.7620359955005624,8.669853768278966,95.69460067491563,0.2642294713160855,4.967379077615298,1778
42,11,2,0.19813278008298754,1.6229253112033195,0.1016597510373444,0.6738070539419088,7.926867219917013,92.41649377593362,0.3179460580912863,4.962655601659751,1928
43,11,3,0.3121661721068249,1.142433234421365,0.26824925816023737,0.38551928783382805,5.728189910979229,78.20474777448071,0.16201780415430267,4.981008902077152,1685
44,12,0,0.6160487557135602,1.4657186389029964,0.3656678517013712,0.47948197054342323,8.491112239715594,106.87557135601828,0.40497714575926863,5.700355510411376,1969
45,12,1,0.17885264341957255,1.918447694038245,0.05680539932508436,0.7511248593925759,8.584364454443195,104.22497187851519,0.23503937007874015,5.550618672665917,1778
46,12,2,0.1862033195020747,1.7977178423236515,0.10736514522821576,0.678682572614108,7.904045643153528,100.29875518672199,0.30503112033195023,5.529045643153527,1928
47,12,3,0.3519287833827893,1.2468842729970326,0.2807121661721068,0.34818991097922863,5.593471810089023,83.75548961424332,0.1941246290801187,5.6338278931750745,1685
48,13,0,0.4459116302691722,1.760792280345353,0.40782122905027934,0.5565261554088372,8.240731335703405,115.10716099542915,0.4563230066023362,6.186896901980701,1969
49,13,1,0.18335208098987626,2.074803149606299,0.0686164229471316,0.7449381327334084,8.54949381327334,112.70022497187851,0.23863892013498314,5.912260967379078,1778
50,13,2,0.19139004149377592,1.9802904564315353,0.11410788381742738,0.6882261410788382,8.030601659751037,108.28267634854772,0.3216286307053942,5.883298755186722,1928
51,13,3,0.3661721068249258,1.4130563798219584,0.3032640949554896,0.34789317507418416,5.675964391691397,89.32818991097923,0.26979228486646883,6.002373887240356,1685
52,14,0,0.3448450990350432,1.9654647028948704,0.49568308786185883,0.5793296089385478,7.862366683595735,122.93296089385476,0.4094972067039106,6.7105129507364145,1969
53,14,1,0.17941507311586052,2.2553430821147358,0.08492688413948256,0.7532620922384702,8.609111361079863,121.15073115860517,0.23065241844769405,6.327334083239595,1778
54,14,2,0.18568464730290457,2.184128630705394,0.13018672199170125,0.7105290456431536,8.219398340248963,116.35892116182572,0.3287863070539419,6.268153526970955,1928
55,14,3,0.2587537091988131,1.6670623145400594,0.3258160237388724,0.4002967359050447,5.555489614243325,94.68783382789317,0.29780415430267065,6.454005934718101,1685
56,15,0,0.3595733875063484,2.084814626714068,0.5723717623158964,0.5550025393600815,7.679532757745049,130.58608430675469,0.29471813103098016,7.316912138141189,1969
57,15,1,0.16366704161979753,2.451068616422947,0.1062992125984252,0.7830708661417323,8.773340832395949,129.73959505061868,0.09201349831271093,6.913385826771654,1778
58,15,2,0.1758298755186722,2.354771784232365,0.1607883817427386,0.7193983402489627,8.226141078838173,124.5015560165975,0.23947095435684645,6.829875518672199,1928
59,15,3,0.21008902077151334,1.8824925816023739,0.3608308605341246,0.45127596439169154,5.662314540059349,100.0979228486647,0.04195845697329378,7.0130563798219585,1685
60,16,0,0.48120698782424565,2.1937533086289043,0.5685547908946532,0.5163049232398096,8.050291159343569,139.75436739015353,0.24595023822128112,8.161461090524087,1889
61,16,1,0.1797175866495507,2.7618741976893455,0.11424903722721438,0.8571887034659819,9.650192554557123,146.6777920410783,0.17715019255455713,7.679075738125802,1558
62,16,2,0.1713810316139767,2.5751525235718247,0.16860787576261785,0.745146977260122,8.47975596228508,136.25069328896285,0.24814198557958955,7.604547975596229,1803
63,16,3,0.20318423047763456,2.115996967399545,0.4245640636846095,0.4697498104624718,5.916603487490526,110.58605003790751,0.10712661106899167,7.852160727824109,1319
64,17,0,0.5600847008999471,2.332451032292218,0.5749073583906829,0.499523557437798,8.355743779777661,148.10375860243516,0.32758073054526204,8.695076760190577,1889
65,17,1,0.17586649550706032,2.8998716302952503,0.11617458279845956,0.8399871630295249,9.455070603337612,156.07509627727856,0.19505776636713734,8.228498074454428,1558
66,17,2,0.18191902384914033,2.715474209650582,0.1752634498058791,0.7293399889073766,8.384914032168608,144.61896838602328,0.25579589572934,8.175263449805879,1803
67,17,3,0.3103186646433991,2.1525037936267073,0.4355083459787557,0.39150227617602446,5.776934749620639,116.3763277693475,0.1364188163884674,8.32701062215478,1318
68,18,0,0.5039703546850185,2.5653785071466384,0.5907887771307571,0.5392800423504501,8.416622551614612,156.51085230280572,0.4010587612493383,9.182106934886184,1889
69,18,1,0.193196405648267,3.0218228498074455,0.11938382541720154,0.813157894736842,9.290757381258022,165.3196405648267,0.16142490372272145,8.634146341463415,1558
70,18,2,0.1896838602329451,2.877426511369939,0.18358291735995563,0.7265113699389906,8.403216860787577,152.9822518025513,0.2859123682750971,8.579034941763727,1803
71,18,3,0.3512898330804249,2.263277693474962,0.44916540212443096,0.35796661608497743,5.687405159332323,122.04097116843703,0.21320182094081944,8.729135053110774,1318
72,19,0,0.355214399152991,2.829539438856538,0.6326098464796188,0.5977766013763899,8.109052408681844,164.60402329274748,0.4109581789306511,9.571731074642669,1889
73,19,1,0.19897304236200256,3.165596919127086,0.12901155327342748,0.7994223363286262,9.18806161745828,174.4191270860077,0.1960847240051348,8.922336328626445,1558
74,19,2,0.1713810316139767,3.0660011092623405,0.19523017193566278,0.7396561286744314,8.424847476428175,161.34054353854685,0.29700499168053246,8.86855241264559,1803
75,19,3,0.34749620637329287,2.4408194233687404,0.464339908952959,0.3644916540212445,5.729893778452202,127.67981790591806,0.2699544764795144,9.026555386949925,1318
76,20,0,0.3139227104287983,3.005293806246691,0.6876654314452091,0.603229221810482,7.915828480677609,172.497617787189,0.36114346214928533,9.947061937533086,1889
77,20,1,0.19576379974326058,3.329910141206675,0.14313222079589216,0.7980102695763798,9.154685494223362,183.40821566110398,0.17522464698331194,9.250962772785623,1558
78,20,2,0.1569606211869107,3.2334997226844147,0.2079866888519135,0.7401552967276761,8.343316694398226,169.61397670549084,0.26394897393233496,9.201331114808653,1803
79,20,3,0.2723823975720789,2.6661608497723823,0.48786039453717756,0.39969650986342964,5.63125948406677,133.15629742033383,0.28383915022761763,9.416540212443095,1318
80,21,0,0.3453389830508475,3.1334745762711864,0.7521186440677966,0.5854343220338986,7.896716101694917,180.3728813559322,0.289353813559322,5.0,1888
81,21,1,0.1784313725490196,3.5359477124183005,0.15620915032679739,0.8343137254901959,9.37581699346405,192.6326797385621,0.04882352941176471,4.998692810457516,1530
82,21,2,0.18242491657397109,3.3926585094549497,0.22580645161290322,0.7461067853170189,8.528364849833148,178.09955506117907,0.1757508342602892,5.0,1798
83,21,3,0.19072948328267478,2.8700607902735564,0.526595744680851,0.4446048632218847,5.483282674772038,138.33282674772036,0.014361702127659581,5.0,1316
84,22,0,0.4250559284116331,3.290268456375839,0.7555928411633109,0.5742170022371368,8.292505592841165,190.79977628635348,0.25788590604026845,5.841722595078299,1788
85,22,1,0.18113772455089822,3.8532934131736525,0.17065868263473055,0.9120508982035926,10.207335329341314,213.98952095808383,0.15464071856287426,5.836826347305389,1336
86,22,2,0.17515527950310558,3.701863354037267,0.23975155279503105,0.8211801242236024,9.262732919254658,194.63975155279502,0.2647826086956522,5.849689440993789,1610
87,22,3,0.20314033366045142,3.1177625122669284,0.5996074582924436,0.4706575073601572,5.9254170755642805,150.10304219823357,0.09774288518155054,5.763493621197252,1019
88,23,0,0.46812080536912754,3.4446308724832213,0.7600671140939598,0.5668344519015662,8.477069351230426,199.26342281879195,0.315324384787472,6.432885906040268,1788
89,23,1,0.19311377245508982,3.9767964071856285,0.17589820359281438,0.8861526946107782,10.020209580838321,223.96032934131736,0.161751497005988,6.443862275449102,1336
90,23,2,0.15527950310559005,3.8372670807453417,0.2484472049689441,0.8024223602484472,8.955900621118012,203.5919254658385,0.21080745341614907,6.4590062111801245,1610
91,23,3,0.2904808635917566,3.1619234543670265,0.6162904808635917,0.3971540726202162,5.714425907752702,155.79391560353287,0.1365063788027478,6.259077526987243,1019
92,24,0,0.43344519015659955,3.6549217002237135,0.7746085011185683,0.5930089485458615,8.530760626398212,207.7807606263982,0.36834451901565995,7.032438478747204,1788
93,24,1,0.20958083832335328,4.093562874251497,0.18038922155688622,0.8562125748502991,9.819610778443112,233.7305389221557,0.15389221556886226,6.922155688622754,1336
94,24,2,0.16645962732919253,3.96832298136646,0.2546583850931677,0.7810559006211178,8.809316770186335,212.3751552795031,0.21590062111801245,6.921739130434783,1610
95,24,3,0.3336604514229637,3.275760549558391,0.6261040235525025,0.36545632973503456,5.656526005888129,161.42100098135427,0.21334641805691856,6.709519136408243,1019
96,25,0,0.337248322147651,3.9021252796420582,0.8059284116331096,0.6413310961968682,8.436800894854589,216.20413870246085,0.41252796420581656,7.480425055928412,1788
97,25,1,0.19610778443113772,4.244011976047904,0.18937125748502995,0.8464820359281434,9.641467065868259,243.30464071856287,0.17709580838323352,7.292664670658683,1336
98,25,2,0.18198757763975154,4.121739130434783,0.26149068322981367,0.7731055900621117,8.822981366459626,221.14596273291926,0.25186335403726706,7.270807453416149,1610
99,25,3,0.2934249263984298,3.4573110893032384,0.6467124631992149,0.3743866535819433,5.504416094210012,166.83120706575073,0.25878312070657505,7.07360157016683,1019
100,26,0,0.27740492170022374,4.104026845637584,0.8506711409395973,0.6624720357941837,8.289149888143179,224.45637583892616,0.36543624161073823,7.9630872483221475,1788
101,26,1,0.17365269461077845,4.405688622754491,0.20134730538922155,0.8434880239520955,9.476796407185624,252.64221556886227,0.10673652694610777,7.672904191616767,1336
102,26,2,0.16770186335403728,4.285714285714286,0.277639751552795,0.7714906832298136,8.721118012422359,229.79627329192547,0.24161490683229814,7.648447204968944,1610
103,26,3,0.2649656526005888,3.630029440628067,0.6722276741903828,0.3780176643768403,5.369970559371936,172.08930323846909,0.23356231599607458,7.505397448478901,1019
104,27,0,0.2683473389355742,4.244817927170868,0.9042016806722689,0.652324929971989,8.109243697478993,232.45378151260505,0.26022408963585436,8.519887955182073,1785
105,27,1,0.1695447409733124,4.623233908948195,0.2150706436420722,0.8872056514913654,9.85400313971742,263.1397174254317,-0.00886970172684458,8.281789638932496,1274
106,27,2,0.17215189873417722,4.4670886075949365,0.2930379746835443,0.7918987341772151,8.9253164556962,238.66898734177215,0.1381012658227848,8.175949367088608,1580
107,27,3,0.21499013806706113,3.839250493096647,0.7041420118343196,0.4286982248520712,5.466469428007891,177.0138067061144,0.006903353057199219,8.06706114398422,1014
108,28,0,0.3611604499703967,4.412670219064535,0.9123741859088218,0.647661338069864,8.64357608052102,243.9230313795145,0.2699230313795145,9.257548845470692,1689
109,28,1,0.18354430379746836,4.962025316455696,0.2332730560578662,0.977305605786618,10.87432188065099,290.65461121157324,0.11573236889692586,9.01627486437613,1106
110,28,2,0.16964924838940587,4.785969935576235,0.3199713672154617,0.8716535433070863,9.734430923407299,258.39226914817465,0.23278453829634932,8.94989262705798,1397
111,28,3,0.1976284584980237,4.134387351778656,0.7905138339920948,0.4806324110671939,5.992094861660082,190.1185770750988,0.09696969696969696,8.96574440052701,759
112,29,0,0.40852575488454707,4.5630550621669625,0.9159265837773831,0.6378922439313206,8.830076968620487,252.74600355239787,0.30917702782711665,9.719952634695085,1689
113,29,1,0.17902350813743217,5.069620253164557,0.23688969258589512,0.9418625678119346,10.492766726943938,301.1094032549729,0.11537070524412296,9.549728752260398,1106
114,29,2,0.18253400143163923,4.9277022190408015,0.3249821045096636,0.8566929133858265,9.6621331424481,268.0458124552613,0.245025053686471,9.448103078024339,1397
115,29,3,0.28326745718050067,4.179183135704875,0.8023715415019763,0.4075098814229252,5.774703557312256,195.87747035573122,0.1308300395256917,9.39262187088274,759
116,30,0,0.3771462403789224,4.773830669034932,0.9242155121373594,0.6643576080521021,8.906453522794555,261.65245707519244,0.3629366489046773,10.137951450562463,1689
117,30,1,0.2179023508137432,5.166365280289331,0.23779385171790235,0.8999095840867988,10.306509945750447,311.3616636528029,0.13155515370705245,9.924050632911392,1106
