day,baseline,maximin
1,7.16208104052026,7.171085542771386
2,6.633500000000001,6.732500000000001
3,6.464500000000001,6.761500000000001
4,6.313500000000001,6.8895
5,6.393500000000001,6.951500000000001
6,6.281500000000002,6.9895000000000005
7,6.067500000000002,6.925500000000001
8,5.946500000000002,6.834500000000001
9,5.790500000000001,6.639000000000001
10,5.7810089020771525,6.94153005464481
11,5.728189910979229,6.993989071038253
12,5.593471810089023,6.915300546448089
13,5.675964391691397,6.75792349726776
14,5.555489614243325,6.75136612021858
15,5.662314540059349,6.6568306010928975
16,5.916603487490526,7.384763124199745
17,5.776934749620639,7.2874519846350845
18,5.687405159332323,7.186299615877082
19,5.729893778452202,7.062099871959028
20,5.63125948406677,6.926376440460949
21,5.483282674772038,6.798459563543004
22,5.9254170755642805,7.507462686567165
23,5.714425907752702,7.261389096340554
24,5.656526005888129,7.045556385362212
25,5.504416094210012,6.901418969380136
26,5.369970559371936,6.70351008215086
27,5.466469428007891,6.753086419753086
28,5.992094861660082,7.500460829493088
29,5.774703557312256,7.302304147465438
30,5.604743083003955,7.18709677419355
31,5.5533596837944685,7.127188940092167
32,5.4782608695652195,6.906912442396314
33,5.528704939919896,6.864244741873805
34,6.023850085178878,7.763761467889908
35,5.913117546848385,7.513761467889908
36,5.741056218057925,7.277522935779817
37,5.579216354344125,7.268348623853211
38,5.386712095400344,7.087155963302752
39,5.270650263620389,7.03919239904988
40,5.741935483870971,7.853521126760562
41,5.585253456221201,7.6394366197183095
42,5.677419354838713,7.628169014084506
43,5.631336405529958,7.346478873239437
44,5.543778801843322,7.259154929577464
45,5.635514018691592,7.265578635014835
46,5.970149253731346,8.224598930481282
47,5.829850746268661,8.336898395721924
48,5.779104477611944,7.999999999999998
49,5.638805970149257,7.737967914438501
50,5.408955223880601,7.679144385026737
